id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5157204844779397e+18,2022-04-17 15:54:58+00:00,['1515720484477939714'],@RossWigham @dancingbear76 @coyknorth @1HowardWalker @IthicaMatt United were and dreamland last night and Bruno led the charge - telling me….,     united were and dreamland last night and bruno led the charge  telling me,night bruno charge
1.515713964906369e+18,2022-04-17 15:29:04+00:00,['1515713964906369024'],@1HowardWalker @coyknorth @dancingbear76 @RossWigham @IthicaMatt The header as emphatic as the road that greeted it,     the header as emphatic as the road that greeted it,header road
1.5157136913747845e+18,2022-04-17 15:27:59+00:00,['1515713691374784514'],@1HowardWalker @coyknorth @dancingbear76 @RossWigham @IthicaMatt Ermine Robes 2 - robing room,     ermine robes  robing room,ermine robe room
1.515646129668608e+18,2022-04-17 10:59:31+00:00,['1515646129668608004'],@dancingbear76 @coyknorth @1HowardWalker @RossWigham @IthicaMatt After that Chron front page last week I had to ask if that meant Ann-Margret wasn’t coming,     after that chron front page last week i had to ask if that meant annmargret wasn’t coming,chron front page week
1.515640884251009e+18,2022-04-17 10:38:40+00:00,['1515640884251009025'],"@coyknorth @1HowardWalker @dancingbear76 @RossWigham @IthicaMatt Was at a wedding yesterday. Someone asked my where I worked. I said Metro, back office. And in a to Full Metal Jacket I stated ‘I’m in the rear with the gear’",     was at a wedding yesterday someone asked my where i worked i said metro back office and in a to full metal jacket i stated im in the rear with the gear,wedding yesterday someone metro office metal jacket rear gear
1.515429733252612e+18,2022-04-16 20:39:38+00:00,['1515429733252612101'],"@dancingbear76 @1HowardWalker @coyknorth @RossWigham Could we say tomorrow is a free swing, in a sense",    could we say tomorrow is a free swing in a sense,tomorrow swing sense
1.5153692991410831e+18,2022-04-16 16:39:29+00:00,['1515369299141083136'],@1HowardWalker @dancingbear76 @coyknorth @RossWigham He’ll be hammering the ox tail ice cream,    he’ll be hammering the ox tail ice cream,tail cream
1.5153598707778068e+18,2022-04-16 16:02:01+00:00,['1515359870777806857'],@1HowardWalker @dancingbear76 @coyknorth @RossWigham If west ham beat Burnley tomorrow = 100% safe,    if west ham beat burnley tomorrow  safe,beat burnley tomorrow
1.5150673115809792e+18,2022-04-15 20:39:30+00:00,['1515067311580979202'],@1HowardWalker @coyknorth @dancingbear76 @RossWigham Fancy a Maddison dive on Sunday. Ye watch,    fancy a maddison dive on sunday ye watch,maddison dive
1.515060576061383e+18,2022-04-15 20:12:44+00:00,['1515060576061382658'],@1HowardWalker @coyknorth @dancingbear76 @RossWigham Sale would be mood music shift,    sale would be mood music shift,sale music shift
1.5150594222167368e+18,2022-04-15 20:08:09+00:00,['1515059422216736769'],@1HowardWalker @coyknorth @dancingbear76 @RossWigham Has Derek Llambias hacked your account,    has derek llambias hacked your account,llambias account
1.5150588463933194e+18,2022-04-15 20:05:52+00:00,['1515058846393319431'],@1HowardWalker @coyknorth @dancingbear76 @RossWigham I’m no. You build that side around him. All this budget talk is bollo. They need just to be a bit smarter than Mike and don’t shy away from Prem quality. Pay the market rates,    i’m no you build that side around him all this budget talk is bollo they need just to be a bit smarter than mike and don’t shy away from prem quality pay the market rates,side budget talk mike quality market rate
1.5150024321321943e+18,2022-04-15 16:21:41+00:00,['1515002432132194306'],@dancingbear76 @1HowardWalker @RossWigham @coyknorth It’s still going to streets ahead of what Mike Ashley did. surely?,    it’s still going to streets ahead of what mike ashley did surely,street ashley
1.5149840700648735e+18,2022-04-15 15:08:44+00:00,['1514984070064873473'],@dancingbear76 @1HowardWalker @RossWigham @coyknorth Fallen foul of Tyne Tunnel pen. £60.,    fallen foul of tyne tunnel pen ,foul tunnel
1.5149128228824105e+18,2022-04-15 10:25:37+00:00,['1514912822882410498'],@dancingbear76 @RossWigham @joelgolby Sounds like Riggs and a Murtagh,   sounds like riggs and a murtagh,riggs murtagh
1.5149125310092165e+18,2022-04-15 10:24:27+00:00,['1514912531009216512'],@GeorgeCaulkin Under promise then over deliver? #nufc, under promise then over deliver ,promise deliver
1.514909419091513e+18,2022-04-15 10:12:05+00:00,['1514909419091513350'],@dancingbear76 @1HowardWalker @RossWigham @coyknorth New manager bounce is issue,    new manager bounce is issue,manager bounce issue
1.5149032161478984e+18,2022-04-15 09:47:26+00:00,['1514903216147898369'],@1HowardWalker @RossWigham @coyknorth @dancingbear76 Final roll of the Dyche,    final roll of the dyche,roll dyche
1.5147348859399127e+18,2022-04-14 22:38:33+00:00,['1514734885939912714'],Those backing the sale of ASM will be the same ones moaning when he’s ripping it up for another prem side. Only way they should sell him is if he asks to leave and submits a written transfer request #nufc,those backing the sale of asm will be the same ones moaning when he’s ripping it up for another prem side only way they should sell him is if he asks to leave and submits a written transfer request ,sale prem side transfer request
1.5147030907039048e+18,2022-04-14 20:32:13+00:00,['1514703090703904779'],@1HowardWalker @dancingbear76 @coyknorth @RossWigham David Moyes. Phoenix from the flames 2,    david moyes phoenix from the flames,moyes flame
1.514568210829525e+18,2022-04-14 11:36:15+00:00,['1514568210829525001'],@BenWing_ Ashley’s first year the relations were fine. It wasn’t til Sept 2008 that the cat was out the bag he was toxic., ashley’s first year the relations were fine it wasn’t til sept that the cat was out the bag he was toxic,year relation sept
1.514566355193938e+18,2022-04-14 11:28:53+00:00,['1514566355193937921'],@1HowardWalker @coyknorth @dancingbear76 @RossWigham Thought it was a metaphor for our season,    thought it was a metaphor for our season,metaphor season
1.5145464718064108e+18,2022-04-14 10:09:52+00:00,['1514546471806410753'],@1HowardWalker @dancingbear76 @RossWigham @coyknorth Dream last night - had a new 78 inch tv then suddenly zombies crashed through the window and I was legging it and had to run along the top of a very high wall to get away.,    dream last night  had a new inch tv then suddenly zombies crashed through the window and i was legging it and had to run along the top of a very high wall to get away,dream night zombie window wall
1.514370389492777e+18,2022-04-13 22:30:11+00:00,['1514370389492776960'],Nunez will want a club playing in the champions league #nufc,nunez will want a club playing in the champions league ,nunez club playing champion
1.5143645449272852e+18,2022-04-13 22:06:57+00:00,['1514364544927285256'],@dancingbear76 @1HowardWalker @RossWigham @coyknorth Falafel has done something to my innards I don’t wish to repeat any time soon,    falafel has done something to my innards i don’t wish to repeat any time soon,falafel something innards time
1.5143510638973583e+18,2022-04-13 21:13:23+00:00,['1514351063897358343'],@dancingbear76 @1HowardWalker @RossWigham @coyknorth Sounds like there’s been hell on at Atletico City game,    sounds like there’s been hell on at atletico city game,city game
1.5139538231481915e+18,2022-04-12 18:54:53+00:00,['1513953823148191747'],@1HowardWalker Thatcher was unseated after the invasion of Kuwait in 1990, thatcher was unseated after the invasion of kuwait in,thatcher invasion kuwait
1.5136182882947318e+18,2022-04-11 20:41:36+00:00,['1513618288294731784'],@dancingbear76 @1HowardWalker @coyknorth @RossWigham Daily Mail bollo re Maxi,    daily mail bollo re maxi,mail bollo maxi
1.5135767461127537e+18,2022-04-11 17:56:31+00:00,['1513576746112753667'],"@1HowardWalker @coyknorth @dancingbear76 @RossWigham We close to the big substantive questions that d’oth vex Mags across this sceptred isle - who stays and who goes this summer - and, furthermore, who comes in",    we close to the big substantive questions that d’oth vex mags across this sceptred isle  who stays and who goes this summer  and furthermore who comes in,question isle summer furthermore
1.513238259228459e+18,2022-04-10 19:31:30+00:00,['1513238259228459019'],@dancingbear76 @1HowardWalker @RossWigham @coyknorth Every menu would be buttermilk fried chicken or shrimp. Dr Peppers.,    every menu would be buttermilk fried chicken or shrimp dr peppers,menu chicken shrimp pepper
1.513234695173116e+18,2022-04-10 19:17:20+00:00,['1513234695173115908'],@dancingbear76 @RossWigham @coyknorth @1HowardWalker Remember my idea for a themed eatery where you can have the final meals recreated of some of the world’s most infamous prisoners who went to the chair,    remember my idea for a themed eatery where you can have the final meals recreated of some of the world’s most infamous prisoners who went to the chair,idea eatery meal prisoner chair
1.51323092852455e+18,2022-04-10 19:02:22+00:00,['1513230928524550155'],@RossWigham @coyknorth @1HowardWalker @dancingbear76 A player as chilled as a tub of cookie dough ice cream the patrons indulge around Amen Corner,    a player as chilled as a tub of cookie dough ice cream the patrons indulge around amen corner,player cookie cream patron amen
1.5132292856366776e+18,2022-04-10 18:55:50+00:00,['1513229285636677635'],"@RossWigham @1HowardWalker @dancingbear76 @coyknorth Smith. The man from down under. His mullet flapping in the Augusta air. Looks like the Tiger King, but can play like Tiger Woods",    smith the man from down under his mullet flapping in the augusta air looks like the tiger king but can play like tiger woods,mullet flapping tiger wood
1.5131912126137876e+18,2022-04-10 16:24:33+00:00,['1513191212613787649'],"@coyknorth @RossWigham New BBC Two show, like Gone Fishing with Mortimer and Whitehouse format, but golf instead",  new bbc two show like gone fishing with mortimer and whitehouse format but golf instead,show fishing mortimer whitehouse format golf
1.5131682281382912e+18,2022-04-10 14:53:13+00:00,['1513168228138291201'],@dancingbear76 @1HowardWalker @coyknorth @RossWigham Burnley fumble,    burnley fumble,burnley fumble
1.5131526145563894e+18,2022-04-10 13:51:10+00:00,['1513152614556389381'],@coyknorth @dancingbear76 @1HowardWalker @RossWigham I see Dewsbury Hall has scored for Leicester. Is he a National Trust property or English Heritage,    i see dewsbury hall has scored for leicester is he a national trust property or english heritage,dewsbury hall leicester trust property heritage
1.512717588526162e+18,2022-04-09 09:02:32+00:00,['1512717588526161922'],@1HowardWalker @dancingbear76 @RossWigham @coyknorth Speculation is Almiron will be listed. Maybe he can make a late run to change minds?,    speculation is almiron will be listed maybe he can make a late run to change minds,speculation mind
1.5127151284745912e+18,2022-04-09 08:52:46+00:00,['1512715128474591232'],"@1HowardWalker @dancingbear76 @RossWigham @coyknorth Special mentions for Kraft (who once laughed at me at a set of traffic lights for no reason) who has a decent game, and Miggy for also linking up very well with Bruno. The who stays who goes in summer debate is close",    special mentions for kraft who once laughed at me at a set of traffic lights for no reason who has a decent game and miggy for also linking up very well with bruno the who stays who goes in summer debate is close,mention kraft traffic light reason game miggy summer debate
1.5127029775046902e+18,2022-04-09 08:04:29+00:00,['1512702977504690177'],"@1HowardWalker @dancingbear76 @RossWigham @coyknorth Today we need Man U win, Watford Leeds to be a draw and then tomorrow somehow maybe Norwich can see of the clarets. Massive for Everton today. Pressure is on.",    today we need man u win watford leeds to be a draw and then tomorrow somehow maybe norwich can see of the clarets massive for everton today pressure is on,today watford draw tomorrow claret everton today pressure
1.5125784964464845e+18,2022-04-08 23:49:50+00:00,['1512578496446484482'],@dancingbear76 @1HowardWalker @RossWigham @coyknorth A beaming Chris Wood emerged from a jubilant United dressing room last night and told me: “what’s all this with Jonjo wittering on about the Metro”,    a beaming chris wood emerged from a jubilant united dressing room last night and told me whats all this with jonjo wittering on about the metro,chris wood jubilant dressing room night jonjo metro
1.512548663360467e+18,2022-04-08 21:51:17+00:00,['1512548663360466949'],@IthicaMatt @1HowardWalker @coyknorth @dancingbear76 @paulrobbo1966 @RossWigham I get them sleeping off hangovers. I got into a stupefied state. Feel like I’m super glued to the mattress - neither asleep nor awake,      i get them sleeping off hangovers i got into a stupefied state feel like i’m super glued to the mattress  neither asleep nor awake,hangover state feel mattress
1.5125386948294203e+18,2022-04-08 21:11:41+00:00,['1512538694829420549'],@dancingbear76 @paulrobbo1966 @coyknorth @RossWigham @1HowardWalker @IthicaMatt It’s a miracle really. Greatest comeback since Lazarus,      it’s a miracle really greatest comeback since lazarus,miracle comeback lazarus
1.5125357467202396e+18,2022-04-08 20:59:58+00:00,['1512535746720239622'],@coyknorth @paulrobbo1966 @1HowardWalker @RossWigham @dancingbear76 @IthicaMatt On a night when Jonjo Shelvey admitted he was a closet Metro fan United got firmly back on track last night,      on a night when jonjo shelvey admitted he was a closet metro fan united got firmly back on track last night,night jonjo closet metro track night
1.5124890717545925e+18,2022-04-08 17:54:30+00:00,['1512489071754592262'],@RossWigham @1HowardWalker @dancingbear76 @coyknorth @IthicaMatt He’d had have a ferry good time,     he’d had have a ferry good time,ferry time
1.512487187547308e+18,2022-04-08 17:47:00+00:00,['1512487187547308037'],@IthicaMatt @dancingbear76 @1HowardWalker @coyknorth @RossWigham Just the ticket man Jonjo. Just the ticket,     just the ticket man jonjo just the ticket,ticket jonjo ticket
1.51245285665323e+18,2022-04-08 15:30:35+00:00,['1512452856653230080'],@1HowardWalker @dancingbear76 @RossWigham @coyknorth I sense danger ⚠️. Cody on a set piece,    i sense danger  cody on a set piece,sense danger cody piece
1.5124523275208376e+18,2022-04-08 15:28:29+00:00,['1512452327520837636'],@dancingbear76 @RossWigham @coyknorth @1HowardWalker Punton predicts - Parity,    punton predicts  parity,punton parity
1.5123874880437453e+18,2022-04-08 11:10:50+00:00,['1512387488043745284'],Saw the offshore patrol vessel @hms_mersey leaving the Tyne this morning https://t.co/aLxLAR9G1Q,saw the offshore patrol vessel  leaving the tyne this morning ,offshore patrol vessel tyne morning
1.5121790781614817e+18,2022-04-07 21:22:41+00:00,['1512179078161481728'],@RossWigham @dancingbear76 @coyknorth @1HowardWalker Titans tussle amid golden pines and azaleas,    titans tussle amid golden pines and azaleas,titan pine azalea
1.5121753620373504e+18,2022-04-07 21:07:55+00:00,['1512175362037350405'],@dancingbear76 @coyknorth @RossWigham @1HowardWalker I see Wolves I see danger,    i see wolves i see danger,wolf danger
1.512070079415939e+18,2022-04-07 14:09:34+00:00,['1512070079415939072'],Back page of the Chron today - can they not use a pic of the ground that doesn’t have the Sports Direct logos still on #nufc https://t.co/xKTXgP8Qgw,back page of the chron today  can they not use a pic of the ground that doesn’t have the sports direct logos still on  ,page chron today ground sport logo
1.5120607687028982e+18,2022-04-07 13:32:34+00:00,['1512060768702898179'],@1HowardWalker @RossWigham @dancingbear76 @coyknorth @IthicaMatt On hold. Creative differences,     on hold creative differences,hold difference
1.5120587776289915e+18,2022-04-07 13:24:39+00:00,['1512058777628991495'],@RossWigham @dancingbear76 @coyknorth @1HowardWalker @IthicaMatt Man on a ferry - working title,     man on a ferry  working title,ferry title
1.5120533385772933e+18,2022-04-07 13:03:03+00:00,['1512053338577293313'],"Hey, @dancingbear76 @coyknorth @RossWigham @1HowardWalker I’ve Just seen @IthicaMatt won an RTS award. Can you have a look at this video I did and give me some feedback and tips. Thanks. https://t.co/ncziHuXxmt",hey     i’ve just seen  won an rts award can you have a look at this video i did and give me some feedback and tips thanks ,award look video feedback thanks
1.5118175245597286e+18,2022-04-06 21:26:00+00:00,['1511817524559728645'],@coyknorth @dancingbear76 @1HowardWalker @RossWigham United were breathing rarefied air but now they’re gasping on the toxic fumes of a basement battle they thought they’d left behind,    united were breathing rarefied air but now they’re gasping on the toxic fumes of a basement battle they thought they’d left behind,fume battle
1.511811925973377e+18,2022-04-06 21:03:45+00:00,['1511811925973377028'],@coyknorth @dancingbear76 @1HowardWalker @RossWigham Worry is Burnley game in hand and if we keep wobbling we back in the clarts. Massive hammer blow tonight,    worry is burnley game in hand and if we keep wobbling we back in the clarts massive hammer blow tonight,worry game hand clarts hammer blow tonight
1.5118024063838577e+18,2022-04-06 20:25:56+00:00,['1511802406383857667'],@coyknorth @dancingbear76 @1HowardWalker @RossWigham Wake up call for us this. Wow. Worrying. We back in the smelter,    wake up call for us this wow worrying we back in the smelter,call worrying smelter
1.5117880943952282e+18,2022-04-06 19:29:04+00:00,['1511788094395228170'],@1HowardWalker @dancingbear76 @RossWigham @coyknorth Chelsea being handed their backside here 0-2,    chelsea being handed their backside here ,chelsea backside
1.5117294239548948e+18,2022-04-06 15:35:55+00:00,['1511729423954894849'],"@dancingbear76 @RossWigham @1HowardWalker @coyknorth Good luck getting work done in November when the World Cup is on - there will be four games per day during the group stage, with the first two rounds of matches kicking off at 10:00, 13:00, 16:00 and 19:00 GMT, meaning 11 hours of continuous live football",    good luck getting work done in november when the world cup is on  there will be four games per day during the group stage with the first two rounds of matches kicking off at and gmt meaning hours of continuous live football,luck work november world game group stage round match meaning hour football
1.5117167695384822e+18,2022-04-06 14:45:38+00:00,['1511716769538482183'],@dancingbear76 @RossWigham @1HowardWalker @coyknorth And there’s more toilet tales on my Busted Flush podcast,    and there’s more toilet tales on my busted flush podcast,toilet tale podcast
1.5117054685400023e+18,2022-04-06 14:00:44+00:00,['1511705468540002306'],@dancingbear76 @1HowardWalker @coyknorth @RossWigham It’s a floor pacer one Friday n aaal,    it’s a floor pacer one friday n aaal,floor pacer friday aaal
1.5116998363530035e+18,2022-04-06 13:38:21+00:00,['1511699836353003529'],@dancingbear76 @1HowardWalker @coyknorth @RossWigham This is big tonight mind,    this is big tonight mind,tonight mind
1.5116894579713843e+18,2022-04-06 12:57:07+00:00,['1511689457971384329'],"@dancingbear76 @1HowardWalker @coyknorth @RossWigham United were on the ropes, bloodied and holding on for the bell. Now they’re trading punches and looking for one more more knock out blow",    united were on the ropes bloodied and holding on for the bell now they’re trading punches and looking for one more more knock out blow,rope bell trading punch knock blow
1.511646417328218e+18,2022-04-06 10:06:05+00:00,['1511646417328218114'],@dancingbear76 @1HowardWalker @coyknorth @RossWigham Naysayers still have United in the mire and there are a few more fences left to jump in this footballing steeplechase. Let us hope we finish like Red Rum and not Devon Loch.,    naysayers still have united in the mire and there are a few more fences left to jump in this footballing steeplechase let us hope we finish like red rum and not devon loch,naysayer mire fence steeplechase loch
1.511638073435644e+18,2022-04-06 09:32:56+00:00,['1511638073435643906'],@dancingbear76 @1HowardWalker @coyknorth @RossWigham We may need up upset a few apple carts,    we may need up upset a few apple carts,apple cart
1.5116246334428406e+18,2022-04-06 08:39:31+00:00,['1511624633442840579'],"@dancingbear76 @1HowardWalker @coyknorth @RossWigham What’s best then…Burnley win, draw or Everton win? I’m saying draw",    what’s best thenburnley win draw or everton win i’m saying draw,thenburnley draw everton draw
1.5114395493518377e+18,2022-04-05 20:24:04+00:00,['1511439549351837696'],No chance Nunez is going to come here #nufc,no chance nunez is going to come here ,chance nunez
1.5114290968233042e+18,2022-04-05 19:42:32+00:00,['1511429096823304197'],@lucrezianews Raiders of the Lost Ark or Indiana Jones and the Temple of Doom?, raiders of the lost ark or indiana jones and the temple of doom,raider indiana jones temple doom
1.5113653262938972e+18,2022-04-05 15:29:08+00:00,['1511365326293897218'],@coyknorth Bacon butty and a pound down for the snooker table, bacon butty and a pound down for the snooker table,bacon butty pound snooker table
1.5113545132565914e+18,2022-04-05 14:46:10+00:00,['1511354513256591361'],"@coyknorth Of the many traditions in Master all consuming lore, this culinary repertoire is one we can all get on board with - entry fee is the small matter of a green jacket https://t.co/JtFwz5uA0Q", of the many traditions in master all consuming lore this culinary repertoire is one we can all get on board with  entry fee is the small matter of a green jacket ,tradition master repertoire board entry matter jacket
1.51134721059994e+18,2022-04-05 14:17:09+00:00,['1511347210599940097'],@RossWigham @1HowardWalker @dancingbear76 @coyknorth Ball bearing salad,    ball bearing salad,ball bearing salad
1.511310914796073e+18,2022-04-05 11:52:55+00:00,['1511310914796072961'],@1HowardWalker @dancingbear76 @RossWigham @coyknorth Lots of bollo bobbing about today,    lots of bollo bobbing about today,bollo today
1.511296398951596e+18,2022-04-05 10:55:14+00:00,['1511296398951596034'],@RossWigham @1HowardWalker @dancingbear76 @coyknorth Selling him send the wrong signal and sets negative mood music. He ought be built around. Unless of course he wants to go. Wants a payday for himself and his agent. Europe etc.,    selling him send the wrong signal and sets negative mood music he ought be built around unless of course he wants to go wants a payday for himself and his agent europe etc,signal mood music course payday agent europe
1.51129321265639e+18,2022-04-05 10:42:35+00:00,['1511293212656390151'],"@dancingbear76 @1HowardWalker @coyknorth @RossWigham WTF. New owners, supposed to be gone the days Nufc are a selling club. Hope it’s bollo https://t.co/I7VrKJoSnh",    wtf new owners supposed to be gone the days nufc are a selling club hope it’s bollo ,owner selling club bollo
1.511289898367656e+18,2022-04-05 10:29:24+00:00,['1511289898367655940'],"If ASM is sold it’s a very poor call, unless of course he issues a transfer request. Club ought to come out and kill that story now they have new regime #nufc",if asm is sold it’s a very poor call unless of course he issues a transfer request club ought to come out and kill that story now they have new regime ,call course issue transfer request club story regime
1.511036316959576e+18,2022-04-04 17:41:46+00:00,['1511036316959576065'],📸 Not often I walk by this amazing art work - Angel of the North https://t.co/RA1lcRRbLw, not often i walk by this amazing art work  angel of the north ,work angel
1.5110042678212854e+18,2022-04-04 15:34:25+00:00,['1511004267821285378'],"@ChronicleNUFC A sub appearance, why not, he could get on the end of a Wood knock down #nufc", a sub appearance why not he could get on the end of a wood knock down ,appearance wood
1.5108801216784466e+18,2022-04-04 07:21:06+00:00,['1510880121678446595'],"Some tweets about ASM seem ridiculous. They’d be the same people saying it is folly to get rid if the club cashed him in. We lost away at Spurs, heavily, and we just have to hold our hands up, we were outclassed. NUFC have 14 years of underinvestment to iron out #nufc",some tweets about asm seem ridiculous they’d be the same people saying it is folly to get rid if the club cashed him in we lost away at spurs heavily and we just have to hold our hands up we were outclassed nufc have years of underinvestment to iron out ,tweet people club spur hand year
1.5107027724501156e+18,2022-04-03 19:36:23+00:00,['1510702772450115586'],@dancingbear76 @coyknorth @RossWigham @1HowardWalker @paulrobbo1966 Well I’m back ok solids today. Less pain. No more straw.,     well i’m back ok solids today less pain no more straw,solid today pain
1.5106880592553984e+18,2022-04-03 18:37:55+00:00,['1510688059255398420'],@1HowardWalker @dancingbear76 @coyknorth @RossWigham @paulrobbo1966 Wolves has the feel of being a close shave,     wolves has the feel of being a close shave,feel close shave
1.5106870557848535e+18,2022-04-03 18:33:55+00:00,['1510687055784853507'],@dancingbear76 @coyknorth @RossWigham @1HowardWalker @paulrobbo1966 Big worries are Burn and Wood. Spurs away was always gonna be very tricky. Fourth away game on the belt. Friday looks tricky mind.,     big worries are burn and wood spurs away was always gonna be very tricky fourth away game on the belt friday looks tricky mind,worry wood spur game belt mind
1.510685754103632e+18,2022-04-03 18:28:45+00:00,['1510685754103631873'],@coyknorth @RossWigham @1HowardWalker @paulrobbo1966 @dancingbear76 Much has been said about Conte’s Damascene hair line but his side were a cut above the rest today,     much has been said about conte’s damascene hair line but his side were a cut above the rest today,damascene hair line side rest today
1.5106844689185546e+18,2022-04-03 18:23:39+00:00,['1510684468918554630'],@coyknorth @RossWigham @1HowardWalker @paulrobbo1966 @dancingbear76 Wig wearing Italian Antonio Conte was on fire yesterday as three points for United were hair today gone tomorrow,     wig wearing italian antonio conte was on fire yesterday as three points for united were hair today gone tomorrow,antonio conte fire yesterday point today tomorrow
1.5106700744236974e+18,2022-04-03 17:26:27+00:00,['1510670074423697408'],"@coyknorth @RossWigham @1HowardWalker @paulrobbo1966 @dancingbear76 BBC: Newcastle should be worried by their performance today, they were taken apart.",     bbc newcastle should be worried by their performance today they were taken apart,performance today
1.5106540354639135e+18,2022-04-03 16:22:43+00:00,['1510654035463913477'],@RossWigham @1HowardWalker @dancingbear76 @coyknorth Heated end to the half. Can’t help but feel we’ve blown it,    heated end to the half can’t help but feel we’ve blown it,half help
1.5106360169185812e+18,2022-04-03 15:11:07+00:00,['1510636016918581255'],@RossWigham @1HowardWalker @dancingbear76 @coyknorth Did you just want to tweet sticks in the craw,    did you just want to tweet sticks in the craw,stick craw
1.5106357578195515e+18,2022-04-03 15:10:05+00:00,['1510635757819551744'],@1HowardWalker @dancingbear76 @RossWigham @coyknorth Huge game at Turf Moor. A rare 9 pointer,    huge game at turf moor a rare pointer,game turf pointer
1.5106337528961556e+18,2022-04-03 15:02:07+00:00,['1510633752896155656'],@1HowardWalker @dancingbear76 @RossWigham @coyknorth True. If anyone is in the sh1te it’s the blue half of Merseyside at the moment,    true if anyone is in the shte it’s the blue half of merseyside at the moment,anyone shte half merseyside moment
1.5106300970358743e+18,2022-04-03 14:47:35+00:00,['1510630097035874306'],@dancingbear76 @RossWigham @1HowardWalker @coyknorth EH striker light,    eh striker light,striker light
1.5106134583410565e+18,2022-04-03 13:41:28+00:00,['1510613458341056522'],@dancingbear76 @RossWigham @1HowardWalker @coyknorth Ashley would have cashed out but the new lot won’t. Only will of he hands in a transfer request and I think he is going to stay for another year or two given the new project,    ashley would have cashed out but the new lot wont only will of he hands in a transfer request and i think he is going to stay for another year or two given the new project,ashley transfer request year project
1.510591668910801e+18,2022-04-03 12:14:53+00:00,['1510591668910800901'],He did apparently the throw a fridge at Alan Pardew #nufc https://t.co/wC3sNiRA90,he did apparently the throw a fridge at alan pardew  ,throw fridge alan pardew
1.510535927386583e+18,2022-04-03 08:33:24+00:00,['1510535927386583043'],@1HowardWalker @coyknorth @dancingbear76 @RossWigham Be huge disappointment if first thing come summer he gets cashed up to Villa.,    be huge disappointment if first thing come summer he gets cashed up to villa,disappointment thing summer
1.5105341763946824e+18,2022-04-03 08:26:26+00:00,['1510534176394682368'],"@1HowardWalker @coyknorth @dancingbear76 @RossWigham Lunacy to sell. Don’t sell Gallic flair. Ginola and Robert, m’lud",    lunacy to sell don’t sell gallic flair ginola and robert m’lud,lunacy flair ginola robert
1.510532395921027e+18,2022-04-03 08:19:22+00:00,['1510532395921027073'],"@1HowardWalker @coyknorth @dancingbear76 @RossWigham surely this is total bollo? The previous owner yes, but not the new lot. Unless he requests a transfer https://t.co/ngHLORFLNz",    surely this is total bollo the previous owner yes but not the new lot unless he requests a transfer ,owner transfer
1.5103552820980695e+18,2022-04-02 20:35:34+00:00,['1510355282098069509'],@1HowardWalker @coyknorth @dancingbear76 @RossWigham Taking hot drinks through a straw,    taking hot drinks through a straw,drink straw
1.51034311809638e+18,2022-04-02 19:47:14+00:00,['1510343118096379907'],@coyknorth @dancingbear76 @1HowardWalker @RossWigham I’m still in a pain game,    i’m still in a pain game,pain game
1.510332391029629e+18,2022-04-02 19:04:37+00:00,['1510332391029628932'],@1HowardWalker @dancingbear76 @coyknorth @RossWigham Huge game midweek for Burnley,    huge game midweek for burnley,game midweek burnley
1.5103139233204593e+18,2022-04-02 17:51:14+00:00,['1510313923320459267'],@dancingbear76 @1HowardWalker @coyknorth @RossWigham We ain’t pin peril. But...next two are rock,    we ain’t pin peril butnext two are rock,butnext rock
1.5102933332053074e+18,2022-04-02 16:29:25+00:00,['1510293333205307393'],"@1HowardWalker @dancingbear76 @coyknorth @RossWigham So, Chelsea. Today’s gubbing linked to off field distractions or just a bad day at the office?",    so chelsea today’s gubbing linked to off field distractions or just a bad day at the office,field distraction office
1.5102786684923576e+18,2022-04-02 15:31:08+00:00,['1510278668492357639'],@1HowardWalker @dancingbear76 @coyknorth @RossWigham Brentford Apple cart,    brentford apple cart,brentford apple cart
1.5102148117617132e+18,2022-04-02 11:17:24+00:00,['1510214811761713152'],@dancingbear76 @coyknorth @1HowardWalker @RossWigham And seven sisters road,    and seven sisters road,sister road
1.5102117703250862e+18,2022-04-02 11:05:19+00:00,['1510211770325086216'],"@dancingbear76 @1HowardWalker @coyknorth @RossWigham Need favours off of Liverpool and City. A few others to keep an eye on. Chelsea v Brentford. Leeds Soton. Everton at WHU on the sabbath, and us across town up the seven sisters road",    need favours off of liverpool and city a few others to keep an eye on chelsea v brentford leeds soton everton at whu on the sabbath and us across town up the seven sisters road,liverpool city others chelsea brentford everton sabbath town sister road
1.5099410520519148e+18,2022-04-01 17:09:34+00:00,['1509941052051914753'],@1HowardWalker @coyknorth @dancingbear76 @RossWigham Guests of honour at the Iran game Nazanin Zaghari-Ratcliffe,    guests of honour at the iran game nazanin zaghariratcliffe,guest honour game nazanin zaghariratcliffe
