id,created_at,edit_history_tweet_ids,text,clean_text
1.5650548700585902e+18,2022-08-31 19:12:12+00:00,['1565054870058590211'],@theousherwood @MarkWallaceGlos let's start with her back garden,let's start back garden
1.5650525327113585e+18,2022-08-31 19:02:55+00:00,['1565052532711358468'],"@fifisyms he's not going to win, though...",he's going win though
1.5650249357052068e+18,2022-08-31 17:13:16+00:00,['1565024935705206787'],"some kind of mad mash-up of Johnsonian/Trussian politics-as-cosplay, social media as political weapon and cultures of online perfomativity - politics - and policing - reduced to spectacle, with people of colour  as collateral damage. https://t.co/TBzwaeMi8K",kind mad mashup johnsoniantrussian politicsascosplay social medium political weapon culture online perfomativity politics policing reduced spectacle people colour collateral damage
1.5646852244826683e+18,2022-08-30 18:43:22+00:00,['1564685224482668547'],".@AndyBurnhamGM steps up: serious, sensible &amp; principled on @Channel4News - as part of the @eiecampaign . Where are the rest of @UKLabour 's MPs? Come on. Energy emergency. Climate emergency. Cost of living emergency. Greed &amp; corruption at the top. Time to take to the streets",step serious sensible amp principled part rest come energy emergency climate emergency cost living emergency greed amp corruption top time take street
1.5646798329062031e+18,2022-08-30 18:21:57+00:00,['1564679832906203138'],"This cuts through, admirably clear. Why can't @Keir_Starmer communicate like this? https://t.co/IkuQ6FzcTw",cut admirably clear can't communicate like
1.5643688644058565e+18,2022-08-29 21:46:16+00:00,['1564368864405856256'],"@subzeronell @snpwatch @jm_stout @scotgp @scotgov aha, that makes sense.",aha make sense
1.564268256944423e+18,2022-08-29 15:06:29+00:00,['1564268256944422913'],@NileGardiner https://t.co/5mKi3rIVfC,
1.564264000921256e+18,2022-08-29 14:49:35+00:00,['1564264000921255937'],@AnthonyMidd02 a member of the @Conservatives,member
1.5642620651492844e+18,2022-08-29 14:41:53+00:00,['1564262065149284353'],"This whole thread is worth a read. A mindblowing scale of financial crime/digital fraud currently happening in UK  (but the clueless nonentity @KwasiKwarteng , tipped to be our future Chancellor, says people aren't really bothered about it) #ToryNegligence https://t.co/l7jchEwbn1 https://t.co/HVTQiHdJkJ",whole thread worth read mindblowing scale financial crimedigital fraud currently happening clueless nonentity tipped future chancellor say people really bothered
1.564167408931246e+18,2022-08-29 08:25:45+00:00,['1564167408931246082'],@snpwatch @jm_stout @scotgp @scotgov So annoying. Would much rather get the train than fly but at those prices it’s hard to do,annoying would much rather get train fly price hard
1.56394309245705e+18,2022-08-28 17:34:24+00:00,['1563943092457050114'],@NileGardiner @Telegraph https://t.co/HedyXTArom,
1.563942857517441e+18,2022-08-28 17:33:28+00:00,['1563942857517441025'],"@BobGeor27574923 some sort of pointless stunt involving a flag, a tank, a food bank, farmers or fishers, police officers in full riot gear and a factory that makes something vaguely hi-tech",sort pointless stunt involving flag tank food bank farmer fisher police officer full riot gear factory make something vaguely hitech
1.5639416753739205e+18,2022-08-28 17:28:46+00:00,['1563941675373920257'],This 👇👇👇👇@UKLabour. Don't do it. You'll get absolutely nowhere. https://t.co/rLirTJqaN0,get absolutely nowhere
1.563940868066873e+18,2022-08-28 17:25:34+00:00,['1563940868066873345'],"Oh FFSthe kind of musical pedantry that I found deeply annoying when buried in technical harmony and counterpoint in undergrad days, although of course some people get off on it...I suppose in some circumstances there might be a theoretical use for Bsharp major, but really.??! :( https://t.co/aJLWhDtxdN",ffsthe kind musical pedantry found deeply annoying buried technical harmony counterpoint undergrad day although course people get iti suppose circumstance might theoretical use bsharp major really
1.5639400401028874e+18,2022-08-28 17:22:16+00:00,['1563940040102887426'],@snpwatch @jm_stout @scotgp @scotgov so is it still subcontracted to serco for delivery then? insane prices. just ludicrous...,still subcontracted serco delivery insane price ludicrous
1.5637632670210294e+18,2022-08-28 05:39:50+00:00,['1563763267021029376'],Useful thread below #EnergyCrisis https://t.co/2dBceq7CL4,useful thread
1.563659987867652e+18,2022-08-27 22:49:27+00:00,['1563659987867652099'],@NileGardiner @trussliz https://t.co/qlviHGQu88,
1.563649921403814e+18,2022-08-27 22:09:27+00:00,['1563649921403813889'],Ridiculous. We need electoral reform urgently. This will wipe @UKLabour out in Scotland (not that there's much left to wipe out) https://t.co/oP8zrp5wob,ridiculous need electoral reform urgently wipe scotland there's much left wipe
1.5636493400102666e+18,2022-08-27 22:07:08+00:00,['1563649340010266632'],@fifisyms ...how long before the parliamentary party breaks out into open warfare and there is a vote of no confidence?,long parliamentary party break open warfare vote confidence
1.5636487431944315e+18,2022-08-27 22:04:46+00:00,['1563648743194431488'],Hello @10DowningStreet @UKgovcomms ...  👇👇👇👀👀👀⁉️⁉️⁉️💩💩 https://t.co/8EkNfhZFm6,hello
1.5635242521705226e+18,2022-08-27 13:50:05+00:00,['1563524252170522637'],@Steven_Swinford not going to happen,going happen
1.5635241468179456e+18,2022-08-27 13:49:40+00:00,['1563524146817945601'],@Steven_Swinford I very much doubt she'll last until next May,much doubt she'll last next may
1.5635239145038438e+18,2022-08-27 13:48:44+00:00,['1563523914503843841'],Brexit going brilliantly ...this would be funny if it wasn't such an utter utter disaster https://t.co/ofnO2wCnjM,brexit going brilliantly would funny utter utter disaster
1.5635236242580644e+18,2022-08-27 13:47:35+00:00,['1563523624258064387'],@Sillyshib yup,yup
1.5635233820960563e+18,2022-08-27 13:46:37+00:00,['1563523382096056323'],"WTF WTF hello @Conservatives @10DowningStreet @nadhimzahawi   are the lights on, is anyone home??? 👇👇👇👇 Cc. @UKLabour @Keir_Starmer https://t.co/5MhsVdqn7J",wtf wtf hello light anyone home
1.5635225331227976e+18,2022-08-27 13:43:15+00:00,['1563522533122797568'],@jm_stout about time it was renationalized - how about it @scotgp @scotgov,time renationalized
1.563521168715686e+18,2022-08-27 13:37:50+00:00,['1563521168715685888'],"@clairebubblepop @Conservatives that's apparently exactly what the @Conservatives want.... such a disaster, but they are so utterly inept that it'll take mass rebellion to get them out",that's apparently exactly want disaster utterly inept it'll take mass rebellion get
1.563520836744581e+18,2022-08-27 13:36:30+00:00,['1563520836744581121'],"@D_Blanchflower @trussliz yup I think highly likely the whole corrupt lot of them will collapse in acrimony, possibly even before Xmas -- I give them no more than six months. she's incapable of understanding what is actually happening and backed by a bunch of utter fantasists",yup think highly likely whole corrupt lot collapse acrimony possibly even xmas give six month incapable understanding actually happening backed bunch utter fantasist
1.5635195159247094e+18,2022-08-27 13:31:16+00:00,['1563519515924709378'],@RedfieldWilton make sure you ask that again in two months time when the emails/bills come in...,make sure ask two month time emailsbills come
1.563519077246587e+18,2022-08-27 13:29:31+00:00,['1563519077246586880'],"@boulezian we need to crowdsource a campaign to hold them to account - the damage that has been done from their lies and misdirection is absolutely criminal and unfathomably grim - and boy, are we paying for it now",need crowdsource campaign hold account damage done lie misdirection absolutely criminal unfathomably grim boy paying
1.563518439716954e+18,2022-08-27 13:26:59+00:00,['1563518439716954117'],Petition: Call an immediate general election to end the chaos of the current government https://t.co/UecyF21gqO,petition call immediate general election end chaos current government
1.563499295227011e+18,2022-08-27 12:10:55+00:00,['1563499295227011076'],"at least some good news: she'll be sulking on the back benches, from where she can snarl gracelessly and plot  the downfall of Truss with her various overseas sponsors #ToryCivilWar https://t.co/DsRGjZJyDM",least good news she'll sulking back bench snarl gracelessly plot downfall truss various overseas sponsor
1.5634898322945477e+18,2022-08-27 11:33:18+00:00,['1563489832294547456'],"Hello @CooperativeBank . You really need to sort out staffing levels in your call centres. Half hour plus wait times for calls to be answered are not acceptable, particularly when the branch network has been cut to the bone. I like the bank &amp; your services but this needs sorting",hello really need sort staffing level call centre half hour plus wait time call answered acceptable particularly branch network cut bone like bank amp service need sorting
1.563460294973997e+18,2022-08-27 09:35:56+00:00,['1563460294973997057'],@AlistairBurtUK @BestForBritain She’s utterly dumb. I really hope you didn’t vote for her,shes utterly dumb really hope didnt vote
1.5634535543038362e+18,2022-08-27 09:09:09+00:00,['1563453554303836160'],Grotesque https://t.co/dQP3m2qXB6,grotesque
1.563453458468184e+18,2022-08-27 09:08:46+00:00,['1563453458468184065'],"Grim, and sad. We need to bring down this evil govt asap . Renationalise energy . Tax wealth and corporate greed. Massive insulation programme/green new deal . https://t.co/5rjVDVo75i",grim sad need bring evil govt asap renationalise energy tax wealth corporate greed massive insulation programmegreen new deal
1.563222576205562e+18,2022-08-26 17:51:20+00:00,['1563222576205561864'],"@PippaCrerar ...but she hasn't got a clue about the significance of her own words - she's completely inept. Just headline chasing, and utterly dumb. The binfire that is the current government is going to become a towering inferno under her 'leadership'. I give her less than six months",got clue significance word completely inept headline chasing utterly dumb binfire current government going become towering inferno 'leadership' give six month
1.5623902303254938e+18,2022-08-24 10:43:53+00:00,['1562390230325493760'],@MarcusFysh @Conservatives Bring on the carnage!,bring carnage
1.562002200251011e+18,2022-08-23 09:01:59+00:00,['1562002200251011072'],@lokiscottishrap …worth asking the same question about poverty (and its consequences for mental health)  too…although I know you’re fully on the case about that!,worth asking question poverty consequence mental health tooalthough know youre fully case
1.5619420935216865e+18,2022-08-23 05:03:09+00:00,['1561942093521686528'],@DPJHodges First Past The Post  !,first past post
1.5619413804984238e+18,2022-08-23 05:00:19+00:00,['1561941380498423808'],"Deconstruct this… Perhaps what Pamela may really be trying  to say, but can’t quite manage it out loud, is ‘ he’s a nationalist,white supremacist &amp; a racist’ https://t.co/plHkm8dwjT",deconstruct perhaps pamela may really trying say cant quite manage loud nationalistwhite supremacist amp racist
1.5615778187855503e+18,2022-08-22 04:55:39+00:00,['1561577818785550337'],@gavinthirlwall @edwinhayward You can get low voltage LEDs too… https://t.co/DIYPt1QQ5j,get low voltage led
1.5613897171696026e+18,2022-08-21 16:28:12+00:00,['1561389717169602561'],@ArleneFosterUK How much has she offered to pay you?,much offered pay
1.561389127995728e+18,2022-08-21 16:25:51+00:00,['1561389127995727872'],@annietrev @express @BorisJohnson @trussliz @tradegovuk https://t.co/HxVqWYaBes,
1.5613889585583923e+18,2022-08-21 16:25:11+00:00,['1561388958558392321'],"""boffins"" ...FFS https://t.co/Nb5DjBr94Z",boffin ffs
1.5613649787326054e+18,2022-08-21 14:49:54+00:00,['1561364978732605442'],@PickardJE ...You think she's going to last six months?,think going last six month
1.5612931911099023e+18,2022-08-21 10:04:38+00:00,['1561293191109902339'],@NJ_Timothy Who's been in power for the last 12 years?,who's power last year
1.5612891766407905e+18,2022-08-21 09:48:41+00:00,['1561289176640790529'],"Uncomfortable truths for people who might believe publicly owned #ScottishWater doesn't have a sewage discharge problem - situation not so dire as England, that's true but nonetheless -- read on: https://t.co/gbBW795kza",uncomfortable truth people might believe publicly owned sewage discharge problem situation dire england that's true nonetheless read
1.5606654667160986e+18,2022-08-19 16:30:17+00:00,['1560665466716098560'],Nationalise the Big Five energy companies to slash bills and save lives https://t.co/yx2uEC3E2j,nationalise big five energy company slash bill save life
1.560595132260295e+18,2022-08-19 11:50:48+00:00,['1560595132260294656'],@trussliz @Daily_Express ...how about not letting the country be held ransom by massively overpaid bosses and the billionaire class? That might be a more popular policy.,letting country held ransom massively overpaid boss billionaire class might popular policy
1.5603240504293868e+18,2022-08-18 17:53:37+00:00,['1560324050429386752'],@di_gilmore @AvantiWestCoast @timfarron this is the sort of thing that will happen more and more if @grantshapps gets his way and cuts the number of station staff on duty...disgraceful Cc. @RMTunion @aslef @TSSAunion,sort thing happen get way cut number station staff dutydisgraceful
1.5603219015071048e+18,2022-08-18 17:45:05+00:00,['1560321901507104769'],"""intellectual"" doing a lot of heavy lifting here https://t.co/50CRwzHkL6",intellectual lot heavy lifting
1.5595873939252716e+18,2022-08-16 17:06:25+00:00,['1559587393925271553'],@RishiSunak @TheScotsman https://t.co/H2aV0D8ThV,
1.5595832891444795e+18,2022-08-16 16:50:06+00:00,['1559583289144479748'],"""a high wage, high skill economy"" @BorisJohnson https://t.co/LeUigLTV7O",high wage high skill economy
1.5595829852587786e+18,2022-08-16 16:48:53+00:00,['1559582985258778631'],"@rolandmcs ...and after that: Brexit 3.0, 4.0, 5.0, and so on, ad absurdum #permanentidiocy",brexit absurdum
1.5595815654113812e+18,2022-08-16 16:43:15+00:00,['1559581565411381248'],#brexitdividends #Torydividends https://t.co/VNcHfXPoYi,
1.5595813735722107e+18,2022-08-16 16:42:29+00:00,['1559581373572210688'],"one distressing story after another on #PM on @bbcradio4 - businesses going bust, more government lies over Rwanda, people having to give up beloved pets due to crazy cost of living increases - &amp; we have a govt that hasn't just dozed off, it's completely comatose - deaf by design",one distressing story another business going bust government lie rwanda people give beloved pet due crazy cost living increase amp govt dozed completely comatose deaf design
1.5592716796664054e+18,2022-08-15 20:11:52+00:00,['1559271679666405382'],Cc. @UKLabour @Keir_Starmer @RachelReevesMP  👇🏽👇🏽👇🏽 https://t.co/ktqNvgiR58,
1.559248889873662e+18,2022-08-15 18:41:19+00:00,['1559248889873661953'],"via @NYTimes - the rise of the worker productivity score #surveillance #time&amp;motion #performativity #work #bullshit 
https://t.co/KX4FVSKmln",via rise worker productivity score ampmotion
1.558341875257557e+18,2022-08-13 06:37:10+00:00,['1558341875257556992'],Poland: 'Huge' amounts of chemical waste dumped into river | AP News https://t.co/Ebl79sFnGT,poland 'huge' amount chemical waste dumped river news
1.55804072223386e+18,2022-08-12 10:40:29+00:00,['1558040722233860097'],"@Keir_Starmer sorry, this is woefully inadequate. We've been waiting weeks for some policy from @UKLabour and this is the first thing you come up with? We need radical action now  - or people are literally going to freeze or starve to death - and that is not hyperbole, it's fact",sorry woefully inadequate we've waiting week policy first thing come need radical action people literally going freeze starve death hyperbole fact
1.557845796233646e+18,2022-08-11 21:45:55+00:00,['1557845796233646092'],"Good advice, and not just for grad students but for most academics https://t.co/kLGDY1oiRO",good advice grad student academic
1.5577973599160934e+18,2022-08-11 18:33:27+00:00,['1557797359916093442'],"@nadhimzahawi @BorisJohnson @KwasiKwarteng And what exactly are you planning to do, beyond issuing tweets and expressing unconvincing statements of concern? An absolute catastrophe is coming and you lot aren’t even at the wheel, not even close enough to be asleep at it . Resign! #GeneralElectionNow",exactly planning beyond issuing tweet expressing unconvincing statement concern absolute catastrophe coming lot arent even wheel even close enough asleep resign
1.5577100082211594e+18,2022-08-11 12:46:21+00:00,['1557710008221159425'],"@Tobias_Ellwood Which political party has been running the UK Government for the last 12 years, Tobias?",political party running government last year tobias
1.5576789514551296e+18,2022-08-11 10:42:56+00:00,['1557678951455129600'],"Full-blown societal breakdown/collapse by Christmas, anyone ? https://t.co/17FFDB262q",fullblown societal breakdowncollapse christmas anyone
1.5576148124896625e+18,2022-08-11 06:28:05+00:00,['1557614812489662464'],No comment required https://t.co/TSkhGHD9nV,comment required
1.5574733578803446e+18,2022-08-10 21:05:59+00:00,['1557473357880344576'],@DrJRLayton @IntellectBooks @UChicagoPress @UWScreative @UniWestScotland Fantastic! Always an exciting moment!,fantastic always exciting moment
1.5574280460005376e+18,2022-08-10 18:05:56+00:00,['1557428046000537603'],Liz “That’s not what I said” Truss,liz thats said truss
1.5572797823411692e+18,2022-08-10 08:16:47+00:00,['1557279782341169152'],Hard to disagree with most of the contents of this article https://t.co/jAtSM8riYE,hard disagree content article
1.557278453493375e+18,2022-08-10 08:11:30+00:00,['1557278453493374978'],OMG https://t.co/5g2B0qmu9O,omg
1.5572780141442335e+18,2022-08-10 08:09:46+00:00,['1557278014144233473'],@sandrocf Congrats - welcome to the impostoriate!,congrats welcome impostoriate
1.5572336435039928e+18,2022-08-10 05:13:27+00:00,['1557233643503992834'],"@gavmaclean Law was a v short lived PM but a far more serious character than truss, not sure we have seen anyone this vacuous in the role before, and after Cameron &amp; Johnson that’s saying something !",law short lived far serious character truss sure seen anyone vacuous role cameron amp johnson thats saying something
1.55722690071151e+18,2022-08-10 04:46:39+00:00,['1557226900711510016'],@Samfr Has immense potential to be replayed on the night of the next general eLection as Tory after Tory crashes to defeat,immense potential replayed night next general election tory tory crash defeat
1.557226080674759e+18,2022-08-10 04:43:24+00:00,['1557226080674758657'],"Sunak combines a studied naïveté with wanton vindictiveness. No sense of compassion, no evidence of anything but hard right reflexes. I suppose thus the ideal candidate, so quite funny that he’s almost certain to be beaten by a nodding donkey cosplaying Thatcher https://t.co/VOATdC2i6F",sunak combine studied navet wanton vindictiveness sense compassion evidence anything hard right reflex suppose thus ideal candidate quite funny almost certain beaten nodding donkey cosplaying thatcher
1.557059363457704e+18,2022-08-09 17:40:55+00:00,['1557059363457703936'],"@BWallArthur Blackpool Illuminations, obvs",blackpool illumination obvs
1.557041727663272e+18,2022-08-09 16:30:50+00:00,['1557041727663271936'],"@gavmaclean I actually think Bonar Law is a more apt comparison, but I suspect even he had more of an idea about what being in government actually means than she does . She’ll be hounded from office within months unless she massively u-turns on pretty well everything she’s said so far",actually think bonar law apt comparison suspect even idea government actually mean doe shell hounded office within month unless massively uturns pretty well everything shes said far
1.5570340478928527e+18,2022-08-09 16:00:19+00:00,['1557034047892852736'],"@the_tpa Who paid for this campaign? Where do you get your funding from ? And haven’t you heard of the term ‘public realm improvements’ ? They drive footfall, inward investment, tourism and dwell time and also raise property values. You are also economic illiterates and absolute fools",paid campaign get funding havent heard term public realm improvement drive footfall inward investment tourism dwell time also raise property value also economic illiterate absolute fool
1.556990860411056e+18,2022-08-09 13:08:43+00:00,['1556990860411056129'],"…although am still fuming at the miserly 3% imposed on the HE workforce after years &amp; years of real terms cuts — utterly disgraceful and employers should brace themselves for a year of difficulty as a result.Vice chancellors should be ashamed, they are treating us with contempt",although still fuming miserly imposed workforce year amp year real term cut utterly disgraceful employer brace year difficulty resultvice chancellor ashamed treating contempt
1.5569899381760655e+18,2022-08-09 13:05:03+00:00,['1556989938176065537'],"Once more, #JoinAUnion https://t.co/ryaSR0LSk9",
1.5569606940750152e+18,2022-08-09 11:08:51+00:00,['1556960694075015170'],So I hear @ofgem is going to authorise an 81% rise in the gas price cap. For whom are they working exactly ? This is utterly unacceptable. We need to bring this evil government down and renationalise energy now.,hear going authorise rise gas price cap working exactly utterly unacceptable need bring evil government renationalise energy
1.5555452591024087e+18,2022-08-05 13:24:25+00:00,['1555545259102408705'],Shamelessly elitist. Unrelentingly corrupt. An absolute disgrace. Just appalling that we are landed with these absolute scumbags — and that so many are duped into voting for them https://t.co/OHlrgOcA3e,shamelessly elitist unrelentingly corrupt absolute disgrace appalling landed absolute scumbags many duped voting
1.5555231290065592e+18,2022-08-05 11:56:28+00:00,['1555523129006559233'],"Musée Zervos | Bourgogne Tourisme - this is a very very cool museum, highly recommended - #kandinsky #picasso #klee #miro etc etc  https://t.co/mvoOZPAeRF",muse zervos bourgogne tourisme cool museum highly recommended etc etc
1.5554575968863232e+18,2022-08-05 07:36:04+00:00,['1555457596886323201'],"Hello, @UKLabour ???? 👇👇👇 some simple policy ideas for you  that (almost)  everyone could get behind. We'd like to hear some more actual practical policy please, as a matter of extreme urgency https://t.co/2Y4sgxRfhz",hello simple policy idea almost everyone could get behind we'd like hear actual practical policy please matter extreme urgency
1.5553178509103596e+18,2022-08-04 22:20:46+00:00,['1555317850910359554'],"Absolutely excruciating to watch. She shouldn’t be anywhere near a TV camera, let alone No 10. But I guess she’ll just emulate her mate Johnson and hide from any press scrutiny once she gets in https://t.co/C9bacMi8X9",absolutely excruciating watch shouldnt anywhere near camera let alone guess shell emulate mate johnson hide press scrutiny get
1.5552514034966075e+18,2022-08-04 17:56:44+00:00,['1555251403496607749'],The future ! https://t.co/fYZr0wW1hY,future
1.555243560097792e+18,2022-08-04 17:25:34+00:00,['1555243560097792005'],"I've just signed the @GoodLawProject petition asking @Ofgem to do more to deal with soaring energy prices.
 https://t.co/TPqvQQYLqG",i've signed petition asking deal soaring energy price
1.55523951624346e+18,2022-08-04 17:09:30+00:00,['1555239516243460097'],@adamparsons energy prices? taxes?,energy price tax
1.5552038994762793e+18,2022-08-04 14:47:58+00:00,['1555203899476279300'],@nadhimzahawi What’s your view about people who avoid tax by hiding shares in their companies in offshore trusts?,whats view people avoid tax hiding share company offshore trust
1.5551902395929395e+18,2022-08-04 13:53:41+00:00,['1555190239592939520'],"seems like a significant moment -- the difference between truth claims/'beliefs' and facts spelt out with clarity - Trump, Johnson, Sunak, Truss, Modi, Orban, Farage etc take note - sooner or later it's likely that truth will catch up with your lies too. Politics is not your show https://t.co/X3pIVBBt50",seems like significant moment difference truth claims'beliefs' fact spelt clarity trump johnson sunak truss modi orban farage etc take note sooner later likely truth catch lie politics show
1.5541334677551557e+18,2022-08-01 15:54:27+00:00,['1554133467755155456'],Absolutely delighted to be bidding farewell to Brexit Island for a couple of weeks https://t.co/2rcCFsYsS5,absolutely delighted bidding farewell brexit island couple week
1.553881250393383e+18,2022-07-31 23:12:14+00:00,['1553881250393382912'],Now this I would like to see. Can you look into it @GoodLawProject  ? https://t.co/2vcvJUmlj2,would like see look
1.5537093177858785e+18,2022-07-31 11:49:02+00:00,['1553709317785878529'],"I find it beyond comprehension that anyone in public life could think that this was a remotely acceptable thing to do in a public place, or even a private place without consent -- what is going on in the modern @Conservatives party?? I guess the rot starts from the top https://t.co/l1C3WAkpSO",find beyond comprehension anyone public life could think remotely acceptable thing public place even private place without consent going modern party guess rot start top
1.5536477670247137e+18,2022-07-31 07:44:27+00:00,['1553647767024713728'],@ewangibbs China???,china
1.552774295029416e+18,2022-07-28 21:53:35+00:00,['1552774295029415936'],"""lefty bed wetters"" https://t.co/Bi5EqXOykI",lefty bed wetter
1.5527689624543314e+18,2022-07-28 21:32:24+00:00,['1552768962454331393'],"@_BvdM errr....Alistair Darling, Gordon Brown, Anthony Barber, Ian Mcleod....???",errralistair darling gordon brown anthony barber ian mcleod
1.552708132857602e+18,2022-07-28 17:30:41+00:00,['1552708132857602054'],"@johnredwood ...it'll all just get sold to the highest overseas bidder unless your government bans exports, or renationalizes it...",it'll get sold highest overseas bidder unless government ban export renationalizes
1.5526751513256755e+18,2022-07-28 15:19:38+00:00,['1552675151325675520'],...and a massive windfall tax on the energy companies,massive windfall tax energy company
1.552674268320006e+18,2022-07-28 15:16:07+00:00,['1552674268320006144'],"...market forces, innit? Don't expect anything meaningful from this lamentable government. Am increasingly inclined to support the @dontpayuk campaign. Like the Poll Tax, we need mass civil disobedience. Plus massive decarbonisation/insulation/GreenNewDeal/renationalization https://t.co/nrepTnq1Nt",market force innit expect anything meaningful lamentable government increasingly inclined support campaign like poll tax need mass civil disobedience plus massive decarbonisationinsulationgreennewdealrenationalization
1.5526727244468552e+18,2022-07-28 15:09:59+00:00,['1552672724446855169'],"@hwallop @NadineDorries @MartinSLewis @BBCr4today she doesn't care because the taxpayer picks up the tab for most of her living costs...whilst she sits in DCMS trolling and gaslighting the nation. Time to resign, Nadine!",care taxpayer pick tab living costswhilst sits dcms trolling gaslighting nation time resign nadine
1.5526723606077522e+18,2022-07-28 15:08:32+00:00,['1552672360607752193'],"@FinancialTimes oh, FFS! Please !!! I know this is clickbait, but I'd expect a lot more intelligence from the FT",ffs please know clickbait i'd expect lot intelligence
1.5523483514709197e+18,2022-07-27 17:41:02+00:00,['1552348351470919680'],@AaronBastani @michael_chessum a small tourist tax on hotel/Air BnB bills would be a more equitable solution -- forcing people to show their passports at museums and galleries is cultural apartheid and a ridiculous idea,small tourist tax hotelair bnb bill would equitable solution forcing people show passport museum gallery cultural apartheid ridiculous idea
1.5522150202551828e+18,2022-07-27 08:51:14+00:00,['1552215020255182848'],"@David_Cameron ...all achieved as a legacy of a @UKLabour government and the Ken Livingstone mayoralty - absolutely nothing to do with you - you trashed public services, took us out of the EU, crashed the economy &amp; then refused to accept any responsibility for the consequences",achieved legacy government ken livingstone mayoralty absolutely nothing trashed public service took crashed economy amp refused accept responsibility consequence
1.5519071090753946e+18,2022-07-26 12:27:42+00:00,['1551907109075394560'],"Shell’s Jackdaw gas project won’t:

🙅 Lower energy bills
🙅 Make us energy secure

But it will make the climate crisis worse.

It’s time to #StopJackdaw @KwasiKwarteng &amp; focus on renewables &amp; energy efficiency. https://t.co/jznynnLl6q",shell jackdaw gas project wont lower energy bill make energy secure make climate crisis worse time amp focus renewables amp energy efficiency
1.5518019663424266e+18,2022-07-26 05:29:54+00:00,['1551801966342426624'],@jannon I initially read that as an instruction for the U.K. @Conservatives leadership election…,initially read instruction leadership election
1.551798198167036e+18,2022-07-26 05:14:56+00:00,['1551798198167035905'],"@mawstrategy2018 @sturdyAlex That sounds fairly ideal politically ,(the total meltdown of the Tories) but less than ideal economically/socially ( two more years of interminably bad/cruel/incompetent govt). My money’s on a collapse/general election before 2024",sound fairly ideal politically total meltdown tory ideal economicallysocially two year interminably badcruelincompetent govt money collapsegeneral election
1.5516644898120827e+18,2022-07-25 20:23:37+00:00,['1551664489812082689'],"@bellacaledonia Fog, mist, drizzle, vapour, and a massive Union Jack flag",fog mist drizzle vapour massive union jack flag
1.5516549567212298e+18,2022-07-25 19:45:44+00:00,['1551654956721229825'],"@tomhfh Ah, has the penny dropped ?",penny dropped
1.551551173035008e+18,2022-07-25 12:53:20+00:00,['1551551173035008000'],"@MonitorThemAll @FisherAndrew79 @Keir_Starmer @RachelReevesMP quite right - education, healthcare, public transport, utilities, energy - all essential for life and work - and should be public services. The corrosive (and idiotic) ideology that we should run everything as if it were a for-profit business is well past its 'use by' date",quite right education healthcare public transport utility energy essential life work public service corrosive idiotic ideology run everything forprofit business well past 'use by' date
1.5514669155829391e+18,2022-07-25 07:18:32+00:00,['1551466915582939136'],"@PickardJE Exactly what they did to @GCRF mid -stream,destroying years of painstaking work and partnership building between UK and global South academics, NGOs and the international development community. They are utterly unfit to govern. Beyond idiotic and completely untrustworthy",exactly mid streamdestroying year painstaking work partnership building global south academic ngo international development community utterly unfit govern beyond idiotic completely untrustworthy
1.551465661620183e+18,2022-07-25 07:13:33+00:00,['1551465661620183040'],Cc. @scotgov @scottishgreens @theSNP @ScottishLabour see below. Important. Let’s  actually DO SOMETHING about this.👇🏽👇🏽👇🏽 #HousingCrisis #Scotland https://t.co/TxlC3eSueg,see important let actually something
1.5512618707572367e+18,2022-07-24 17:43:45+00:00,['1551261870757236741'],https://t.co/DfebLsXPIN,
1.551246602379137e+18,2022-07-24 16:43:05+00:00,['1551246602379137024'],Cc. @BBCNews 👇👇👇👇 https://t.co/1pFcHYXCNP,
1.5512269514357514e+18,2022-07-24 15:25:00+00:00,['1551226951435751425'],@vanmaneuro Newhaven - Dieppe? I just cancelled a crossing from Folkestone next week as I don't fancy a 7 hour + crawl along the A20. (&amp; fuming at the dickhead brexiteer politicians who continue to pretend it's nothing to do with them and sling mud at everyone but themselves),newhaven dieppe cancelled crossing folkestone next week fancy hour crawl along amp fuming dickhead brexiteer politician continue pretend nothing sling mud everyone
1.551210824760529e+18,2022-07-24 14:20:55+00:00,['1551210824760528896'],@trussliz clueless nonsense.,clueless nonsense
1.551190173043622e+18,2022-07-24 12:58:51+00:00,['1551190173043621889'],@DrRosena BREXIT!!!!!!,brexit
1.5511631094689464e+18,2022-07-24 11:11:19+00:00,['1551163109468946435'],Looking forward to the day that Scotland can do this as well https://t.co/cYLLj6e1S3,looking forward day scotland well
1.551151816091525e+18,2022-07-24 10:26:26+00:00,['1551151816091525121'],"@RishiSunak Who/what caused the crisis, Rishi ?",whowhat caused crisis rishi
1.551150850965373e+18,2022-07-24 10:22:36+00:00,['1551150850965372928'],"Why should we tolerate this ‘new normal’? We are taxed higher than we have been for decades. And we have a state that is barely functioning, cut to the bone. ( a direct consequence of leaving the single market and the economic hit of that plus rampant inflation ) https://t.co/D7z2Su49w8",tolerate new normal taxed higher decade state barely functioning cut bone direct consequence leaving single market economic hit plus rampant inflation
