Unnamed: 0,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
2827,1.2481644036918804e+18,2020-04-09 08:22:38+00:00,['1248164403691880448'],@Mickeycbach Pharmacy2u online. Delivered to your door. Deliveries taking a bit longer at present but you don't have to go out.,, pharmacy2u online delivered to your door deliveries taking a bit longer at present but you dont have to go out,True,False
2829,1.2481534552078664e+18,2020-04-09 07:39:07+00:00,['1248153455207866369'],@Classics_NHS Canal always poignant as it is where I received the phone call offering me the job @Classics_NHS,, canal always poignant as it is where i received the phone call offering me the job ,True,False
2830,1.2481485282051072e+18,2020-04-09 07:19:33+00:00,['1248148528205107200'],Shankly: Nature's Fire - when asked why I follow @LFC I say watch the documentary. He made the people happy #spiritofshankly  #thismeansmore #klopp #thisisanfield @BBCSport on iplayer,,shankly natures fire  when asked why i follow  i say watch the documentary he made the people happy       on iplayer,True,False
2831,1.247995602669052e+18,2020-04-08 21:11:52+00:00,['1247995602669051904'],BBC Sport - Ben Stokes: Wisden name England all-rounder leading cricketer in world https://t.co/eIgB8cc3NM,,bbc sport  ben stokes wisden name england allrounder leading cricketer in world ,True,False
2832,1.2479455670550282e+18,2020-04-08 17:53:03+00:00,['1247945567055028224'],@LFCRetail RCSG,, rcsg,True,False
2836,1.2479448648153498e+18,2020-04-08 17:50:16+00:00,['1247944864815349767'],BBC Sport - Sadio Mane: Made in Senegal - five things we learned from the documentary https://t.co/vALDB9p776,,bbc sport  sadio mane made in senegal  five things we learned from the documentary ,True,False
2841,1.2477907974470287e+18,2020-04-08 07:38:03+00:00,['1247790797447028736'],@ClassicFM #custardcreams #dangerousbiscuits I have been telling my students this for years and now the news has reached ClassicFM!,,   i have been telling my students this for years and now the news has reached classicfm,True,False
2849,1.2477778027214807e+18,2020-04-08 06:46:25+00:00,['1247777802721480704'],"BBC Sport - Jimmy Greaves: Former England, Spurs, Chelsea &amp; West Ham striker admitted to hospital https://t.co/jwdexwO0O5",,bbc sport  jimmy greaves former england spurs chelsea amp west ham striker admitted to hospital ,True,False
2857,1.2474929148732375e+18,2020-04-07 11:54:22+00:00,['1247492914873237507'],BBC Sport - Coronavirus in Formula 1: Ron Dennis creates NHS free meals scheme https://t.co/0C0KiqlR8X,,bbc sport  coronavirus in formula 1 ron dennis creates nhs free meals scheme ,True,False
2882,1.247448108817977e+18,2020-04-07 08:56:20+00:00,['1247448108817977347'],'Messi-esque' - Deulofeu inspires dramatic Watford comeback https://t.co/lsRnOPzQ61 via @bbcsport,,messiesque  deulofeu inspires dramatic watford comeback  via ,True,False
