id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.2825114362002678e+18,2020-07-13 03:05:28+00:00,['1282511436200267777'],Justice for Cornelius Fredericks https://t.co/RA5cz1fX1Z,,justice cornelius frederick
1.282496166488408e+18,2020-07-13 02:04:48+00:00,['1282496166488408066'],"“check on your strong friend...”

how ‘bout check on your goofy friend, the one out chea with no mask on https://t.co/rg0MKa8TJo",,check strong friend bout check goofy friend one chea mask
1.2823690053623276e+18,2020-07-12 17:39:30+00:00,['1282369005362327555'],@Copastetik true say https://t.co/Se5Cq8BZXI,,true say
1.282357460167209e+18,2020-07-12 16:53:38+00:00,['1282357460167208960'],"now you gotta ask yourself...do they got the fatty, or is it literally cake?",,gotta ask yourselfdo got fatty literally cake
1.282356150571348e+18,2020-07-12 16:48:25+00:00,['1282356150571347973'],when frank ocean asked “who’s that talking in the library?” i felt that https://t.co/Q5qFxLGJFh,,frank ocean asked talking library felt
1.2821322655904973e+18,2020-07-12 01:58:47+00:00,['1282132265590497282'],@FindingParris ahh i’m sure they love when you sing!,,ahh sure love sing
1.2821189691979858e+18,2020-07-12 01:05:57+00:00,['1282118969197985793'],what affirmations do you say to your plants?,,affirmation say plant
1.2820467664357663e+18,2020-07-11 20:19:03+00:00,['1282046766435766274'],@Jo_GotGame it’s got a lot of useful tools to make several-step processes (like easing keyframes) more automated and easier to control,,got lot useful tool make severalstep process like easing keyframes automated easier control
1.282044855619924e+18,2020-07-11 20:11:27+00:00,['1282044855619923968'],"i need it bad as my heartbeat

bad like the food i eat

bad as the air i breathe https://t.co/QNt3VfsGOD",,need bad heartbeat bad like food eat bad air breathe
1.2820431290724393e+18,2020-07-11 20:04:35+00:00,['1282043129072439296'],@Jo_GotGame that motion plugin by @mtmograph be saving my ass!,,motion plugin saving
1.282040481829073e+18,2020-07-11 19:54:04+00:00,['1282040481829072899'],"“imported” by @CapitalOde 

feat. @SekaniBRGHTN and Ya Cousin Ish

prod. by @DRUM_FU 

out 07.14, presave here: https://t.co/K2CZXjWFEQ",,imported feat cousin ish prod presave
1.2820396438490112e+18,2020-07-11 19:50:44+00:00,['1282039643849011200'],"travel ban is wild, but you gotta rep where you from wherever you at 🇹🇹 https://t.co/1adEWr7dxU",,travel ban wild gotta rep wherever
1.2820247276751135e+18,2020-07-11 18:51:28+00:00,['1282024727675113475'],"i second this, @maruneboy makes you feel loved in the middle of serving face, energy, or whatever the moment being captured needs https://t.co/nzfQFN5d3Y",,second make feel loved middle serving face energy whatever moment captured need
1.282008765664047e+18,2020-07-11 17:48:02+00:00,['1282008765664047106'],@MouseSucks do this one next! https://t.co/T4fI9KFbWz,,one next
1.2820035115852431e+18,2020-07-11 17:27:10+00:00,['1282003511585243137'],@candlestickem https://t.co/cU4rITPqZD,,
1.2817623362195087e+18,2020-07-11 01:28:49+00:00,['1281762336219508737'],why be in an entanglement when you can watch hentai?,,entanglement watch hentai
1.2817599699567247e+18,2020-07-11 01:19:25+00:00,['1281759969956724737'],"she said she likes that i don’t complain a lot...

and i said...

do i look like i be karen? https://t.co/Yj8OcPk45e",,said like dont complain lot said look like karen
1.2817139573975532e+18,2020-07-10 22:16:35+00:00,['1281713957397553160'],"plotting on the wave, a bimmer dealership, and more...

“Imported” bu @capitalode feat. @SekaniBRGHTN and Ya Cousin Ish prod. @DRUM_FU out 07.14! 🇨🇦🇯🇲🇹🇹

dial 1-(833)-6IMPORT to hear a snippet https://t.co/LoArMLM65W",,plotting wave bimmer dealership imported feat cousin ish prod dial import hear snippet
1.281682803848024e+18,2020-07-10 20:12:47+00:00,['1281682803848024065'],@andreoshea__ i read 48 gigs of ram and went 🤤,,read gig ram went
1.2814372761830687e+18,2020-07-10 03:57:09+00:00,['1281437276183068674'],@THEANTMUULAH__ coney island to bedstuy,,coney island bedstuy
1.2814369300355932e+18,2020-07-10 03:55:46+00:00,['1281436930035593217'],when i worked in coney island i walked from there all the way home to bedstuy a couple times 🚶🏾‍♂️ https://t.co/yqpw00ioW9,,worked coney island walked way home bedstuy couple time
1.2813645802168402e+18,2020-07-09 23:08:17+00:00,['1281364580216840193'],you should be able to scold your parent for watching porn when you see them watching a love scene from a tv show or movie,,able scold parent watching porn see watching love scene show movie
1.281362063776985e+18,2020-07-09 22:58:17+00:00,['1281362063776985090'],@sammie_scottie iOS be like https://t.co/3JTxgi12yW,,like
1.2813614700355625e+18,2020-07-09 22:55:55+00:00,['1281361470035562498'],get in on this y’all #BlackinUX https://t.co/TWlkSgeKvU,,get yall
1.2813537930709156e+18,2020-07-09 22:25:25+00:00,['1281353793070915584'],"speaking of which dial 1-(833)-6IMPORT to preview @capitalode new single feat. myself and @SekaniBRGHTN

officially drops on tuesday 07.14 https://t.co/VgLms0WPQI",,speaking dial import preview new single feat officially drop tuesday
1.2813464672072745e+18,2020-07-09 21:56:18+00:00,['1281346467207274498'],unspoken rule that whatsapp became the new call card https://t.co/6w85vNxuOD,,unspoken rule whatsapp became new call card
1.2813437795518136e+18,2020-07-09 21:45:37+00:00,['1281343779551813634'],"@MiniMcBooom that’s nice, i got my scooter stolen there",,thats nice got scooter stolen
1.2813381402639606e+18,2020-07-09 21:23:13+00:00,['1281338140263960577'],@MiniMcBooom yo the green park? 😂,,green park
1.2813375928065516e+18,2020-07-09 21:21:02+00:00,['1281337592806551557'],@Ngu_Spesh damn baby girl was like https://t.co/b0qlLh7ETo,,damn baby girl like
1.281328319015932e+18,2020-07-09 20:44:11+00:00,['1281328319015931905'],"what's the visibility around Black people in user experience design (UX)?

i'm realizing it's a skillset a lot of us without any tech background can go into and learn, especially for the many problems that are out there to solve...",,what's visibility around black people user experience design i'm realizing skillset lot without tech background learn especially many problem solve
1.2813211140446372e+18,2020-07-09 20:15:34+00:00,['1281321114044637187'],@aKid_named_Deem i feels you. a while back i did this 28-day abundance challenge that @leariellesimone setup and that was very helpful. finna do it again https://t.co/vKB7TzZ4mB https://t.co/wvA9RcN0q9,,feel back day abundance challenge setup helpful finna
1.2813199608837366e+18,2020-07-09 20:10:59+00:00,['1281319960883736576'],this reminds me of one of my favorite pieces about the 10k hour approach and real deliberate practice. some kobe #mambamentality lessons here too: https://t.co/Pnv7f0d6wa https://t.co/fw8874musq,,reminds one favorite piece hour approach real deliberate practice kobe lesson
1.2813184541848166e+18,2020-07-09 20:04:59+00:00,['1281318454184816640'],yo the abundance mindset and approach to life feels amazing when you really start tapping into it 💫,,abundance mindset approach life feel amazing really start tapping
1.2810049080078213e+18,2020-07-08 23:19:04+00:00,['1281004908007821313'],@x_Addicted2MeMe me last night tryna do one week of them https://t.co/cLX1p8Kyid,,last night tryna one week
1.280990285221245e+18,2020-07-08 22:20:58+00:00,['1280990285221244929'],@maiyamay_ we need this asaptually! https://t.co/HkLTuPiCFH,,need asaptually
1.2809848048219955e+18,2020-07-08 21:59:11+00:00,['1280984804821995522'],ohhh shid that new sahbabii out 🐙,,ohhh shid new sahbabii
1.2809687801606103e+18,2020-07-08 20:55:31+00:00,['1280968780160610304'],"@GodKingToine damn, does he have old freestyle videos around anywhere like vodka from philly?",,damn doe old freestyle video around anywhere like vodka philly
1.280967254511956e+18,2020-07-08 20:49:27+00:00,['1280967254511955968'],"@kaikizerr true say, we born in the mixx 😂",,true say born mixx
1.2809595551748342e+18,2020-07-08 20:18:51+00:00,['1280959555174834178'],"we get it from the ground, but you can call to get it imported.

hit that number on the etch &amp; sketch to preview @capitalode’s new single “imported” dropping on tues. 7/14. features @sekanibrghtn and me, ya cousin https://t.co/v3oynl8g9O",,get ground call get imported hit number etch amp sketch preview new single imported dropping tues feature cousin
1.280957955609854e+18,2020-07-08 20:12:30+00:00,['1280957955609853958'],"the mundaneness of quarantine been hitting harder, and twitter is the only source of fun i get from socials lately...

i don’t even know anymore what the proper etiquette is of promoting your art on here, but nonetheless...

i’ve got things droppin’ and wanna get active withcha https://t.co/KKKLJMQlZL",,mundaneness quarantine hitting harder twitter source fun get social lately dont even know anymore proper etiquette promoting art nonetheless ive got thing droppin wanna get active withcha
1.2807223850507018e+18,2020-07-08 04:36:25+00:00,['1280722385050701824'],"@UNO_DOLLA the rapport gotta be there tho, fellas. the rapport gotta be there 😂",,rapport gotta tho fella rapport gotta
1.280677593554006e+18,2020-07-08 01:38:26+00:00,['1280677593554006022'],"alright singles aside...

“loose rap”
“it’s whatever”
“never no more” https://t.co/IvXhNFbw2n",,alright single aside loose rap whatever never
1.2806668870603653e+18,2020-07-08 00:55:54+00:00,['1280666887060365313'],@thelynaeshow i heard it come with a butler too https://t.co/EKYqmle4h5,,heard come butler
1.2805774426845798e+18,2020-07-07 19:00:28+00:00,['1280577442684579844'],@jihanmarie_ oh it's finally up! 🙌🏾,,finally
1.2805765690572022e+18,2020-07-07 18:57:00+00:00,['1280576569057202184'],did enough parents who had kids in the 2000s put them in dance classes? cuz the way some of y'all tiktoks is setup... https://t.co/JVA2p2JTC6,,enough parent kid put dance class cuz way y'all tiktoks setup
1.2803246468486636e+18,2020-07-07 02:15:57+00:00,['1280324646848663552'],if this battle actually goes down can we please call it clifford vs. curtis?,,battle actually please call clifford curtis
1.2803233707064852e+18,2020-07-07 02:10:53+00:00,['1280323370706485250'],@Jo_GotGame ayeee happy born day fella! 💫,,ayeee happy born day fella
1.2803222853673288e+18,2020-07-07 02:06:34+00:00,['1280322285367328770'],clifford gonna pull out them features and get the job done,,clifford gonna pull feature get job done
1.2802752364333998e+18,2020-07-06 22:59:37+00:00,['1280275236433399809'],"nobody:

me mumbling to myself: fore i go broke like joc...",,nobody mumbling fore broke like joc
1.2802735340324495e+18,2020-07-06 22:52:51+00:00,['1280273534032449537'],@Copastetik damn that’s heavy on top of heavy that was already there 😔,,damn thats heavy top heavy already
1.2802186381009756e+18,2020-07-06 19:14:43+00:00,['1280218638100975617'],he is the genius bar https://t.co/ISyYvvyWmo,,genius bar
1.2800170287079916e+18,2020-07-06 05:53:35+00:00,['1280017028707991553'],only time Black people should ever have proximity to some crabs in a barrel is when we feast on they damn legs,,time black people ever proximity crab barrel feast damn leg
1.2799983545425388e+18,2020-07-06 04:39:23+00:00,['1279998354542538752'],imagine if we officially ran our own olympics for flexes like this https://t.co/M5si9wK9iI,,imagine officially ran olympics flex like
1.2799972387066143e+18,2020-07-06 04:34:57+00:00,['1279997238706614272'],shouts to the lefties we litty 💫 https://t.co/DUTbN3PWrp,,shout lefty litty
1.2799595332642775e+18,2020-07-06 02:05:07+00:00,['1279959533264277507'],can you imagine being one of jennifer lewis’ kids and hearing your name being called down the hallway to get ya ass whooped? https://t.co/ZQ70FudmUJ,,imagine one jennifer lewis kid hearing name called hallway get whooped
1.2799512687699354e+18,2020-07-06 01:32:17+00:00,['1279951268769935363'],@surrealsermons dayum https://t.co/RUZ4sxTT3q,,dayum
1.2799459746983813e+18,2020-07-06 01:11:15+00:00,['1279945974698381313'],@_youngju8 the crust is a must! https://t.co/Y4rlQvkUec,,crust must
1.279942539328569e+18,2020-07-06 00:57:36+00:00,['1279942539328569349'],gotta put this one in the bop museum https://t.co/LtI4kIrd6D,,gotta put one bop museum
1.2798583781693727e+18,2020-07-05 19:23:10+00:00,['1279858378169372677'],@KissMyMahogany what oil would you recommend?,,oil would recommend
1.2798546470003466e+18,2020-07-05 19:08:21+00:00,['1279854647000346625'],what’s the pro tip to greasing the scalp once hair is braided?,,whats pro tip greasing scalp hair braided
1.279835806887301e+18,2020-07-05 17:53:29+00:00,['1279835806887301120'],have y’all been to a wedding where the couple walks in or has the first dance to this? https://t.co/kxmwbpRvis,,yall wedding couple walk first dance
1.2798338146054103e+18,2020-07-05 17:45:34+00:00,['1279833814605410304'],...don’t be surprised if she ask where the mask at https://t.co/j7dj2Rc71h,,dont surprised ask mask
1.2798242086552005e+18,2020-07-05 17:07:23+00:00,['1279824208655200265'],ayeee i’m here for accountability bars https://t.co/wiHpXX4kPd,,ayeee accountability bar
1.279817145241809e+18,2020-07-05 16:39:19+00:00,['1279817145241808896'],lowkey glad the glizzy jokes have distracted ppl from making corny nyc timbs jokes https://t.co/C4PZW36PE1,,lowkey glad glizzy joke distracted ppl making corny nyc timbs joke
1.2798145659210015e+18,2020-07-05 16:29:04+00:00,['1279814565921001472'],@JoelakaMaG thank you! i got a lot more of Toni Morrison’s bibliopgraphy to cover. and i was assigned a couple of Octavia Bulter’s books in jr. high and high school but i’d love to absorb them as an adult now,,thank got lot toni morrison bibliopgraphy cover assigned couple octavia bulters book high high school love absorb adult
1.2798092710484173e+18,2020-07-05 16:08:02+00:00,['1279809271048417281'],@JoelakaMaG do you mind sharing some of the fiction titles?,,mind sharing fiction title
1.2798060149682094e+18,2020-07-05 15:55:06+00:00,['1279806014968209410'],This Tweet from @yacousinhere has been withheld in: United Kingdom.,"{'copyright': True, 'country_codes': ['XY'], 'scope': 'tweet'}",tweet withheld united kingdom
1.2796293247112315e+18,2020-07-05 04:13:00+00:00,['1279629324711231488'],when your girl finishes her nighttime routine and throws on the bonnet https://t.co/6peag9IQWC,,girl finish nighttime routine throw bonnet
1.2796240672936468e+18,2020-07-05 03:52:06+00:00,['1279624067293646848'],WHY THE KNIFE SO CLOSE TO THE BABY?! https://t.co/n1vnxQBcH5,,knife close baby
1.2796158098039562e+18,2020-07-05 03:19:17+00:00,['1279615809803956224'],i get 11:11 and 5:55 a lot along with these. what does it all mean? https://t.co/yT0ebpMHmf,,get lot along doe mean
1.279610289336574e+18,2020-07-05 02:57:21+00:00,['1279610289336573952'],when the fitted sheet don’t act so dramatic and slides right on &gt;&gt;&gt;,,fitted sheet dont act dramatic slide right gtgtgt
1.2796043394563154e+18,2020-07-05 02:33:43+00:00,['1279604339456315392'],shouts to Black women getting to it https://t.co/2gSEGb9wWd,,shout black woman getting
1.279603244428333e+18,2020-07-05 02:29:22+00:00,['1279603244428333056'],when summer walker said “honestly...” that was a cultural reset,,summer walker said honestly cultural reset
1.279560579536085e+18,2020-07-04 23:39:49+00:00,['1279560579536084993'],where y’all damn masks at?! https://t.co/lizDCe32gv,,yall damn mask
1.2795393522221711e+18,2020-07-04 22:15:28+00:00,['1279539352222171136'],we been in the “age of surveillance” but every time i hear the term i’m like https://t.co/vvH55ZyGV6,,age surveillance every time hear term like
1.279516013625774e+18,2020-07-04 20:42:44+00:00,['1279516013625774082'],@AaliyahLegion #FreeAaliyahMusic https://t.co/YDIO6nIjsJ,,
1.2795152878350664e+18,2020-07-04 20:39:51+00:00,['1279515287835066371'],@SylviaObell the melodies in that song are sweet!!,,melody song sweet
1.27950799312248e+18,2020-07-04 20:10:52+00:00,['1279507993122480135'],"what if stocks and the world’s monetary economies become fully obsolete and we back to bartering and other methods of sharing resources...

could the birkins be storage for goods and tools? 🤔 https://t.co/OYOLTJIO5l",,stock world monetary economy become fully obsolete back bartering method sharing resource could birkins storage good tool
1.2794800326169887e+18,2020-07-04 18:19:46+00:00,['1279480032616988672'],they know what’s good cuz that sleep after a cry be hittin https://t.co/7tVBUGIdB2,,know whats good cuz sleep cry hittin
1.27933614107494e+18,2020-07-04 08:47:59+00:00,['1279336141074939904'],i gotta get off the phone now but get on aim https://t.co/bun8cq8HA1,,gotta get phone get aim
1.2791685137988037e+18,2020-07-03 21:41:54+00:00,['1279168513798803457'],"question for musicians, producers, engineers: 

what plugin suites do you actually use and which ones are just sitting there taking up storage? https://t.co/QYgBS59xin",,question musician producer engineer plugin suite actually use one sitting taking storage
1.279153645863555e+18,2020-07-03 20:42:49+00:00,['1279153645863555072'],man do i have to write to Black santa claus to get the voice note feature? https://t.co/mGHjsnjAmj,,man write black santa claus get voice note feature
1.2791493168258458e+18,2020-07-03 20:25:37+00:00,['1279149316825845766'],"someone outside playing “goldigger” 

my momma yelled out the “she ain’t messing with no broke n*gga” line and transformed into a city girl https://t.co/og3VEmMemc",,someone outside playing goldigger momma yelled aint messing broke ngga line transformed city girl
1.2791467860290314e+18,2020-07-03 20:15:33+00:00,['1279146786029031425'],@Jo_GotGame @KingJames we need more a&amp;r lebron 😂,,need aampr lebron
1.2791457462232392e+18,2020-07-03 20:11:25+00:00,['1279145746223239176'],@aKid_named_Deem wow! how was the experience of working with that kind of time?,,wow experience working kind time
1.2791411102003732e+18,2020-07-03 19:53:00+00:00,['1279141110200373249'],aye it’s screwheads worldwide but go off! 🔥 https://t.co/MHcNmYVqc8,,aye screwheads worldwide
1.2791385470737695e+18,2020-07-03 19:42:49+00:00,['1279138547073769473'],"pop smoke: said i know how to shoot, and i know how to fight...

me: if i tell you ooooooonnnnnnnce https://t.co/cnVyGr3HAj",,pop smoke said know shoot know fight tell ooooooonnnnnnnce
1.279136790096556e+18,2020-07-03 19:35:50+00:00,['1279136790096556032'],"@5THCONSCIOUS oooo these are good ones!

pt. 2 and getting some head got pure roll bounce beats",,oooo good one getting head got pure roll bounce beat
1.2791363934663475e+18,2020-07-03 19:34:16+00:00,['1279136393466347522'],@ramonaflowers30 lmao i was def in there like https://t.co/tuJytGsRvx,,lmao def like
1.279136107997864e+18,2020-07-03 19:33:08+00:00,['1279136107997863936'],@NeverAnother1 haha i feel you. the ambiance was wavy. i remember the lighting vividly,,haha feel ambiance wavy remember lighting vividly
1.2791358906491003e+18,2020-07-03 19:32:16+00:00,['1279135890649100289'],@blaqueanomaly damn bruh i’m sorry i traumatized you 😂,,damn bruh sorry traumatized
1.2791356862521672e+18,2020-07-03 19:31:27+00:00,['1279135686252167168'],@MarietteMusic lmao you’ll def get this satisfaction more than peace of mind for lead time,,lmao youll def get satisfaction peace mind lead time
1.2791351565074885e+18,2020-07-03 19:29:21+00:00,['1279135156507488264'],@LocalBLCKHottie as long as you know 🥴,,long know
1.2791347144781046e+18,2020-07-03 19:27:35+00:00,['1279134714478104576'],@Dear_Njams true say! was falling on my ass on beat to diwali riddim,,true say falling beat diwali riddim
1.2791163592265933e+18,2020-07-03 18:14:39+00:00,['1279116359226593281'],"sex is cool, but you ever been contacted for a creative project with enough lead time?",,sex cool ever contacted creative project enough lead time
1.2791155929356493e+18,2020-07-03 18:11:36+00:00,['1279115592935649280'],facts! p.s. the graphic designer in me is very appreciative of this layout 🥺 https://t.co/OcHkmFQCJw,,fact graphic designer appreciative layout
1.2791035220684063e+18,2020-07-03 17:23:38+00:00,['1279103522068406278'],that’s the real name for these beanie babies? https://t.co/8r1vDH7Z0M,,thats real name beanie baby
1.2789273474340372e+18,2020-07-03 05:43:35+00:00,['1278927347434037248'],i’m here for that playa “cheers 2 u” sample on “diana” 💫,,playa cheer sample diana
1.2789120097827185e+18,2020-07-03 04:42:38+00:00,['1278912009782718465'],reminisce* 🤦🏾‍♂️,,reminisce
1.2789109585603256e+18,2020-07-03 04:38:28+00:00,['1278910958560325632'],for me it’s “give it to her” https://t.co/CAycZ3TKIi,,give
1.2789104851952968e+18,2020-07-03 04:36:35+00:00,['1278910485195296769'],got a brooklyn before the bike lanes question: what song comes to mind a lot when you remenisce about skating here? https://t.co/WJVhho5Uh5,,got brooklyn bike lane question song come mind lot remenisce skating
1.278902250694488e+18,2020-07-03 04:03:52+00:00,['1278902250694488064'],sturdy https://t.co/xOQ1DenHVh,,sturdy
1.2789011258576443e+18,2020-07-03 03:59:23+00:00,['1278901125857644544'],is “we paid” running radio out in atlanta?,,paid running radio atlanta
1.2789003894300713e+18,2020-07-03 03:56:28+00:00,['1278900389430071296'],i want insecure’s music sync budget too https://t.co/0z9yf7F2dB,,want insecures music sync budget
1.27889986167339e+18,2020-07-03 03:54:22+00:00,['1278899861673390081'],i want saweetie’s sample clearance budget,,want saweeties sample clearance budget
1.2787831357659791e+18,2020-07-02 20:10:32+00:00,['1278783135765979163'],was a great summer when this dropped https://t.co/PdHIrflihz,,great summer dropped
1.2787650334560993e+18,2020-07-02 18:58:36+00:00,['1278765033456099329'],aye yo today is https://t.co/nIoh4a35bh,,aye today
1.2787625470768292e+18,2020-07-02 18:48:44+00:00,['1278762547076829185'],@KillaKai_ it’s a wheel of fortune https://t.co/gEisHTk4Rs,,wheel fortune
1.2787621225588122e+18,2020-07-02 18:47:02+00:00,['1278762122558812162'],@sammie_scottie do it! https://t.co/BwwIb6v2sI,,
1.278759963557593e+18,2020-07-02 18:38:28+00:00,['1278759963557593089'],i dare you to close all them browser tabs you got open right now,,dare close browser tab got open right
1.2787473193038395e+18,2020-07-02 17:48:13+00:00,['1278747319303839745'],@yannaluv_ i remember even the most jokey kids on school trips there coming out like https://t.co/1CB5lrGIyD,,remember even jokey kid school trip coming like
1.2785106042365788e+18,2020-07-02 02:07:36+00:00,['1278510604236578816'],@MiniMcBooom might as well pullup in scuba gear,,might well pullup scuba gear
1.2784362799575572e+18,2020-07-01 21:12:15+00:00,['1278436279957557254'],@MouseSucks @SekaniBRGHTN literal flames 🔥🔥🔥🔥🔥,,literal flame
1.2784333482942587e+18,2020-07-01 21:00:37+00:00,['1278433348294258691'],@LeArielleSimone thank you so much for this. feel like it’s a good time now to flow into this at the start of a new month,,thank much feel like good time flow start new month
1.2784219331058606e+18,2020-07-01 20:15:15+00:00,['1278421933105860612'],@aKid_named_Deem man that would’ve went so hard for this quarantine summer!,,man wouldve went hard quarantine summer
1.2784213580290048e+18,2020-07-01 20:12:58+00:00,['1278421358029004800'],"@Dear_Njams @LeArielleSimone she sure is, puts us on game every day 💫",,sure put game every day
1.278412058028118e+18,2020-07-01 19:36:01+00:00,['1278412058028118022'],@iamzurisupreme bless you thanks for sharing!,,bless thanks sharing
1.2784101292438774e+18,2020-07-01 19:28:21+00:00,['1278410129243877376'],"finna do my googles, but what’s the key to good gut health y’all?",,finna google whats key good gut health yall
1.2784079194411868e+18,2020-07-01 19:19:34+00:00,['1278407919441186818'],best believe younger sisters stay ready to throw the hands https://t.co/Wgx38Ph532,,best believe younger sister stay ready throw hand
1.2784066968351334e+18,2020-07-01 19:14:42+00:00,['1278406696835133441'],@JHLotto my whole flow got f*cked up 🤦🏾‍♂️,,whole flow got fcked
1.2784054806672837e+18,2020-07-01 19:09:52+00:00,['1278405480667283457'],@Copastetik the way jay rock floated &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,,way jay rock floated gtgtgtgtgtgtgtgt
1.278404608772227e+18,2020-07-01 19:06:24+00:00,['1278404608772227072'],i love plums is there a plum club? https://t.co/6aZgcKiimg,,love plum plum club
1.278401959385432e+18,2020-07-01 18:55:53+00:00,['1278401959385432064'],https://t.co/1Mx6pnyHW6 https://t.co/SRMJc6DroR,,
1.278401619919614e+18,2020-07-01 18:54:32+00:00,['1278401619919613953'],@Verde_Hulkin @uSTADIUM one of the best maddens periodt!!,,one best maddens periodt
1.2784009250198364e+18,2020-07-01 18:51:46+00:00,['1278400925019836422'],when aaliyah and static major connect https://t.co/LGzPMxtA11 https://t.co/BEoFZYdae9,,aaliyah static major connect
1.2783966848889242e+18,2020-07-01 18:34:55+00:00,['1278396684888924162'],@LifeWithJRDN the blue nail made me read that in the fivio flow https://t.co/as0AJ8Rq6T,,blue nail made read fivio flow
1.2781601433190072e+18,2020-07-01 02:54:59+00:00,['1278160143319007232'],i hope summer walker’s new ep will have more vibes like the clear ep,,hope summer walker new vibe like clear
1.2781514220188344e+18,2020-07-01 02:20:20+00:00,['1278151422018834432'],@KillaKai_ wow that’s a different level of smuggling,,wow thats different level smuggling
1.278148771692544e+18,2020-07-01 02:09:48+00:00,['1278148771692544007'],this shit frightening is it a scene for a new blacula? https://t.co/U3cmLojocU,,shit frightening scene new blacula
1.278062287132164e+18,2020-06-30 20:26:09+00:00,['1278062287132164097'],the feedback loop for iteration in public like this is actually kinda cool to see 😂 https://t.co/aJhubwb6zy,,feedback loop iteration public like actually kinda cool see
1.2780425769527132e+18,2020-06-30 19:07:49+00:00,['1278042576952713217'],@MichellCClark exactly. help me help yourself y’know https://t.co/jI0KghihAB,,exactly help help yknow
1.2780413000052777e+18,2020-06-30 19:02:45+00:00,['1278041300005277696'],is there an official thread for these alternative pop smoke album artworks?,,official thread alternative pop smoke album artwork
1.2777869852692767e+18,2020-06-30 02:12:12+00:00,['1277786985269276674'],watching y’all live tweet tonight’s verzuz feels like the win compared to actually watching it,,watching yall live tweet tonight verzuz feel like win compared actually watching
1.2777743749474918e+18,2020-06-30 01:22:05+00:00,['1277774374947491842'],@_sugatits that song is daily medicine,,song daily medicine
1.277768210322948e+18,2020-06-30 00:57:35+00:00,['1277768210322948102'],the summer in nyc that this and jada’s “kiss of death” both dropped was litty https://t.co/H1MQOLZrza,,summer nyc jadas kiss death dropped litty
1.277688845841109e+18,2020-06-29 19:42:13+00:00,['1277688845841108997'],t pain be like “i know a spot” and will put you in a mansion out in wiscansin,,pain like know spot put mansion wiscansin
1.2776360098580808e+18,2020-06-29 16:12:16+00:00,['1277636009858080771'],christen the kitchen with some curry goat https://t.co/8iXHIDwSBA,,christen kitchen curry goat
1.2776327146828964e+18,2020-06-29 15:59:11+00:00,['1277632714682896385'],i try my best to hold the memories of what used to be real clear in my mind. sometimes the nostalgia really hurts https://t.co/1cyx7RHIKg,,try best hold memory used real clear mind sometimes nostalgia really hurt
1.2775184312067564e+18,2020-06-29 08:25:03+00:00,['1277518431206756352'],@MouseSucks gotta hum ‘em away like cudi,,gotta hum away like cudi
1.277428511498797e+18,2020-06-29 02:27:45+00:00,['1277428511498797061'],ahh this summer x usher performance is well done 👌🏾,,ahh summer usher performance well done
1.2774256211577938e+18,2020-06-29 02:16:16+00:00,['1277425621157793803'],regina hall mannnnnn 😍,,regina hall mannnnnn
1.2774235871006884e+18,2020-06-29 02:08:11+00:00,['1277423587100688384'],that snare on @chloexhalle “forgive me” is https://t.co/EH0NNMSCcT,,snare forgive
1.2774228567758316e+18,2020-06-29 02:05:17+00:00,['1277422856775831553'],@khiyahhh_ smh we need the motivation lol,,smh need motivation lol
1.2774219266428357e+18,2020-06-29 02:01:35+00:00,['1277421926642835456'],i wanna see lil baby and 42 dugg do “we paid” #betawards https://t.co/VMqkCNjJMB,,wanna see lil baby dugg paid
1.2774176935414784e+18,2020-06-29 01:44:46+00:00,['1277417693541478400'],was anticipating a mention of 5th ward weebie in that in memory montage but rest well nonetheless https://t.co/hKeiTnmfgu,,anticipating mention ward weebie memory montage rest well nonetheless
1.2774134299560018e+18,2020-06-29 01:27:49+00:00,['1277413429956001793'],can we talk about how jay rock is a champion of guest verses? https://t.co/DmYDIlfIRV,,talk jay rock champion guest verse
1.277406090934788e+18,2020-06-29 00:58:39+00:00,['1277406090934788096'],these music video-styled performances is a very cool approach #betawards,,music videostyled performance cool approach
1.2774029348679066e+18,2020-06-29 00:46:07+00:00,['1277402934867906560'],a digital @bet awards hosted by cita was the grand opportunity here y’all https://t.co/R0piR7yiZZ,,digital award hosted cita grand opportunity yall
1.277388337712685e+18,2020-06-28 23:48:07+00:00,['1277388337712685057'],y’all i might swing on my building’s super and here’s why 🙃 https://t.co/S5Czbvuny2,,yall might swing building super
1.2773615827801743e+18,2020-06-28 22:01:48+00:00,['1277361582780174341'],"@WannasWorld “yuh fadda a glassmaker?!”

maybe not a proverb per say but it’s how i knew i had a big ass head 😂",,yuh fadda glassmaker maybe proverb per say knew big head
1.2773489081051832e+18,2020-06-28 21:11:26+00:00,['1277348908105183233'],@NickyChulo aye @seanbcreative i think it’d be great if y’all connected,,aye think itd great yall connected
1.2773446194670264e+18,2020-06-28 20:54:23+00:00,['1277344619467026433'],"we all can be more mindful to not over-romanticize “doing the work”, because when you really in it, the tedium...the fuggin tedium",,mindful overromanticize work really tediumthe fuggin tedium
1.277339083338023e+18,2020-06-28 20:32:23+00:00,['1277339083338022914'],run this back till they get run down https://t.co/tjuMPNZVyG,,run back till get run
1.2773370436606116e+18,2020-06-28 20:24:17+00:00,['1277337043660611584'],y’all eat all the food and snacks y’all bring to these solo/couple picnics? or you bringing home leftovers?,,yall eat food snack yall bring solocouple picnic bringing home leftover
