,Topic,Count,Name,details
672,671,48,671_oklahoma_secure_checking_locked,"[('oklahoma', 0.4249816911698523), ('secure', 0.20942059874617097), ('checking', 0.16442389152888906), ('locked', 0.07600551911307682), ('baseball', 0.05029605772023317), ('map', 0.04854152964521912), ('mowing', 0.04149213181009491), ('green', 0.0400928793081876), ('gibson', 0.027661421206729937), ('preparing', 0.026561098760121395)]"
673,672,48,672_youre_okay_hope_oye,"[('youre', 0.08100529633475481), ('okay', 0.07620869826263714), ('hope', 0.036336839471368246), ('oye', 0.02801226183514585), ('heini', 0.02801226183514585), ('mansplai', 0.02801226183514585), ('mendwell', 0.02801226183514585), ('livehad', 0.02801226183514585), ('wellxx', 0.02801226183514585), ('worsexxx', 0.02801226183514585)]"
674,673,48,673_reply_response_replied_respondedyet,"[('reply', 0.33069150200959957), ('response', 0.1354175664932715), ('replied', 0.1034084025825864), ('respondedyet', 0.05740217589169231), ('justjust', 0.05740217589169231), ('responded', 0.05269702490982369), ('erudite', 0.05172808980461258), ('cackled', 0.05172808980461258), ('dane', 0.04841204672987501), ('bounty', 0.037821475586131234)]"
675,674,48,674_wait_seeing_forward_looking,"[('wait', 0.07899610341137946), ('seeing', 0.07008306026330398), ('forward', 0.05859185949940268), ('looking', 0.035222362388447406), ('toox', 0.03126368508386813), ('postit', 0.03126368508386813), ('recreating', 0.028173334625726493), ('see', 0.025359490525183825), ('truffle', 0.025087029723810765), ('zak', 0.024094898725013126)]"
676,675,48,675_add_totaliser_added_addition,"[('add', 0.20550995798886776), ('totaliser', 0.14589765439786848), ('added', 0.11973658441433511), ('addition', 0.06659308733588805), ('adding', 0.05414807467889196), ('belatedly', 0.048972485725779454), ('lizzo', 0.03929716544149379), ('bonus', 0.03553750545213863), ('fibre', 0.032927474785708545), ('drunken', 0.032927474785708545)]"
677,676,48,676_lecturer_university_opening_wellspring,"[('lecturer', 0.14263275727592756), ('university', 0.1338415255734705), ('opening', 0.12995741554964135), ('wellspring', 0.12104444458499541), ('science', 0.10339932764381553), ('rsu', 0.10138750418568229), ('basic', 0.08820709303106951), ('idahosa', 0.0780862987099275), ('benson', 0.07604062813926173), ('achiever', 0.061864875192429426)]"
678,677,48,677_enewsletters_signed_evermore_miss,"[('enewsletters', 0.2602893345466057), ('signed', 0.2229494117857556), ('evermore', 0.08024370991882768), ('miss', 0.043745221227827646), ('sign', 0.04210637646144337), ('signing', 0.03593585959180319), ('mandez', 0.03591315619890493), ('clubmatthew', 0.03591315619890493), ('burkhazen', 0.03591315619890493), ('shef', 0.03591315619890493)]"
679,678,48,678_jen_nikki_jenn_jenni,"[('jen', 0.3850151377157023), ('nikki', 0.19450572684288836), ('jenn', 0.1221629273507307), ('jenni', 0.08504088822919237), ('tamsin', 0.06859594517568189), ('danielle', 0.05015456545117402), ('nikkis', 0.0380601383629699), ('nikkiiiiiiii', 0.0380601383629699), ('jennifer', 0.03640246205797006), ('photoshopped', 0.034297972587840946)]"
680,679,48,679_youre_hope_oaky_vmc,"[('youre', 0.15182296207171764), ('hope', 0.06742665893809897), ('oaky', 0.04607279907096356), ('vmc', 0.04607279907096356), ('nesbitt', 0.04607279907096356), ('shankly', 0.04607279907096356), ('elna', 0.04607279907096356), ('homebargains', 0.04151859839580746), ('jacq', 0.04151859839580746), ('mended', 0.03697035959298429)]"
681,680,48,680_tracy_tracey_michelle_beaker,"[('tracy', 0.29188809014442924), ('tracey', 0.16014511246734267), ('michelle', 0.12850163879198737), ('beaker', 0.045501981037519124), ('simner', 0.028352491735977578), ('tobys', 0.028352491735977578), ('finny', 0.028352491735977578), ('bridgewater', 0.025549906705112285), ('morning', 0.024298251088020674), ('primrose', 0.023912023081152835)]"
682,681,48,681_yes_hell_yesyes_absofuckinlutely,"[('yes', 0.17195285576280223), ('hell', 0.10997338154630665), ('yesyes', 0.05303215929548516), ('absofuckinlutely', 0.04722264418599674), ('absolutely', 0.03343130390688906), ('yeah', 0.02253021198770322), ('nope', 0.0150186917148123), ('least', 0.009076923447350529), ('plus', 0.008466934126297072), ('question', 0.00503292861572238)]"
683,682,48,682_bet_betting_tcdsb_betcha,"[('bet', 0.4622858672249824), ('betting', 0.10446304479489563), ('tcdsb', 0.04518106747604169), ('betcha', 0.04518106747604169), ('bradders', 0.040715012620404736), ('cellar', 0.0362548042460233), ('compact', 0.0362548042460233), ('midland', 0.03398712979295013), ('console', 0.03266190343888366), ('gamble', 0.03180624123244388)]"
684,683,48,683_journey_candour_partnership_newsan,"[('journey', 0.13911815620547083), ('candour', 0.03464087801199267), ('partnership', 0.021607102833677505), ('newsan', 0.02053684885274622), ('tharani', 0.02053684885274622), ('crafternoon', 0.02053684885274622), ('preceptees', 0.01850682391836579), ('youits', 0.01850682391836579), ('auditors', 0.01850682391836579), ('partition', 0.01850682391836579)]"
685,684,48,684_coiin_thems_day_great,"[('coiin', 0.059855260331508224), ('thems', 0.05393869193301483), ('day', 0.04723664778510948), ('great', 0.033976039921628766), ('sir', 0.032728169756900884), ('kevin', 0.03047112455825978), ('cath', 0.030215672626467082), ('beaut', 0.0297278497675067), ('tight', 0.02695689127152894), ('good', 0.021517368859958426)]"
686,685,48,685_stand_standing_stood_liputa,"[('stand', 0.20760699837650926), ('standing', 0.09380087899657563), ('stood', 0.04204596188690174), ('liputa', 0.032452031324421704), ('woking', 0.032452031324421704), ('standoff', 0.032452031324421704), ('sheesh', 0.032452031324421704), ('upright', 0.03087634427545941), ('squatting', 0.03087634427545941), ('tbc', 0.02965525996924693)]"
687,686,48,686_plant_repotted_root_fern,"[('plant', 0.16160773535040915), ('repotted', 0.0363044213973292), ('root', 0.02669876425315893), ('fern', 0.024202947598219466), ('shrub', 0.024202947598219466), ('monstera', 0.022702219879044694), ('leaf', 0.015747633146154863), ('ornotice', 0.015701940490552603), ('andean', 0.015701940490552603), ('dendrobium', 0.015701940490552603)]"
688,687,48,687_fargo_place_location_wheres,"[('fargo', 0.12390775596597378), ('place', 0.07986977806927548), ('location', 0.07579880166445269), ('wheres', 0.07429713538935512), ('dearne', 0.048972485725779454), ('shadier', 0.044131657036103035), ('mythical', 0.04130258532199126), ('muppet', 0.03929716544149379), ('innuendo', 0.03929716544149379), ('clooney', 0.03929716544149379)]"
689,688,48,688_spot_meredith_apollo_ladybird,"[('spot', 0.5530625566778796), ('meredith', 0.04249808908978694), ('apollo', 0.041069615312785815), ('ladybird', 0.03986295301596037), ('dfw', 0.03986295301596037), ('rebel', 0.03294718739279559), ('reporter', 0.02783648580548542), ('difference', 0.022133366855870286), ('poster', 0.02165892824292702), ('soft', 0.021465107926022745)]"
690,689,47,689_toilet_bathroom_flush_restroom,"[('toilet', 0.24394442757112428), ('bathroom', 0.07949354211873609), ('flush', 0.05303947905042771), ('restroom', 0.038247436097955965), ('roll', 0.02772592780594593), ('receptacle', 0.021221410481171096), ('kleenex', 0.021221410481171096), ('netty', 0.021221410481171096), ('paper', 0.020415356401015956), ('privy', 0.019123718048977983)]"
691,690,47,690_say_yeeeaaaaaayyyy_quota_alllll,"[('say', 0.10187479476725256), ('yeeeaaaaaayyyy', 0.09593240354502001), ('quota', 0.07697937887854263), ('alllll', 0.07144987869484655), ('lololol', 0.06935061689078037), ('bono', 0.06753379987710686), ('ahh', 0.04375185336389898), ('damn', 0.02699294939370485), ('mention', 0.0267313645865745), ('hopefully', 0.018404254888176458)]"
692,691,47,691_irc_rescue_nutrition_hunger,"[('irc', 0.2141341231732411), ('rescue', 0.13216564232130526), ('nutrition', 0.0941269715055351), ('hunger', 0.09386807002526078), ('imc', 0.08753766627712335), ('committee', 0.07875318535965828), ('international', 0.07766615515356463), ('vacancy', 0.07737342942357872), ('urgence', 0.0751562124599971), ('pui', 0.07294805523093612)]"
693,692,47,692_workflow_rewrite_intuitive_assessment,"[('workflow', 0.10783965598310603), ('rewrite', 0.1031872103618346), ('intuitive', 0.08840442683721603), ('assessment', 0.08799662529546633), ('ease', 0.07734238496671351), ('unique', 0.058469636125911315), ('template', 0.04937171683066684), ('output', 0.04522308154130253), ('personal', 0.04321655785678442), ('planning', 0.04258404247605099)]"
694,693,47,693_italy_italian_draghi_mario,"[('italy', 0.32800199158966725), ('italian', 0.16069244078621128), ('draghi', 0.03774305814267791), ('mario', 0.03365795307672034), ('outdone', 0.024486242862889727), ('spinone', 0.024486242862889727), ('draghis', 0.024486242862889727), ('steakhouse', 0.024486242862889727), ('plsssss', 0.024486242862889727), ('vecchio', 0.022065828518051517)]"
695,694,47,694_train_ashford_rail_malden,"[('train', 0.1842272956545639), ('ashford', 0.03249839095587294), ('rail', 0.028642514034901978), ('malden', 0.02688753424944312), ('manor', 0.02207760775841153), ('delayed', 0.02091935318914108), ('cancelled', 0.020744935192376524), ('station', 0.01913937602273685), ('dumb', 0.01677638151393227), ('lner', 0.01675374511671402)]"
696,695,47,695_snap_snapper_axle_perishing,"[('snap', 0.6876285877843771), ('snapper', 0.04700043932071451), ('axle', 0.04700043932071451), ('perishing', 0.04700043932071451), ('diphe', 0.04700043932071451), ('whipper', 0.04700043932071451), ('snapping', 0.04700043932071451), ('snapppppp', 0.04700043932071451), ('peekaboo', 0.042354543329951234), ('snappy', 0.042354543329951234)]"
697,696,47,696_pay_nana_payment_wayah,"[('pay', 0.08365989973699287), ('nana', 0.03868666188999123), ('payment', 0.0305367147095003), ('wayah', 0.03044811069037592), ('verifying', 0.03044811069037592), ('reparation', 0.03044811069037592), ('paid', 0.029001373236835756), ('blackmailing', 0.02743837807027276), ('paying', 0.02570198224878853), ('ghoul', 0.02567943348280326)]"
698,697,47,697_take_alrightjk_taken_overtake,"[('take', 0.07598843082660338), ('alrightjk', 0.06669586151225203), ('taken', 0.056156443555869615), ('overtake', 0.053518996744129646), ('evidently', 0.04484408470815544), ('took', 0.04187501976990044), ('ill', 0.04019879171268148), ('hed', 0.026813416375454376), ('taking', 0.026492562492798546), ('hes', 0.01802375158568666)]"
699,698,47,698_reminder_remind_reminding_juat,"[('reminder', 0.2601177426472958), ('remind', 0.11980771824184834), ('reminding', 0.04766666385185194), ('juat', 0.028811071712413417), ('timely', 0.027337357568297426), ('gta', 0.02632808446050215), ('hearted', 0.023478474585224434), ('irrational', 0.02170227374316581), ('muted', 0.02134515620322091), ('charles', 0.02070254127636311)]"
700,699,47,699_renew_fruita_renewal_initial,"[('renew', 0.14941296041749766), ('fruita', 0.13990009424835378), ('renewal', 0.1369180284231638), ('initial', 0.13216834801019908), ('specialty', 0.09763665929344592), ('certified', 0.09464578721801788), ('period', 0.08225169323153583), ('application', 0.06389897634653445), ('certification', 0.06284444164329854), ('cna', 0.054256070819192065)]"
701,700,47,700_tag_tagging_tagged_apology,"[('tag', 0.2654748706497376), ('tagging', 0.09327639928134546), ('tagged', 0.07092021693025491), ('apology', 0.024293343429950365), ('chelated', 0.023739204945038853), ('superfazebrah', 0.023739204945038853), ('freakout', 0.023739204945038853), ('heartrending', 0.023739204945038853), ('gruber', 0.023739204945038853), ('northman', 0.021392633749704185)]"
702,701,47,701_snow_snowing_snowflake_snowball,"[('snow', 0.3024642242443397), ('snowing', 0.21690335599449367), ('snowflake', 0.08963577074597821), ('snowball', 0.07649487219591193), ('snowman', 0.06322231690574301), ('snowpiercer', 0.04244282096234219), ('snowice', 0.04244282096234219), ('vick', 0.04244282096234219), ('snowmaaaaan', 0.04244282096234219), ('snowflakey', 0.038247436097955965)]"
703,702,47,702_sure_xoxo_shall_tho,"[('sure', 0.2806467766137481), ('xoxo', 0.06333009592067117), ('shall', 0.02631664203126317), ('tho', 0.02423691469172378), ('though', 0.014383645737999988), ('boy', 0.013853598572425204), ('thanks', 0.008991641111981625), ('yet', 0.00858093201741717), ('lol', 0.008320355020170806), ('check', 0.008061680518290348)]"
704,703,47,703_telecom_demonstration_organise_cloud,"[('telecom', 0.08766435699209835), ('demonstration', 0.060932882847492494), ('organise', 0.057433757852617215), ('cloud', 0.04536874574514102), ('accessible', 0.03605736424024495), ('prospect', 0.03542843061301714), ('robust', 0.034544470309476306), ('reliable', 0.033998709275462), ('call', 0.032691071022057025), ('invention', 0.030926954971141684)]"
705,704,47,704_adam_adams_nate_ant,"[('adam', 0.49383983608779225), ('adams', 0.060974173489495014), ('nate', 0.0570654077395628), ('ant', 0.05633875174135495), ('genesis', 0.05214741366572889), ('monthstill', 0.03383123410041769), ('warlock', 0.03383123410041769), ('gide', 0.03383123410041769), ('reeeeeeally', 0.03383123410041769), ('ambigram', 0.03383123410041769)]"
706,705,47,705_florida_texas_orlando_county,"[('florida', 0.20586242482704903), ('texas', 0.10633055970050857), ('orlando', 0.059265113394983006), ('county', 0.046793855188235034), ('osceola', 0.03557993795810091), ('floridian', 0.03385237745863622), ('seminole', 0.028365234303351337), ('dems', 0.0255663913352677), ('case', 0.025395549883659472), ('sssssshbumbmsssss', 0.021093570658995368)]"
707,706,47,706_zombie_poppet_pop_mirror,"[('zombie', 0.13349203145493443), ('poppet', 0.12716354389982704), ('pop', 0.10847646381252436), ('mirror', 0.1082946412146351), ('popping', 0.05434439356628965), ('ufo', 0.04249808908978694), ('pipe', 0.028566064429035486), ('thepope', 0.027571123853490007), ('poptropica', 0.027571123853490007), ('impala', 0.027571123853490007)]"
708,707,47,707_model_role_modelling_modeling,"[('model', 0.09067500465790103), ('role', 0.06931343957800538), ('modelling', 0.03392669836933816), ('modeling', 0.024048465499183738), ('transformational', 0.02231367589823263), ('dominator', 0.018927203942666112), ('wellestablished', 0.018927203942666112), ('statusincome', 0.018927203942666112), ('ripsuch', 0.018927203942666112), ('modelsamp', 0.018927203942666112)]"
709,708,47,708_quiz_wenurses_filled_tuesday,"[('quiz', 0.353515360056838), ('wenurses', 0.12199024175968595), ('filled', 0.07618619239592656), ('tuesday', 0.049691706011865934), ('september', 0.047552395314845675), ('fun', 0.034597390658231184), ('cringes', 0.028124760878660487), ('venn', 0.025344686570934673), ('third', 0.021903804864995293), ('diagram', 0.019799065827424904)]"
710,709,47,709_lawyer_legal_lawyers_law,"[('lawyer', 0.1850156572227637), ('legal', 0.06901597586502263), ('lawyers', 0.03269858526509189), ('law', 0.030279664469222017), ('partygate', 0.02988889993049609), ('investigation', 0.024670496085575106), ('wording', 0.022672316174405627), ('attorney', 0.02198974591530797), ('court', 0.02012456587571659), ('rittenhouses', 0.018142656628980472)]"
711,710,47,710_brave_courage_bravery_rafique,"[('brave', 0.20380087678508058), ('courage', 0.11043719866878177), ('bravery', 0.024213929433538686), ('rafique', 0.023983100886255004), ('barracking', 0.023983100886255004), ('personify', 0.023983100886255004), ('braveness', 0.023983100886255004), ('donohoe', 0.023983100886255004), ('courageamp', 0.023983100886255004), ('patiencemany', 0.023983100886255004)]"
712,711,46,711_chat_twitter_transcript_cutter,"[('chat', 0.07069245969647092), ('twitter', 0.040652334224518145), ('transcript', 0.027504824792264033), ('cutter', 0.020331706959947658), ('prescribing', 0.01627786452858139), ('tonight', 0.015375566499596618), ('cookie', 0.014702432136833454), ('minute', 0.01464972306208278), ('mepeer', 0.014062380439330243), ('amiable', 0.014062380439330243)]"
713,712,46,712_depression_antidepressant_depressive_serotonin,"[('depression', 0.11720285367669511), ('antidepressant', 0.0514814850291309), ('depressive', 0.03365361108894547), ('serotonin', 0.02942893058972701), ('anxiety', 0.024126018179826122), ('depressed', 0.024035657027440607), ('mood', 0.02398802314163591), ('stabiliser', 0.023730914217313905), ('coexisting', 0.019721334238008547), ('cortical', 0.018457092815764846)]"
714,713,46,713_follower_nailingggggg_themhave_friyayyyy,"[('follower', 0.3742866967623352), ('nailingggggg', 0.024316199509675212), ('themhave', 0.024316199509675212), ('friyayyyy', 0.024316199509675212), ('rumored', 0.021912593597787272), ('filtering', 0.021912593597787272), ('endup', 0.021912593597787272), ('conveys', 0.02050788090640538), ('blindly', 0.02050788090640538), ('gamers', 0.019512134229630596)]"
715,714,46,714_frailty_older_distinctive_elderly,"[('frailty', 0.17337782102255403), ('older', 0.05727946094917988), ('distinctive', 0.035080811151392194), ('elderly', 0.028419002444924003), ('lifelimiting', 0.026905073011708514), ('mobility', 0.026209808361670844), ('wellnessoriented', 0.02582916778882544), ('confusion', 0.022059066561375688), ('assessment', 0.020359802284105562), ('frail', 0.020178804758781387)]"
716,715,46,715_cpr_cardiac_arrest_pulsus,"[('cpr', 0.12173095225328802), ('cardiac', 0.06369836620057712), ('arrest', 0.06148145022951928), ('pulsus', 0.04607633520074027), ('alternans', 0.03971374316702199), ('defibrillator', 0.03686106816059222), ('bystander', 0.03144145665971019), ('outofhospital', 0.022299741894567966), ('eriksen', 0.020870210957755302), ('infusion', 0.019404093297198926)]"
717,716,46,716_hashtag_hashtags_forget_bts,"[('hashtag', 0.33271397313229806), ('hashtags', 0.09866819421888166), ('forget', 0.07134528102037642), ('bts', 0.037500703948347903), ('strictly', 0.02640830795049181), ('blocking', 0.025972323973421075), ('heresy', 0.025937279476986895), ('outdoing', 0.025937279476986895), ('spammer', 0.023373433170973092), ('thematic', 0.021875072966832408)]"
718,717,46,717_idiot_posties_dividend_firefighter,"[('idiot', 0.27301388156606016), ('posties', 0.15652316390149626), ('dividend', 0.14230104135480606), ('firefighter', 0.13251569673328795), ('rail', 0.10950522134075329), ('corporation', 0.0933600528121423), ('noise', 0.08865264086519964), ('wage', 0.0687637373276308), ('salary', 0.06439731585542682), ('profit', 0.06168657625068389)]"
719,718,46,718_fusions_software_proofing_caresolve,"[('fusions', 0.06251332443190782), ('software', 0.05022414234061433), ('proofing', 0.044977144286691174), ('caresolve', 0.04375757021660286), ('technology', 0.04308498947205775), ('management', 0.03098173228215166), ('demo', 0.030614130458121648), ('addon', 0.02809747329066806), ('european', 0.026673975689331088), ('sector', 0.02638517919567465)]"
720,719,46,719_eurovision_confidential_coaching_rapid,"[('eurovision', 0.19039688951210584), ('confidential', 0.0904810039335218), ('coaching', 0.05620804236502098), ('rapid', 0.03226899226689194), ('highquality', 0.031214527174865135), ('bespoke', 0.029437203201397612), ('nboss', 0.024087125786880666), ('resilience', 0.023558732461386192), ('contest', 0.019913120741211546), ('nike', 0.01881666943140764)]"
721,720,46,720_kid_child_kidder_suckerz,"[('kid', 0.12278200150502523), ('child', 0.038783865032628775), ('kidder', 0.036098275560754955), ('suckerz', 0.036098275560754955), ('kennards', 0.036098275560754955), ('amnot', 0.036098275560754955), ('hahaa', 0.03253003585650894), ('bbn', 0.03253003585650894), ('fob', 0.03253003585650894), ('infuriates', 0.030444689180643043)]"
722,721,46,721_congratulation_congrats_addyvance_olinda,"[('congratulation', 0.09518117179025465), ('congrats', 0.04390658501844693), ('addyvance', 0.04095359917418983), ('olinda', 0.04095359917418983), ('ela', 0.04095359917418983), ('congratulate', 0.04068021547132495), ('gaynor', 0.0369054207962733), ('pishure', 0.0369054207962733), ('deb', 0.03463120796628832), ('congratulated', 0.03453958889499854)]"
723,722,46,722_nap_teatime_doubtful_exaggeration,"[('nap', 0.46178951499691906), ('teatime', 0.02567943348280326), ('doubtful', 0.02443258547014614), ('exaggeration', 0.02443258547014614), ('napping', 0.02201128275229116), ('bellend', 0.02201128275229116), ('nanna', 0.02006182618046961), ('validated', 0.019687431042833173), ('beforehand', 0.018728966171239217), ('nappy', 0.018192577386456694)]"
724,723,46,723_yes_yesn_daw_,"[('yes', 0.2084218068378918), ('yesn', 0.1490013927401375), ('daw', 0.0786193617843526), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05)]"
725,724,46,724_mood_moody_dippy_valentimes,"[('mood', 0.39096007902889834), ('moody', 0.04402256550458232), ('dippy', 0.03044811069037592), ('valentimes', 0.03044811069037592), ('moodle', 0.03044811069037592), ('funk', 0.02567943348280326), ('attest', 0.02567943348280326), ('stormed', 0.02443258547014614), ('swinging', 0.02443258547014614), ('sassy', 0.023466336149578004)]"
726,725,45,725_cqc_record_setup_digital,"[('cqc', 0.11042158087473519), ('record', 0.09360555567938224), ('setup', 0.08582417300941414), ('digital', 0.05593902698802687), ('remote', 0.05485470580300979), ('benefit', 0.05273289678463191), ('wishing', 0.03377745117191628), ('easier', 0.03297415514214384), ('information', 0.030870088910855534), ('paper', 0.030172407732787496)]"
727,726,45,726_lmfao_wont_dont_dontxx,"[('lmfao', 0.2139149906653782), ('wont', 0.13569609379631467), ('dont', 0.08071208042326725), ('dontxx', 0.07781183843096069), ('lmfaooooo', 0.07781183843096069), ('penis', 0.05625105592252186), ('that', 0.054777415455875576), ('brum', 0.04786291354872245), ('savage', 0.04649214220983378), ('pint', 0.03721140565925829)]"
728,727,45,727_hug_big_bair_hugger,"[('hug', 0.40511566954245054), ('big', 0.08615579437394329), ('bair', 0.04931736238582015), ('hugger', 0.04444244335325869), ('squish', 0.04159344859890669), ('cilla', 0.036731275667069005), ('hugged', 0.036731275667069005), ('tall', 0.027682633589534114), ('bea', 0.02737587232502459), ('bugger', 0.027082430453454206)]"
729,728,45,728_science_scientific_credible_claim,"[('science', 0.13572865448805396), ('scientific', 0.06699180639246308), ('credible', 0.02822152918353523), ('claim', 0.02387020935559558), ('source', 0.02347521579944534), ('scientists', 0.021416102320447893), ('fallibility', 0.021416102320447893), ('beet', 0.021416102320447893), ('gouverner', 0.021416102320447893), ('kidsgrands', 0.021416102320447893)]"
730,729,45,729_theory_research_process_researcher,"[('theory', 0.040226963886218665), ('research', 0.028780286033482257), ('process', 0.026391695499865732), ('researcher', 0.019845880084453923), ('important', 0.01597206978839273), ('examining', 0.015969168437806717), ('drlinda', 0.013545581158194316), ('metaparadigmpersonenvironmenthealthnursing', 0.013545581158194316), ('dasein', 0.013545581158194316), ('heidegger', 0.013545581158194316)]"
731,730,45,730_branch_agm_warmly_electing,"[('branch', 0.20069738977180254), ('agm', 0.08874991722580174), ('warmly', 0.08144218500675282), ('electing', 0.080743171521103), ('shaping', 0.07640253935755434), ('invited', 0.0520676671831292), ('local', 0.04499431440622754), ('meeting', 0.04149209743385545), ('attend', 0.04149112489102807), ('committee', 0.03382718657778463)]"
732,731,45,731_got_gotchaaa_paste_bout,"[('got', 0.22396882102021382), ('gotchaaa', 0.1207425079101114), ('paste', 0.07317277520093858), ('bout', 0.06777472361575594), ('babe', 0.043809166203929516), ('yup', 0.031143336843581032), ('yep', 0.022872653066331586), ('haha', 0.022589569268642126), ('lol', 0.021805068328723493), ('omg', 0.020555394896463866)]"
733,732,45,732_sunset_sunrise_anglesey_earliest,"[('sunset', 0.3682829379252404), ('sunrise', 0.17251492982063982), ('anglesey', 0.04829831813642572), ('earliest', 0.034364542199631073), ('overwatched', 0.028352491735977578), ('earths', 0.028352491735977578), ('regenerate', 0.025549906705112285), ('mirroring', 0.025549906705112285), ('silhouette', 0.025549906705112285), ('shall', 0.024292284951935236)]"
734,733,45,733_fons_inbox_weeks_bumper,"[('fons', 0.22214805201967006), ('inbox', 0.07711685722822442), ('weeks', 0.0710141460904052), ('bumper', 0.054242426095165), ('receive', 0.035324314456914585), ('news', 0.03437021098443411), ('sign', 0.03231419588901468), ('edition', 0.029331064608385228), ('focussing', 0.02842923958987398), ('underpins', 0.027471021865324418)]"
735,734,45,734_boom_boomcha_boommmmmm_bommmmmm,"[('boom', 1.520966384494487), ('boomcha', 0.26593706658473215), ('boommmmmm', 0.14849004602735846), ('bommmmmm', 0.14849004602735846), ('boommmm', 0.13897105178928823), ('boooommmmmm', 0.08238900539748778), ('boooommmmm', 0.08238900539748778), ('booommmmmm', 0.08238900539748778), ('booommmmm', 0.08238900539748778), ('boommmmmmm', 0.08238900539748778)]"
736,735,45,735_scaffolding_building_builder_fannying,"[('scaffolding', 0.10926464100058203), ('building', 0.09732599191496927), ('builder', 0.04655573643409243), ('fannying', 0.04540163277814917), ('build', 0.04167446885719762), ('built', 0.027964641692702706), ('didsbury', 0.025190882945275044), ('sino', 0.025190882945275044), ('girder', 0.025190882945275044), ('designarchitectural', 0.025190882945275044)]"
737,736,45,736_gdpr_banking_compliant_backed,"[('gdpr', 0.21432082433972968), ('banking', 0.2039050763648015), ('compliant', 0.2013448592861712), ('backed', 0.18684123697360805), ('security', 0.17746991871734244), ('location', 0.14523149482310002), ('multiple', 0.11358769790301394), ('setting', 0.06598983076662081), ('data', 0.05690193682560223), ('secure', 0.04763292049912908)]"
738,737,45,737_ielts_ure_cbt_preparing,"[('ielts', 0.21704570708397483), ('ure', 0.06250399059873987), ('cbt', 0.04863020223238155), ('preparing', 0.04083915626740314), ('exam', 0.037354091195547966), ('japa', 0.028024839510938405), ('pls', 0.021557501424485877), ('osce', 0.020826118982601758), ('tip', 0.01872550787951224), ('material', 0.018710836817584037)]"
739,738,45,738_newonset_covid_lowlevel_trigger,"[('newonset', 0.04448478588250574), ('covid', 0.0261507451601221), ('lowlevel', 0.025186651177163115), ('trigger', 0.023459990506198136), ('previously', 0.02219059769834935), ('remdesivir', 0.02158889139883568), ('comorbidities', 0.020524892494545883), ('symptom', 0.018568021618186287), ('accelerator', 0.014931909293787765), ('exanthem', 0.014931909293787765)]"
740,739,45,739_visit_visited_visiting_pompei,"[('visit', 0.12395106474305437), ('visited', 0.04141003671059832), ('visiting', 0.03613636019807553), ('pompei', 0.03449785940288897), ('burj', 0.03449785940288897), ('khalifa', 0.03449785940288897), ('orbans', 0.03449785940288897), ('opery', 0.03449785940288897), ('hells', 0.03449785940288897), ('trip', 0.033911714708506076)]"
741,740,45,740_friendship_friend_ally_friendsindividuals,"[('friendship', 0.057297895713119926), ('friend', 0.030496031518572244), ('ally', 0.023960925271682632), ('friendsindividuals', 0.014900139274013749), ('ina', 0.014900139274013749), ('trier', 0.014900139274013749), ('oneaided', 0.014900139274013749), ('ler', 0.014900139274013749), ('decisionslifestyle', 0.014900139274013749), ('riles', 0.014900139274013749)]"
742,741,45,741_star_constellation_zodiac_osteoblast,"[('star', 0.31917484267366336), ('constellation', 0.15248780219960745), ('zodiac', 0.06284145957498553), ('osteoblast', 0.042187141317990735), ('absoute', 0.042187141317990735), ('fordthe', 0.042187141317990735), ('startrek', 0.042187141317990735), ('mmmmmmsteak', 0.042187141317990735), ('horwath', 0.03801702985640202), ('kwasniewski', 0.03801702985640202)]"
743,742,45,742_island_recoupling_jez_romanising,"[('island', 0.23521582142824438), ('recoupling', 0.03075360293107089), ('jez', 0.019951753443836075), ('romanising', 0.019951753443836075), ('gilligan', 0.019951753443836075), ('clarrie', 0.019951753443836075), ('nisland', 0.019951753443836075), ('coupling', 0.019951753443836075), ('langerhands', 0.019951753443836075), ('craggy', 0.019951753443836075)]"
744,743,45,743_coming_yes_please_say,"[('coming', 0.09220421023810642), ('yes', 0.0544212495632273), ('please', 0.0532356758070083), ('say', 0.038733645927132486), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05)]"
745,744,45,744_moon_visiting_full_spanish,"[('moon', 0.33960868127158406), ('visiting', 0.035155021342856224), ('full', 0.026476622261499026), ('spanish', 0.022404241127232237), ('taurus', 0.022374011050435978), ('treesbcame', 0.022374011050435978), ('heregonna', 0.022374011050435978), ('detailing', 0.022374011050435978), ('visage', 0.022374011050435978), ('astrological', 0.022374011050435978)]"
746,745,45,745_fellowship_inspire_improvement_frontline,"[('fellowship', 0.1217668514904401), ('inspire', 0.07785406038028177), ('improvement', 0.062191527794399085), ('frontline', 0.0531132527879322), ('leader', 0.03607193577031701), ('ukwide', 0.03171247286714679), ('facilitative', 0.02634263204405959), ('funded', 0.025891740518046647), ('motivates', 0.023780954011900616), ('its', 0.023238175026662578)]"
