,id,id_str,name,screen_name,description,years_online,statuses_count,tweets_per_year,location,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,live_following,follow_request_sent,notifications,muting,blocking,blocked_by,translator_type,withheld_in_countries,profile_banner_url,year_created
1602,2711049687.0,2711049687,Sarah Jayne,mrscraven_sci,Chemist. Science teacher. Head of House. Newly appointed Leader of Fun. Resident cake baker. Scouser in the wild.,8,1601.0,200.125,Liverpool,,{'description': {'urls': []}},False,855.0,760.0,8.0,Mon Jul 14 19:19:25 +0000 2014,1498.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1592280096676761600/U62xUQDn_normal.jpg,https://pbs.twimg.com/profile_images/1592280096676761600/U62xUQDn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2711049687/1614123233,2014
1673,91907365.0,91907365,Mark Hollidge,Markjhollidge,"teacher, actor, eccentric",13,9.0,0.6923076923076923,"Sevenoaks, South East",,{'description': {'urls': []}},False,7.0,56.0,0.0,Mon Nov 23 01:12:35 +0000 2009,17.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1054142433796243462/YQnKTV4Q_normal.jpg,https://pbs.twimg.com/profile_images/1054142433796243462/YQnKTV4Q_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],,2009
1761,1.0377860194232484e+18,1037786019423248384,Abbey Smethurst,MissSmethurst,I am a year 3 teaching assistant who is currently training to be a teacher! :),4,50.0,12.5,,,{'description': {'urls': []}},False,70.0,103.0,0.0,Thu Sep 06 19:34:02 +0000 2018,34.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1540601446520987648/vu0xSEzA_normal.jpg,https://pbs.twimg.com/profile_images/1540601446520987648/vu0xSEzA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1037786019423248384/1536262753,2018
1806,178440246.0,178440246,Sarah,Sarah_Venners,"Creative, teacher, dog lover, coffee drinking country girl working her way through the Big Smoke. Musical Theatre Alum @NYFA and @UCLan🌻",12,28645.0,2387.0833333333335,"London, England",,{'description': {'urls': []}},True,733.0,711.0,11.0,Sat Aug 14 19:34:53 +0000 2010,17278.0,,,True,False,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1565051414564507649/8Us5iQRl_normal.jpg,https://pbs.twimg.com/profile_images/1565051414564507649/8Us5iQRl_normal.jpg,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/178440246/1580309257,2010
1906,456712742.0,456712742,Nick Carmichael,NCarmichael88,"Husband, parent, maths teacher, footballer, tired, eater of fast food.",10,149.0,14.9,"Great Malvern, England",,{'description': {'urls': []}},False,63.0,139.0,0.0,Fri Jan 06 15:32:04 +0000 2012,32.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1737329470/305378_692308528046_204505281_38091486_1708491252_n_normal.jpg,https://pbs.twimg.com/profile_images/1737329470/305378_692308528046_204505281_38091486_1708491252_n_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],,2012
2053,1.0200381066685112e+18,1020038106668511233,Eleanor (she/her),eleanormayf,"year 3 ECT in south east london
 | @kcl & @uel_teachers alumn {all views my own}",4,1620.0,405.0,London ,,{'description': {'urls': []}},False,132.0,335.0,0.0,Thu Jul 19 20:10:10 +0000 2018,4768.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1559082428412694529/huLcr_JX_normal.jpg,https://pbs.twimg.com/profile_images/1559082428412694529/huLcr_JX_normal.jpg,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1020038106668511233/1577226756,2018
2058,3241707569.0,3241707569,Gary Butterworth,garybutts75,"Husband to my best friend, daddy to my wonderful children, 30 year T1 diabetic and teacher of Economics.....",7,329.0,47.0,"Corsham, Wiltshire",,{'description': {'urls': []}},False,45.0,161.0,1.0,Fri May 08 09:53:41 +0000 2015,718.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/625619743085600768/A8UEuKIq_normal.jpg,https://pbs.twimg.com/profile_images/625619743085600768/A8UEuKIq_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/3241707569/1500470827,2015
2061,8.980948781896581e+17,898094878189658113,Thomas Puckett 🇺🇦 🔴,ThomasP96841977,"Father, husband, religious studies teacher, LFC fan and consistent fool. “Be excellent to each other.”",5,5615.0,1123.0,"Wharncliffe Side, England",,{'description': {'urls': []}},False,89.0,328.0,0.0,Thu Aug 17 08:11:19 +0000 2017,53295.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1191794372519645186/uvPdtEFK_normal.jpg,https://pbs.twimg.com/profile_images/1191794372519645186/uvPdtEFK_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/898094878189658113/1576608743,2017
2088,214203400.0,214203400,Talvinder Bhullar,T_Bhullar,"Deputy Headteacher, Historian, LFC fan, Devoted Dad",12,3227.0,268.9166666666667,"London, Redbridge",,{'description': {'urls': []}},False,151.0,543.0,3.0,Wed Nov 10 20:45:47 +0000 2010,132.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/990677670949158912/iQn5WkyK_normal.jpg,https://pbs.twimg.com/profile_images/990677670949158912/iQn5WkyK_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/214203400/1525030939,2010
2090,470220205.0,470220205,J Ashmore,jashmore2020,Medieval historian and secondary school history and English teacher. He/Him.,10,4827.0,482.7,,,{'description': {'urls': []}},False,257.0,688.0,4.0,Sat Jan 21 13:10:23 +0000 2012,8708.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1234910644757024771/xd-xC4M4_normal.jpg,https://pbs.twimg.com/profile_images/1234910644757024771/xd-xC4M4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/470220205/1406810465,2012
2151,198196805.0,198196805,Ellyn Andrea,ellyncarpente19,Performing arts teacher | dancer | singer | food lover | life enthusiast |,12,5017.0,418.0833333333333,,,{'description': {'urls': []}},True,296.0,713.0,1.0,Sun Oct 03 16:38:34 +0000 2010,404.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/869272409580371968/b6wfRLoG_normal.jpg,https://pbs.twimg.com/profile_images/869272409580371968/b6wfRLoG_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/198196805/1496085603,2010
2154,2738176372.0,2738176372,Sam White,samm__white,"Year 3/4 primary school teacher. History, geography and computing subject lead.",8,219.0,27.375,Dorchester,,{'description': {'urls': []}},False,130.0,230.0,1.0,Sat Aug 09 14:29:15 +0000 2014,891.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/683729918119800834/mhMcPUhZ_normal.jpg,https://pbs.twimg.com/profile_images/683729918119800834/mhMcPUhZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2738176372/1420113331,2014
2219,1.06624503548049e+18,1066245035480489984,msgcwills,msgcwills,Year 5 teacher. Tottenham kids totally rock and thats why I love my job. The hours though. . .,4,726.0,181.5,"London, England",,{'description': {'urls': []}},False,230.0,561.0,0.0,Sat Nov 24 08:20:01 +0000 2018,9463.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1365740612369211392/WITx0rfc_normal.jpg,https://pbs.twimg.com/profile_images/1365740612369211392/WITx0rfc_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],,2018
2230,19857131.0,19857131,Matthew Smith,smithey253,BSc Computer Science graduate / Computing teacher / Beyoncé enthusiast.,13,22380.0,1721.5384615384614,Norwich/ Liverpool,,{'description': {'urls': []}},True,318.0,527.0,5.0,Sun Feb 01 13:39:27 +0000 2009,5440.0,,,True,False,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/555123157271465984/Ir5n_KOe_normal.jpeg,https://pbs.twimg.com/profile_images/555123157271465984/Ir5n_KOe_normal.jpeg,750909,FFFFFF,E6F6F9,333333,True,True,False,False,False,False,False,False,False,False,False,regular,[],https://pbs.twimg.com/profile_banners/19857131/1390586044,2009
2247,293597944.0,293597944,Jane Cross 🕷️,BehaviourA,"Teacher - Secondary, Primary SENCo, PRU/ AP, HE, mainly teacher training/ parent support last few years, but just started working directly with teenagers again",11,30336.0,2757.818181818182,West Sussex,https://t.co/6ZZZ6eKn89,"{'url': {'urls': [{'url': 'https://t.co/6ZZZ6eKn89', 'expanded_url': 'http://behaviouradvice.co.uk', 'display_url': 'behaviouradvice.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2372.0,1309.0,52.0,Thu May 05 16:45:16 +0000 2011,35196.0,,,False,False,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/1454115382046990344/ggUPTc2Q_normal.jpg,https://pbs.twimg.com/profile_images/1454115382046990344/ggUPTc2Q_normal.jpg,93A644,EEEEEE,FFFFFF,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/293597944/1426246950,2011
2285,58816802.0,58816802,Fern Teather,fernteather,"Half of duo @duskysunday 🎶
Secondary music teacher",13,5750.0,442.3076923076923,"Bury Saint Edmunds, England",https://t.co/xppMsYcslu,"{'url': {'urls': [{'url': 'https://t.co/xppMsYcslu', 'expanded_url': 'http://www.fernteather.com', 'display_url': 'fernteather.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",True,617.0,827.0,13.0,Tue Jul 21 14:59:34 +0000 2009,4842.0,,,True,False,,False,False,False,0B0B61,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/952577672600842241/O19_BdYO_normal.jpg,https://pbs.twimg.com/profile_images/952577672600842241/O19_BdYO_normal.jpg,9266CC,000000,000000,000000,True,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/58816802/1433008398,2009
2295,155973145.0,155973145,Miss_B,daisy_barn,Y6 teacher and Dot Cotton impersonator.,12,1328.0,110.66666666666667,,,{'description': {'urls': []}},False,105.0,513.0,1.0,Tue Jun 15 17:28:21 +0000 2010,932.0,,,False,False,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/2866419026/dbfd5ff253f78cffeba662e044e0cec7_normal.png,https://pbs.twimg.com/profile_images/2866419026/dbfd5ff253f78cffeba662e044e0cec7_normal.png,47AEBA,FFFFFF,FFFFFF,000000,True,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/155973145/1376770070,2010
2301,2605781882.0,2605781882,Mr M,bioteach9,Science teacher looking for ideas and resources happy to share!,8,255.0,31.875,York,,{'description': {'urls': []}},False,867.0,354.0,14.0,Sat Jul 05 16:51:43 +0000 2014,363.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1444906891726016521/1dfWqicb_normal.jpg,https://pbs.twimg.com/profile_images/1444906891726016521/1dfWqicb_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2605781882/1633327670,2014
2326,1.0428693893961932e+18,1042869389396193285,Mary H,moobesidethesea,"Book reader,
Working mother,
Primary teacher,
Nature lover.",4,223.0,55.75,"Brighton, England",,{'description': {'urls': []}},False,32.0,92.0,0.0,Thu Sep 20 20:13:32 +0000 2018,1468.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1042872085981356032/A4vk23x7_normal.jpg,https://pbs.twimg.com/profile_images/1042872085981356032/A4vk23x7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],,2018
2338,7.76102611678335e+17,776102611678334976,Mikaela,MlleDean,"MFL teacher  and Assistant Curriculum Leader | speaker of EN FR ES | dog, gerbil and bunny mum | avid reader | hailing from Dorset, living in the Midlands.",6,61.0,10.166666666666666,"East Midlands, England",,{'description': {'urls': []}},False,104.0,356.0,2.0,Wed Sep 14 16:57:36 +0000 2016,192.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1272582424233377793/uvET0iRa_normal.jpg,https://pbs.twimg.com/profile_images/1272582424233377793/uvET0iRa_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/776102611678334976/1592242374,2016
2341,1571281682.0,1571281682,Gill,gs1gill,Primary Headteacher. NLE. Views my own.,9,2775.0,308.3333333333333,,,{'description': {'urls': []}},False,176.0,770.0,1.0,Fri Jul 05 20:18:43 +0000 2013,1999.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1440433261704990722/dZgLFKhU_normal.jpg,https://pbs.twimg.com/profile_images/1440433261704990722/dZgLFKhU_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1571281682/1592865472,2013
2352,20536342.0,20536342,Mrs Richardson,mrshlrichardson,English teacher #MicrosoftInnovativeEducator #NearPodCertifiedEducator,13,239.0,18.384615384615383,CWCHS,,{'description': {'urls': []}},False,162.0,447.0,0.0,Tue Feb 10 19:16:57 +0000 2009,73.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1284195472526184449/TgIiP_bo_normal.jpg,https://pbs.twimg.com/profile_images/1284195472526184449/TgIiP_bo_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/20536342/1595006021,2009
2362,267936187.0,267936187,Rach,dhcsjdcb,"34, teacher, likes literature , poetry , seeing the world, eating nice food, old time classic rock and divas. LGBT rights 🌈Solidarity forever✊.",11,1240.0,112.72727272727273,Donny ,,{'description': {'urls': []}},False,95.0,357.0,0.0,Thu Mar 17 20:59:30 +0000 2011,2108.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1090371157138857984/PJ90Mib7_normal.jpg,https://pbs.twimg.com/profile_images/1090371157138857984/PJ90Mib7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/267936187/1545485864,2011
2387,59467364.0,59467364,FP Teacher Wales,itwillbeok76,"FP teacher. Retweets and likes are often reactive. Here for ideas, sharing & support. Views my own.",13,16197.0,1245.923076923077,,,{'description': {'urls': []}},False,1126.0,1093.0,10.0,Thu Jul 23 13:50:44 +0000 2009,105005.0,,,False,False,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1341090981752565760/Q0_3RNlX_normal.jpg,https://pbs.twimg.com/profile_images/1341090981752565760/Q0_3RNlX_normal.jpg,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/59467364/1573748968,2009
2389,2476777404.0,2476777404,Amy,GuidingTawny,"Year 1 teacher in Bradford.
Science Lead 🧪🔭👩🏻‍🔬",8,2058.0,257.25,Yorkshire and The Humber,,{'description': {'urls': []}},False,542.0,825.0,9.0,Sun May 04 11:50:57 +0000 2014,3365.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1526637752095318016/-12N2K0v_normal.jpg,https://pbs.twimg.com/profile_images/1526637752095318016/-12N2K0v_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2476777404/1495315510,2014
2405,4319823083.0,4319823083,Ben,BenW499,Geography teacher,7,1.0,0.14285714285714285,"Chelmsford, East",,{'description': {'urls': []}},False,26.0,145.0,0.0,Sun Nov 29 16:39:24 +0000 2015,31.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/725402061605593089/Mao7AL0-_normal.jpg,https://pbs.twimg.com/profile_images/725402061605593089/Mao7AL0-_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],,2015
2406,354941385.0,354941385,jim colella,jim_colella,"Brit back in homeland after eons in country formerly known as Turkey / Dad, hubby, teacher, writer-artist, often that order / Russian warship, go etc.",11,19386.0,1762.3636363636363,UK / Turkey,https://t.co/KNWNDWgZK7,"{'url': {'urls': [{'url': 'https://t.co/KNWNDWgZK7', 'expanded_url': 'https://www.instagram.com/jimco.art', 'display_url': 'instagram.com/jimco.art', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2684.0,4739.0,112.0,Sun Aug 14 15:21:48 +0000 2011,9568.0,,,False,False,,False,False,False,333333,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1507859531770048521/yMOlsny9_normal.jpg,https://pbs.twimg.com/profile_images/1507859531770048521/yMOlsny9_normal.jpg,A62423,000000,F3F3F3,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/354941385/1612560555,2011
2421,1.007691638678999e+18,1007691638678999042,Waqas Ahmed,MrAsciteacher,"Science teacher, KS3 Coordinator",4,123.0,30.75,Yorkshire and The Humber,,{'description': {'urls': []}},False,329.0,945.0,1.0,Fri Jun 15 18:29:43 +0000 2018,673.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1145810641527148547/iGGFPAxV_normal.jpg,https://pbs.twimg.com/profile_images/1145810641527148547/iGGFPAxV_normal.jpg,19CF86,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],,2018
2431,4149135985.0,4149135985,Danielle Booth,danniibooth,Science teacher in Cornwall,7,96.0,13.714285714285714,"England, United Kingdom",,{'description': {'urls': []}},False,75.0,213.0,3.0,Fri Nov 06 19:12:24 +0000 2015,761.0,,,False,False,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/662713456567541761/whjjpHHY_normal.jpg,https://pbs.twimg.com/profile_images/662713456567541761/whjjpHHY_normal.jpg,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/4149135985/1446838996,2015
2443,1.02352462237184e+18,1023524622371840000,Karen Hirst,karenhirst9,"Leeds born, now enjoying village life. Mum of 2. Former teacher, currently #RNIB children's team. #LUFC. Volunteer. Leftie views all my own 😉",4,1606.0,401.5,Skelmanthorpe ,,{'description': {'urls': []}},False,103.0,366.0,0.0,Sun Jul 29 11:04:20 +0000 2018,6871.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1508873817267085314/_s9s1Yoe_normal.jpg,https://pbs.twimg.com/profile_images/1508873817267085314/_s9s1Yoe_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1023524622371840000/1651515848,2018
2469,7.950309242117489e+17,795030924211748865,Jamie Johnson,MissJDA24,French teacher & HOD.,6,635.0,105.83333333333333,"England, United Kingdom",,{'description': {'urls': []}},False,1543.0,667.0,10.0,Sat Nov 05 22:31:58 +0000 2016,2143.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1345655198648324096/HT1BPbOA_normal.jpg,https://pbs.twimg.com/profile_images/1345655198648324096/HT1BPbOA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/795030924211748865/1609352587,2016
2480,246409645.0,246409645,Leah ❤🌹🌞,GC_Leah_2012,Mum of 2 👨‍👩‍👧‍👦💜💙 Reception teacher & Enthusiast of all things Early Years.,11,2271.0,206.45454545454547,"Leeds, Uk",,{'description': {'urls': []}},False,198.0,1366.0,2.0,Wed Feb 02 18:53:52 +0000 2011,5607.0,,,False,False,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1396831534267703297/HvfelyjT_normal.jpg,https://pbs.twimg.com/profile_images/1396831534267703297/HvfelyjT_normal.jpg,B40B43,CC3366,E5507E,362720,True,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/246409645/1617558728,2011
2495,7.414032089171272e+17,741403208917127168,Olivia,MissDateRQT,RQT and year 2 teacher🏫 Primary education UWE alumni👩🏻‍🎓,6,384.0,64.0,,,{'description': {'urls': []}},False,2425.0,1780.0,10.0,Fri Jun 10 22:54:34 +0000 2016,1378.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1420495918307155968/gVZ6qdNd_normal.jpg,https://pbs.twimg.com/profile_images/1420495918307155968/gVZ6qdNd_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/741403208917127168/1587994892,2016
2506,242276402.0,242276402,Things I have to say as a teacher,funnyteacher321,For years I said I should write a book about all of the crazy things I never thought I would hear or say as a teacher. Here is a start!,11,5.0,0.45454545454545453,,,{'description': {'urls': []}},True,16.0,55.0,0.0,Mon Jan 24 11:42:38 +0000 2011,8.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1560267263726366727/cVOmDu_p_normal.jpg,https://pbs.twimg.com/profile_images/1560267263726366727/cVOmDu_p_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],,2011
2522,1445902921.0,1445902921,Carla Diego,CarlaDiegoFkids,Latin/Greek Cypriot roots/routes. 7yrs in the voluntary sector managing regen projects. Retrained as a teacher for 7-11yr olds.             People make history!,9,463.0,51.44444444444444,London,,{'description': {'urls': []}},False,89.0,244.0,2.0,Tue May 21 09:29:42 +0000 2013,1353.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/465601874188853248/LPVjqEwD_normal.jpeg,https://pbs.twimg.com/profile_images/465601874188853248/LPVjqEwD_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1445902921/1369157065,2013
2540,7.833644025148867e+17,783364402514886657,Lucy James,MissJamesHist,"History teacher 📚 | 
Volunteer with Girlguiding and Scouts | Cricketer 🏏",6,778.0,129.66666666666666,"North West, England",,{'description': {'urls': []}},False,230.0,532.0,0.0,Tue Oct 04 17:53:22 +0000 2016,2562.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1550151062119751685/vYSPK8gI_normal.jpg,https://pbs.twimg.com/profile_images/1550151062119751685/vYSPK8gI_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/783364402514886657/1640800602,2016
2541,1.0690852874463968e+18,1069085287446396929,Ryan Coates,teachinglyfe,🇦🇺 #drama #teacher & Head of PA. Masters student studying the impact of heteronormative education settings on #LGBT+ youth through drama.  🏳️‍🌈  He/Him/His,4,844.0,211.0,"England, United Kingdom",https://t.co/WfRmiKszmu,"{'url': {'urls': [{'url': 'https://t.co/WfRmiKszmu', 'expanded_url': 'https://www.tes.com/teaching-resources/shop/coatesr', 'display_url': 'tes.com/teaching-resou…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,550.0,312.0,1.0,Sun Dec 02 04:26:09 +0000 2018,638.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1096743516586295298/EC1HDAdf_normal.jpg,https://pbs.twimg.com/profile_images/1096743516586295298/EC1HDAdf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1069085287446396929/1588116584,2018
