,Topic,Count,Name,details
239,238,41,238_resign_resignation_sacked_sanderson,"[('resign', 0.1320623359546692), ('resignation', 0.1131008855737901), ('sacked', 0.045323397854187396), ('sanderson', 0.04133959129885002), ('gast', 0.04133959129885002), ('frost', 0.03637586910322524), ('integrity', 0.036294696925273796), ('hancock', 0.02799870718065199), ('dishonesty', 0.025910851101627504), ('callous', 0.024683692330054224)]"
240,239,41,239_sooner_soon_see_girlfriend,"[('sooner', 0.18537689795502618), ('soon', 0.1371771972703029), ('see', 0.09409858229408659), ('girlfriend', 0.07109843153332854), ('spotted', 0.05964308420726942), ('overlook', 0.047336409189238246), ('summoned', 0.047336409189238246), ('iver', 0.04436092810146178), ('bon', 0.040616603253396825), ('donut', 0.040616603253396825)]"
241,240,41,240_airplane_plane_pilot_flight,"[('airplane', 0.12038680488924541), ('plane', 0.10421817370209235), ('pilot', 0.09011840538204917), ('flight', 0.08605422971440285), ('airline', 0.05755587314602786), ('eurofighter', 0.051093267061400015), ('ryanair', 0.051093267061400015), ('typhoon', 0.045604787226509146), ('traffic', 0.04466493158661101), ('aircraft', 0.04239947819019691)]"
242,241,41,241_forward_looking_seeing_anthea,"[('forward', 0.328655055186957), ('looking', 0.18633803140250332), ('seeing', 0.06590522378705221), ('anthea', 0.043742935644942194), ('christa', 0.043742935644942194), ('lianne', 0.043742935644942194), ('conservatively', 0.039495408894088355), ('fml', 0.039495408894088355), ('look', 0.0365631433586017), ('secretly', 0.031834237438715156)]"
243,242,41,242_ear_headphone_earring_airpods,"[('ear', 0.16653230809951045), ('headphone', 0.09317396166680314), ('earring', 0.043423230472101934), ('airpods', 0.03875644253832206), ('canal', 0.034738584377681556), ('drum', 0.03172971283460832), ('diameter', 0.02287937581141247), ('otitis', 0.02287937581141247), ('externa', 0.02287937581141247), ('plug', 0.01959190997217723)]"
244,243,41,243_surprise_surprised_shocking_shocker,"[('surprise', 0.2541842941006272), ('surprised', 0.22019022070358416), ('shocking', 0.15907095630951365), ('shocker', 0.08772829298534585), ('surprising', 0.057785847725894124), ('shocked', 0.05456819153883658), ('surprisingwho', 0.05442823290172196), ('brat', 0.05442823290172196), ('freakedout', 0.05442823290172196), ('nipbarbs', 0.05442823290172196)]"
245,244,41,244_xx_thankyou_xxx_thank,"[('xx', 0.3782778228684424), ('thankyou', 0.1930327103025053), ('xxx', 0.13068185236552865), ('thank', 0.07488409728524083), ('sm', 0.06768383127148915), ('chyrel', 0.06200085660978763), ('senneke', 0.06200085660978763), ('shibley', 0.06200085660978763), ('edel', 0.06200085660978763), ('ingi', 0.06200085660978763)]"
246,245,40,245_junior_pay_salary_bma,"[('junior', 0.049589595519937), ('pay', 0.044122857143340674), ('salary', 0.0331611837242358), ('bma', 0.03155325976239068), ('staff', 0.030731827894151686), ('underpaid', 0.02844106656747586), ('restoration', 0.024608772179945785), ('undervalued', 0.022984812762160613), ('retirement', 0.021609649818757338), ('cut', 0.021475249087839467)]"
247,246,40,246_mate_friend_grats_sjty,"[('mate', 0.6949125276946579), ('friend', 0.10404363452173339), ('grats', 0.07750107076223453), ('sjty', 0.07750107076223453), ('thanks', 0.07256723974174979), ('royally', 0.06245873033195818), ('canon', 0.06245873033195818), ('idk', 0.05152367131789105), ('oh', 0.05092233353867901), ('ton', 0.045102868059165)]"
248,247,40,247_beautiful_gorgeous_wivenhoe_pretty,"[('beautiful', 0.8129992547645817), ('gorgeous', 0.5757608534418748), ('wivenhoe', 0.1455122144923587), ('pretty', 0.09699669506926197), ('yall', 0.09673832165808115), ('jealous', 0.07239992009561419), ('boy', 0.05129159065971888), ('omg', 0.04775946990178649), ('girl', 0.045075560513896044), ('set', 0.035239326509330614)]"
249,248,40,248_blocked_block_suspect_kaizen,"[('blocked', 0.129301872608808), ('block', 0.10820580838457598), ('suspect', 0.10230745381530208), ('kaizen', 0.04324150585425476), ('suspicion', 0.03812259148752819), ('universe', 0.037511630945715836), ('blocking', 0.03591345047587837), ('reported', 0.03361023548967903), ('milliband', 0.029708743792189907), ('futilex', 0.029708743792189907)]"
250,249,39,249_constituency_mp_template_romanthe,"[('constituency', 0.22072291370524805), ('mp', 0.10719049015666586), ('template', 0.04233650255360596), ('romanthe', 0.036787152284208015), ('working', 0.035861779034835006), ('commited', 0.034474778410278864), ('ungrateful', 0.03283544680308659), ('job', 0.0326339544818544), ('upload', 0.031564903099782674), ('responsibility', 0.029942000360389725)]"
251,250,39,250_advice_sage_advise_adviceconnection,"[('advice', 0.26795244737430723), ('sage', 0.15688402407626384), ('advise', 0.04220716410307504), ('adviceconnection', 0.04145406110538127), ('isage', 0.04145406110538127), ('unfollowing', 0.04145406110538127), ('tissier', 0.03742878866125815), ('heed', 0.035076082684876754), ('laurence', 0.033408158084535775), ('contemplating', 0.030168492456456805)]"
252,251,39,251_hand_slap_hold_grip,"[('hand', 0.23479572039817453), ('slap', 0.04901224084371386), ('hold', 0.045077720602225764), ('grip', 0.04435498480978294), ('sake', 0.03304227801033232), ('skilful', 0.032706873899658616), ('unaided', 0.032706873899658616), ('loraine', 0.032706873899658616), ('foible', 0.032706873899658616), ('cdcs', 0.032706873899658616)]"
253,252,39,252_ait_voting_candidate_election,"[('ait', 0.08576346382299313), ('voting', 0.08440147595691944), ('candidate', 0.07362773361455427), ('election', 0.07070073946435841), ('vote', 0.060712643797905565), ('chair', 0.05642806859404485), ('cast', 0.05375534780785407), ('oma', 0.041847004814314935), ('close', 0.03557291252030259), ('ballot', 0.03227048340058563)]"
254,253,39,253_md_karen_horton_happy,"[('md', 0.1381227234978022), ('karen', 0.13772290077028423), ('horton', 0.11864169281931189), ('happy', 0.04171521884720444), ('favorite', 0.03444268043383588), ('monday', 0.03190403426921738), ('dressed', 0.02596805861009906), ('alwayssomedays', 0.023074752459953326), ('paintbynumbers', 0.023074752459953326), ('torontonian', 0.023074752459953326)]"
255,254,39,254_exactly_precisely_exactely_tbf,"[('exactly', 1.13754697766458), ('precisely', 0.18593395116880942), ('exactely', 0.15170422361969313), ('tbf', 0.09432329619677192), ('utter', 0.08201839556570632), ('haha', 0.05764994058233624), ('talking', 0.03591977655349885), ('yeah', 0.032991434306620576), ('yes', 0.01376393166955983), ('well', 0.010641713381905693)]"
256,255,39,255_goal_offside_penalty_enoble,"[('goal', 0.3162965391463813), ('offside', 0.06678693234463617), ('penalty', 0.06449369523936563), ('enoble', 0.047511082285877505), ('scorer', 0.04240740362022253), ('keeper', 0.03498286170661237), ('scored', 0.03271730569186923), ('score', 0.032346301944752756), ('somebody', 0.030623349530945976), ('spectacular', 0.029931584694423034)]"
257,256,39,256_talking_talk_communication_conversation,"[('talking', 0.1554948221855411), ('talk', 0.11719538761060061), ('communication', 0.07553076448891172), ('conversation', 0.062311844588604795), ('language', 0.05010647168786634), ('speaks', 0.04936650333257006), ('donie', 0.04690854282977353), ('talkin', 0.04690854282977353), ('pank', 0.04235362927458159), ('intercalation', 0.039691356722360537)]"
258,257,39,257_art_artist_painting_gallery,"[('art', 0.12252564994714325), ('artist', 0.06888820446409898), ('painting', 0.04827549656499653), ('gallery', 0.040120347846185546), ('portrait', 0.03880513546108535), ('symbolism', 0.03467290932068277), ('creation', 0.033881515290424186), ('complimentary', 0.03174631058886188), ('artistic', 0.030703070413590865), ('sew', 0.029058883938783378)]"
259,258,39,258_breast_reconstruction_bra_mastectomy,"[('breast', 0.18877786049194958), ('reconstruction', 0.0572153058493058), ('bra', 0.04986435705471704), ('mastectomy', 0.03569873504022959), ('boob', 0.03569873504022959), ('surgery', 0.03497115303045159), ('breastreconusa', 0.03161144527789829), ('bilateral', 0.027069295730789245), ('chest', 0.025846066163359504), ('lumpectomy', 0.025395470018684033)]"
260,259,39,259_bridge_golden_gate_gatesan,"[('bridge', 0.3923667014742613), ('golden', 0.3323127021228473), ('gate', 0.3072506409476624), ('gatesan', 0.0532045590887306), ('brige', 0.04986021670908101), ('tower', 0.04973634366025171), ('commute', 0.044308469575956154), ('ferry', 0.04082031926656222), ('francisco', 0.03625376139349495), ('vista', 0.036111139276586955)]"
261,260,39,260_dating_anecdote_collected_lockdown,"[('dating', 0.25555083026385916), ('anecdote', 0.10795040215248623), ('collected', 0.09593835992485351), ('lockdown', 0.08653588970510213), ('story', 0.04375492436084855), ('atleast', 0.03951000534906526), ('tinder', 0.03267894238444874), ('date', 0.02978473166960507), ('picked', 0.025734190739271214), ('scene', 0.022775455256483227)]"
262,261,38,261_look_lookingformyperfectsandwich_ag_clit,"[('look', 0.19440709047753973), ('lookingformyperfectsandwich', 0.06541374779931723), ('ag', 0.06541374779931723), ('clit', 0.06541374779931723), ('quotemadness', 0.06541374779931723), ('escher', 0.06541374779931723), ('url', 0.05906194174070094), ('mc', 0.05906194174070094), ('looking', 0.05160227509107721), ('glam', 0.05067759671983457)]"
263,262,38,262_sir_yes_noootoo_maslow,"[('sir', 0.5816326435150014), ('yes', 0.1446022468343168), ('noootoo', 0.08388351188383032), ('maslow', 0.08388351188383032), ('twisted', 0.07097748496233884), ('dmk', 0.07097748496233884), ('vip', 0.05475247470773557), ('distinguished', 0.05475247470773557), ('promised', 0.04825249447048193), ('tricky', 0.042371862389720266)]"
264,263,38,263_dailyart_app_art_dose,"[('dailyart', 0.3217182723856582), ('app', 0.21540444208344883), ('art', 0.2035139665530723), ('dose', 0.20082508363467924), ('daily', 0.18565018456309887), ('via', 0.07401783163013345), ('selfportrait', 0.031557606126158835), ('angelico', 0.029573952067641185), ('fra', 0.029573952067641185), ('forerunner', 0.02816766269872624)]"
265,264,38,264_water_tap_bottle_glass,"[('water', 0.1702457155707298), ('tap', 0.08827167378721257), ('bottle', 0.07193389527028124), ('glass', 0.044475385954743846), ('empty', 0.03309079683036179), ('bathroom', 0.03264859134170761), ('sidcup', 0.032513897220890924), ('dasani', 0.032513897220890924), ('dropped', 0.02667958897781196), ('liquid', 0.022734321785282327)]"
266,265,38,265_messi_leo_pep_iniesta,"[('messi', 0.22814921574945318), ('leo', 0.17111191181208987), ('pep', 0.06645626590056825), ('iniesta', 0.06219676517318352), ('maradona', 0.06219676517318352), ('guardiola', 0.06219676517318352), ('genio', 0.05507561084499805), ('footballer', 0.045045854149144554), ('fred', 0.045045854149144554), ('suarez', 0.044245715805748466)]"
267,266,38,266_data_kabasura_kudineer_rki,"[('data', 0.20121863056559997), ('kabasura', 0.046650374273452186), ('kudineer', 0.046650374273452186), ('rki', 0.04371801609999131), ('official', 0.03176031821386956), ('qualitative', 0.029389345841263195), ('variable', 0.02877023125762407), ('framework', 0.027187349661415398), ('cremate', 0.02583369025407818), ('hth', 0.02583369025407818)]"
268,267,38,267_start_started_timeits_arose,"[('start', 0.23128100618525893), ('started', 0.19461338067198589), ('timeits', 0.07202119707197553), ('arose', 0.06502779444178185), ('commences', 0.06502779444178185), ('starting', 0.0647542726563813), ('created', 0.0635927283182111), ('tesla', 0.05804245647010256), ('commence', 0.05579654588345422), ('trumpian', 0.0539629722420688)]"
269,268,37,268_wow_wowooweowoow_damnn_salty,"[('wow', 1.6334919154404453), ('wowooweowoow', 0.17390484171037995), ('damnn', 0.17390484171037995), ('salty', 0.11791934986015465), ('damn', 0.0835299482700573), ('oh', 0.02285294968565107), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05)]"
270,269,37,269_antibody_antigen_test_reliable,"[('antibody', 0.2272612945534), ('antigen', 0.1939104076538619), ('test', 0.12939970944667856), ('reliable', 0.09999281214273036), ('rapid', 0.07948066009471096), ('testing', 0.06551785872617075), ('allergy', 0.04402185322004375), ('helpful', 0.02796361387426779), ('swab', 0.0245530406002555), ('infected', 0.021311291734474692)]"
271,270,37,270_incline_nevada_village_mikeyrpiro,"[('incline', 0.5253944440141405), ('nevada', 0.5039542673123917), ('village', 0.43253479294195063), ('mikeyrpiro', 0.04770043212592743), ('posted', 0.04209731262660491), ('shannonpiro', 0.03962234152032734), ('photo', 0.03666759549501074), ('ski', 0.03380942781836062), ('lensa', 0.03363254014210178), ('nuff', 0.03363254014210178)]"
272,271,37,271_icu_bed_capacity_fault,"[('icu', 0.22606988268611652), ('bed', 0.0869607172872897), ('capacity', 0.04506723172967771), ('fault', 0.03449687727946794), ('intermittent', 0.02770545646766196), ('frail', 0.023942180013517927), ('reg', 0.022714685361016607), ('intensive', 0.022223176581338745), ('identified', 0.020213038104733898), ('recovering', 0.01988940335816139)]"
273,272,37,272_yes_ha__,"[('yes', 0.6298809782464354), ('ha', 0.009421561350650677), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05)]"
274,273,37,273_message_send_chat_soap,"[('message', 0.2224923705306489), ('send', 0.07036674084432411), ('chat', 0.0649473149559015), ('soap', 0.04283280117148097), ('edition', 0.03564134738274334), ('jackal', 0.034444920338770904), ('rbahrain', 0.034444920338770904), ('xm', 0.034444920338770904), ('sencos', 0.034444920338770904), ('sender', 0.034444920338770904)]"
275,274,37,274_team_project_recognizing_brilliant,"[('team', 0.1503139345733332), ('project', 0.07485500090097431), ('recognizing', 0.06547338777822054), ('brilliant', 0.04239535758367222), ('barmy', 0.04074342005786044), ('nehal', 0.04074342005786044), ('icoset', 0.04074342005786044), ('housekeeping', 0.036787152284208015), ('mobilisation', 0.036787152284208015), ('strenuous', 0.036787152284208015)]"
276,275,37,275_today_tomorrow_yakka_todays,"[('today', 0.13593848512315831), ('tomorrow', 0.08895719048943541), ('yakka', 0.08388351188383032), ('todays', 0.08169332829530265), ('nelson', 0.06760239047694297), ('tonight', 0.0664493381447217), ('dexamethasone', 0.06498656520543492), ('ho', 0.05687874522666283), ('earned', 0.04941139060181998), ('ago', 0.0470428032423876)]"
277,276,37,276_really_also_piss_wipe,"[('really', 0.253578058874656), ('also', 0.20087916585474255), ('piss', 0.1264061451337077), ('wipe', 0.11850444403114942), ('meanwhile', 0.09637161478970493), ('including', 0.07615266491176398), ('particularly', 0.05800195626103907), ('plus', 0.05214443400322304), ('child', 0.023538333726544076), ('', 1e-05)]"
278,277,37,277_labour_government_priority_mandate,"[('labour', 0.16493825663022185), ('government', 0.11022865772589731), ('priority', 0.0756508076285486), ('mandate', 0.04711312033540038), ('grayling', 0.0430618839447251), ('slavish', 0.0430618839447251), ('devotion', 0.0430618839447251), ('nationalised', 0.04035509178460737), ('unified', 0.0384361417427435), ('neoliberalism', 0.0384361417427435)]"
279,278,37,278_case_talkchatexplainquestion_resounding_fked,"[('case', 0.17000516540059016), ('talkchatexplainquestion', 0.030601281159337242), ('resounding', 0.030601281159337242), ('fked', 0.030601281159337242), ('redeeming', 0.030601281159337242), ('wikihow', 0.030601281159337242), ('detest', 0.030601281159337242), ('deniz', 0.030601281159337242), ('casettes', 0.030601281159337242), ('brest', 0.030601281159337242)]"
280,279,37,279_lovely_lad_ooooo_vow,"[('lovely', 0.8252654756846723), ('lad', 0.12324884640668263), ('ooooo', 0.11099571809890348), ('vow', 0.08946518452604432), ('telly', 0.08717665181635013), ('adam', 0.0658496716160264), ('inside', 0.04653657879927429), ('hear', 0.03829325243813929), ('indeed', 0.0367521947388001), ('really', 0.02761285577582461)]"
281,280,37,280_seen_never_courtyard_storey,"[('seen', 0.2997969339906852), ('never', 0.07231098577224465), ('courtyard', 0.06663643467407081), ('storey', 0.05638398338129721), ('purest', 0.05638398338129721), ('appear', 0.053184342365731566), ('poppy', 0.05162484151833614), ('seeing', 0.05019883867892295), ('huh', 0.04083596123800955), ('visible', 0.03749593509589069)]"
282,281,36,281_back_dieeee_bouncebackabilitysome_innate,"[('back', 0.19263469805216146), ('dieeee', 0.05941748758437981), ('bouncebackabilitysome', 0.05941748758437981), ('innate', 0.05941748758437981), ('leilani', 0.05941748758437981), ('whatsboutism', 0.05941748758437981), ('eventually', 0.05561420130952918), ('hahah', 0.05364793041447002), ('mole', 0.047885026587834605), ('unhinged', 0.04451945209970676)]"
283,282,36,282_strong_strength_relate_refreshingly,"[('strong', 0.3921715284119174), ('strength', 0.2998507634424355), ('relate', 0.23298186025982756), ('refreshingly', 0.12097269874821374), ('jd', 0.11247019477820655), ('powerful', 0.09227208238976839), ('burly', 0.07505366852763766), ('brockett', 0.07505366852763766), ('odep', 0.06776580683933055), ('disingenuous', 0.056235097389103275)]"
284,283,36,283_birthday_happy_belated_july,"[('birthday', 0.22355408898650347), ('happy', 0.08914704683458673), ('belated', 0.0388539160757867), ('july', 0.035602682746400834), ('buddy', 0.03532470538610988), ('ppl', 0.03059738340908761), ('shib', 0.029221715205432697), ('kentfield', 0.029221715205432697), ('adjustmenttriggered', 0.029221715205432697), ('cheque', 0.029221715205432697)]"
285,284,36,284_sorry_royally_ahh_im,"[('sorry', 0.2812138360874839), ('royally', 0.10543492092734226), ('ahh', 0.07211478483833406), ('im', 0.0706630269088161), ('mea', 0.06541374779931723), ('angharad', 0.06541374779931723), ('culpa', 0.06541374779931723), ('mate', 0.06517018608349494), ('pal', 0.06509350614101093), ('dodge', 0.05271746046367113)]"
286,285,36,285_hope_hoping_hopefully_heres,"[('hope', 0.2377263737333507), ('hoping', 0.08463931071195051), ('hopefully', 0.0823250161271974), ('heres', 0.07719735102176523), ('blown', 0.058959674930077324), ('smoothly', 0.0557891582744315), ('church', 0.053285949420329534), ('hopeful', 0.048927622625125664), ('sold', 0.048927622625125664), ('cute', 0.03995108397811972)]"
287,286,36,286_life_bane_existence_living,"[('life', 0.19462050077672488), ('bane', 0.08497304537744792), ('existence', 0.0591544817064042), ('living', 0.0517933695408934), ('valorant', 0.05021196133891252), ('fickle', 0.05021196133891252), ('lifelike', 0.05021196133891252), ('encapsulates', 0.05021196133891252), ('clich', 0.05021196133891252), ('atkinson', 0.04533627922349579)]"
288,287,36,287_whatsapp_telegram_pg_group,"[('whatsapp', 0.27674568719776566), ('telegram', 0.06974568235431777), ('pg', 0.06620375534040941), ('group', 0.06153750699940524), ('chat', 0.033949732817857604), ('message', 0.027912679212026864), ('hod', 0.02394029172346453), ('sent', 0.018552707694432354), ('sab', 0.018005299267993883), ('mein', 0.018005299267993883)]"
289,288,36,288_syringe_vein_needle_bleed,"[('syringe', 0.12165934360772704), ('vein', 0.11684544192048991), ('needle', 0.11059003396765045), ('bleed', 0.04004804295611374), ('usg', 0.038433873739832244), ('vaadham', 0.03261127687458812), ('bleeding', 0.031866938705588155), ('kapam', 0.029858692121416043), ('plunger', 0.029858692121416043), ('tourniquet', 0.028877482443053035)]"
290,289,36,289_xray_xrays_chest_scan,"[('xray', 0.10119863040158573), ('xrays', 0.07024508220350684), ('chest', 0.05030309230258452), ('scan', 0.04162315909410656), ('radiology', 0.03573098157510574), ('radiographer', 0.029114659147878932), ('brb', 0.022058361575969875), ('examination', 0.021992020846811122), ('designer', 0.01940977276525262), ('dot', 0.018960685724583603)]"
291,290,36,290_contingency_fund_equipment_westminster,"[('contingency', 0.23892132362852317), ('fund', 0.1778435089756306), ('equipment', 0.10701082739989123), ('westminster', 0.05878046619168803), ('mp', 0.05263035523240549), ('resource', 0.05010380840260203), ('donate', 0.043455520313602385), ('needed', 0.04141990757953793), ('staff', 0.04047758486565065), ('digital', 0.03690469005923608)]"
292,291,36,291_sort_sorted_railway_number,"[('sort', 0.20812349338985314), ('sorted', 0.05706242210304677), ('railway', 0.03277273047228445), ('number', 0.03210974149759209), ('nonbinary', 0.02711064072291094), ('policyfirst', 0.02711064072291094), ('sensibly', 0.02711064072291094), ('ideal', 0.025870511598122283), ('pattern', 0.025870511598122283), ('implode', 0.024478143154891264)]"
293,292,36,292_inequality_health_inequity_simron,"[('inequality', 0.1834239359911085), ('health', 0.04354306717601279), ('inequity', 0.023410108855798768), ('simron', 0.023263980528502645), ('poorest', 0.021008019038504334), ('social', 0.020996151241326533), ('singh', 0.020470630790883838), ('tackle', 0.020393064103248204), ('plenary', 0.019573657264236197), ('poverty', 0.019436821244698685)]"
294,293,35,293_social_medium_pondered_reaching,"[('social', 0.10244048111817586), ('medium', 0.10021427813027364), ('pondered', 0.031791366171537785), ('reaching', 0.03038120022215529), ('listener', 0.028376312052050136), ('venting', 0.028376312052050136), ('solution', 0.0267806314433854), ('pow', 0.026381897540566968), ('solve', 0.02471742280423519), ('problematic', 0.02387502886057452)]"
295,294,35,294_physician_family_advocacy_residency,"[('physician', 0.081512557560092), ('family', 0.07361371519014047), ('advocacy', 0.05314234366148514), ('residency', 0.05117429917423858), ('cfpc', 0.046171578228052054), ('medicine', 0.043347910350707834), ('rural', 0.03764162708279527), ('lemire', 0.03284567168232858), ('francine', 0.03284567168232858), ('article', 0.026017087538153773)]"
296,295,35,295_agree_vinitha_susy_agrees,"[('agree', 0.8876267408985986), ('vinitha', 0.16976425024108519), ('susy', 0.16976425024108519), ('agrees', 0.10403447267778622), ('rough', 0.10126775820971327), ('loved', 0.044470128004904214), ('enough', 0.028913217937336994), ('good', 0.010837412106431351), ('would', 0.010295406763418754), ('', 1e-05)]"
297,296,35,296_door_scenery_room_lesters,"[('door', 0.20639040426876837), ('scenery', 0.06563798845520304), ('room', 0.04925076398915218), ('lesters', 0.04277575847000931), ('doorstop', 0.04277575847000931), ('tallest', 0.04277575847000931), ('flitcroft', 0.04277575847000931), ('covent', 0.04277575847000931), ('open', 0.041717785037440024), ('thinnest', 0.04008695163985915)]"
298,297,35,297_petition_sign_signed_calling,"[('petition', 0.26887912309765316), ('sign', 0.10820622143901112), ('signed', 0.0960821843306526), ('calling', 0.04180380563551435), ('via', 0.041602255405863514), ('farmland', 0.03125122160066214), ('industrialisation', 0.03125122160066214), ('criminal', 0.029470007353127835), ('prime', 0.02661737796332098), ('peerage', 0.025933661417304906)]"
299,298,35,298_list_decile_toread_shortlisting,"[('list', 0.2748940555825101), ('decile', 0.03896228694057693), ('toread', 0.03896228694057693), ('shortlisting', 0.03896228694057693), ('add', 0.03847601402565377), ('grifter', 0.0351789707635869), ('mediastinal', 0.0351789707635869), ('fck', 0.03140001743464564), ('skipped', 0.03140001743464564), ('sneaky', 0.030185016625475233)]"
300,299,35,299_news_breaking_newspaper_shooter,"[('news', 0.16894093936209437), ('breaking', 0.16385964676227155), ('newspaper', 0.08618981959844749), ('shooter', 0.07268234266397326), ('ire', 0.05647150569944212), ('upbeat', 0.05040529114508906), ('briefing', 0.048537887554130736), ('attracted', 0.048454895109315506), ('sclc', 0.046862581157586056), ('pull', 0.03135277671748944)]"
301,300,35,300_france_french_pas_loire,"[('france', 0.18402671376139368), ('french', 0.08569886557462866), ('pas', 0.06845281856537265), ('loire', 0.05647150569944212), ('spike', 0.05526273948887761), ('camera', 0.046338233487778664), ('le', 0.04597423298662955), ('agent', 0.033814601680598216), ('jacques', 0.03127236188651569), ('antieu', 0.03127236188651569)]"
302,301,35,301_night_evening_wsertraline_respros,"[('night', 0.1658037547298195), ('evening', 0.13739233964257305), ('wsertraline', 0.04883629116524368), ('respros', 0.04883629116524368), ('fortnightly', 0.044094189381756174), ('dock', 0.044094189381756174), ('itll', 0.042437702324910995), ('roughly', 0.03935755609959009), ('walker', 0.037834644126451836), ('wonderful', 0.0373508176135669)]"
303,302,35,302_sharing_happy_thank_sharinghappy,"[('sharing', 0.2547977239531075), ('happy', 0.11865796988950449), ('thank', 0.0841720473361234), ('sharinghappy', 0.05527208147384169), ('glorious', 0.05309655626468759), ('gelareh', 0.046768110246502334), ('beautiful', 0.03431263004605039), ('thanks', 0.028229116516875184), ('comfort', 0.025549122992281622), ('stuck', 0.02481082608496421)]"
304,303,35,303_qi_hashtag_qof_include,"[('qi', 0.17780249825740632), ('hashtag', 0.1354000117883961), ('qof', 0.10782838018428524), ('include', 0.07495873186286267), ('module', 0.07355072205685473), ('along', 0.07198676598386568), ('response', 0.06250009342212354), ('question', 0.04702683772287175), ('disability', 0.04426701247401922), ('start', 0.04213621570176782)]"
305,304,34,304_said_well_sir_preach,"[('said', 0.3218042973198759), ('well', 0.17619291360723408), ('sir', 0.1062872920428212), ('preach', 0.062771114118886), ('visionary', 0.062771114118886), ('amir', 0.05493969709393569), ('bro', 0.04660752306807914), ('sweet', 0.03520400306498299), ('xx', 0.029960020406247158), ('correct', 0.026907387435988438)]"
306,305,34,305_party_invited_clown_natalie,"[('party', 0.16258576631649835), ('invited', 0.05300712141298263), ('clown', 0.05003184563893536), ('natalie', 0.03770426436071777), ('bet', 0.031644504415156725), ('defending', 0.02839577555033356), ('tarty', 0.02721411645086098), ('crasher', 0.02721411645086098), ('pretended', 0.02721411645086098), ('striptease', 0.02721411645086098)]"
307,306,34,306_nec_union_young_trade,"[('nec', 0.089969650082421), ('union', 0.08626116949495324), ('young', 0.068324427299282), ('trade', 0.06385085876236583), ('labour', 0.04066411805697911), ('ballot', 0.03957783354010806), ('youth', 0.034370590899104415), ('rep', 0.03028997072706607), ('nominate', 0.03028997072706607), ('socialist', 0.02788057556158028)]"
308,307,34,307_socialist_socialism_linke_party,"[('socialist', 0.1782648160906721), ('socialism', 0.07121599844936541), ('linke', 0.04058129745604575), ('party', 0.03673462467654585), ('movement', 0.03321574446983358), ('sander', 0.021680239211956682), ('expressing', 0.0212564025167981), ('alien', 0.020869777354966472), ('solidarity', 0.020624293061008447), ('striking', 0.019879797853131303)]"
309,308,34,308_rest_hydrated_interruption_specter,"[('rest', 0.24551806714704769), ('hydrated', 0.05069820354452774), ('interruption', 0.04360487985303), ('specter', 0.02995839710136797), ('oversimplistic', 0.02995839710136797), ('grousery', 0.02995839710136797), ('maaad', 0.02995839710136797), ('foodsupplies', 0.02995839710136797), ('hope', 0.02824335358756123), ('nights', 0.027049376679564714)]"
310,309,34,309_death_mortality_tn_ons,"[('death', 0.08262296956179309), ('mortality', 0.08221941825733581), ('tn', 0.04548718616784418), ('ons', 0.039993997014202656), ('rate', 0.03500862677649969), ('bihar', 0.034895970792753965), ('fig', 0.03489566038142028), ('corona', 0.0324863567227555), ('covid', 0.029090644783815924), ('india', 0.02817908806204327)]"
311,310,34,310_mentoring_mentor_analyst_campus,"[('mentoring', 0.104233921029191), ('mentor', 0.07598692158532304), ('analyst', 0.032596210884741274), ('campus', 0.029850043850804094), ('supervisor', 0.028251999471597695), ('faculty', 0.02798602584564072), ('recharge', 0.025601244584042063), ('mentorship', 0.025601244584042063), ('career', 0.024896231314460764), ('coaching', 0.024479459970968814)]"
312,311,34,311_hypertension_blood_pressure_ldl,"[('hypertension', 0.1689290549583286), ('blood', 0.07221560462937919), ('pressure', 0.06894864610025064), ('ldl', 0.04536476203058016), ('addon', 0.04360940559838396), ('resistant', 0.038994147088847596), ('acid', 0.03449564094052912), ('bempedoic', 0.033882903419665274), ('aldosteronism', 0.033882903419665274), ('professionalled', 0.033882903419665274)]"
313,312,33,312_toilet_cubicle_bathroom_roll,"[('toilet', 0.29432039854057035), ('cubicle', 0.06289673578800692), ('bathroom', 0.05223774614673218), ('roll', 0.050879664984871786), ('whistling', 0.03347792753007253), ('poo', 0.02820582030398499), ('bottom', 0.027594643248837883), ('perineum', 0.021606359121592658), ('wheelchairaccessible', 0.021606359121592658), ('ablutes', 0.021606359121592658)]"
314,313,33,313_omg_wait_omfg_stopppp,"[('omg', 1.2517423855654273), ('wait', 0.3480563763462223), ('omfg', 0.16581624442152507), ('stopppp', 0.1497151546450326), ('smashing', 0.12067396982582722), ('til', 0.09330383849442568), ('magic', 0.08964801375786505), ('gold', 0.0752912647429366), ('stop', 0.03319347397010325), ('little', 0.030252072137933555)]"
315,314,33,314_diversity_inclusion_equality_edi,"[('diversity', 0.19063957049333308), ('inclusion', 0.10162420725976658), ('equality', 0.05483460212200872), ('edi', 0.039267903352210615), ('equity', 0.028527626896785816), ('viking', 0.0274855864318852), ('considerable', 0.02433865262854128), ('swimmer', 0.02364000320050374), ('gay', 0.022502317226669833), ('indifferent', 0.02202593778709039)]"
