id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.2476140425518449e+18,2020-04-07 19:55:41+00:00,['1247614042551844870'],@piersmorgan The cabinet,,cabinet
1.2475249531984937e+18,2020-04-07 14:01:41+00:00,['1247524953198493699'],@MailOnline Sad news,,sad news
1.247522745308545e+18,2020-04-07 13:52:54+00:00,['1247522745308545024'],@piersmorgan Oh no not now😡,,
1.2475224833952315e+18,2020-04-07 13:51:52+00:00,['1247522483395231744'],@BlindDad_Uk @CrownMGMT Congratulations to you and Kika of course,,congratulation kika course
1.2475221627279892e+18,2020-04-07 13:50:36+00:00,['1247522162727989249'],@RealDeniseWelch Can’t do☹️,,cant
1.24728085919719e+18,2020-04-06 21:51:44+00:00,['1247280859197190144'],@RealMattLucas Thanks for supporting the NHS💙💙,,thanks supporting
1.2472748838700073e+18,2020-04-06 21:28:00+00:00,['1247274883870007296'],@brexit_sham So sad,,sad
1.2472604110927667e+18,2020-04-06 20:30:29+00:00,['1247260411092766723'],@gardener_the Happy Birthday Mog🍰🎂🎂😊,,happy birthday mog
1.24725649449762e+18,2020-04-06 20:14:55+00:00,['1247256494497619968'],@LeighRaywood @piersmorgan Pure evil people😡,,pure evil people
1.2472550830977516e+18,2020-04-06 20:09:19+00:00,['1247255083097751553'],@StrongTea4me True👍,,true
1.2472426140274975e+18,2020-04-06 19:19:46+00:00,['1247242614027497473'],@BorisJohnson Ger well soon Boris😊,,ger well soon boris
1.2469081775197266e+18,2020-04-05 21:10:50+00:00,['1246908177519726593'],@piersmorgan RIP Lynsay😥,,rip lynsay
1.2469078331589796e+18,2020-04-05 21:09:28+00:00,['1246907833158979585'],@CorkCoypu Yes I agree☹️,,yes agree
1.246907663927124e+18,2020-04-05 21:08:48+00:00,['1246907663927123970'],@RedStethoscope She’s enjoying it💜💜,,shes enjoying
1.2468351167998607e+18,2020-04-05 16:20:31+00:00,['1246835116799860741'],@DeborahMeaden It’s looks great👍,,look great
1.2468340693353103e+18,2020-04-05 16:16:21+00:00,['1246834069335310336'],@CorkCoypu @HangBlaa Yes he is indeed👍,,yes indeed
1.2467551931208417e+18,2020-04-05 11:02:56+00:00,['1246755193120841728'],@GylesB1 @BBCBreakfast @benetbrandreth Amazing💙,,amazing
1.24675498658073e+18,2020-04-05 11:02:07+00:00,['1246754986580729859'],@TomRoberts87 @LukeRowe1990 @lukerowe @CV_UHB Fantastic💙,,fantastic
1.2467037896771256e+18,2020-04-05 07:38:40+00:00,['1246703789677125636'],@daniellejade198 Oh no,,
1.2465650563782738e+18,2020-04-04 22:27:24+00:00,['1246565056378273797'],@All_in_Ol Sorry to hear your sad news about your Dad😞,,sorry hear sad news dad
1.2465647089052918e+18,2020-04-04 22:26:01+00:00,['1246564708905291783'],@joeyrooster Hope she soon gets better,,hope soon get better
1.2465642388159857e+18,2020-04-04 22:24:09+00:00,['1246564238815985664'],@colin_davidson @christymoore45 Amazing,,amazing
1.2465640799148442e+18,2020-04-04 22:23:31+00:00,['1246564079914844160'],@moontrug Congratulations💙,,congratulation
1.2465638148768197e+18,2020-04-04 22:22:28+00:00,['1246563814876819457'],@HertsSid Very sad😥,,sad
1.2464707172328735e+18,2020-04-04 16:12:31+00:00,['1246470717232873472'],@theJeremyVine Yeh Yeh Georgie Fame,,yeh yeh georgie fame
1.2464697233337672e+18,2020-04-04 16:08:34+00:00,['1246469723333767168'],@CorkCoypu That’s very nice😉,,thats nice
1.2464695662193254e+18,2020-04-04 16:07:57+00:00,['1246469566219325440'],@CorkCoypu A true gent☹️,,true gent
1.2463941251607675e+18,2020-04-04 11:08:10+00:00,['1246394125160767488'],@SeemaMistryP Yes from Sainsbury and Waitrose,,yes sainsbury waitrose
1.2460532641913692e+18,2020-04-03 12:33:43+00:00,['1246053264191369216'],@WhatK8DidNext @stephenfry Talent brewing there excellent effort👏🏻👏🏻,,talent brewing excellent effort
1.2460527798037914e+18,2020-04-03 12:31:47+00:00,['1246052779803791361'],@piersmorgan Heartbreaking💙,,heartbreaking
1.2460521688698593e+18,2020-04-03 12:29:22+00:00,['1246052168869859330'],@theblackcatsays Stunning,,stunning
1.2460488309714166e+18,2020-04-03 12:16:06+00:00,['1246048830971416578'],@JamesConlon_ Fantastic👍,,fantastic
1.2460484591043666e+18,2020-04-03 12:14:37+00:00,['1246048459104366592'],@Jamken22 My garden,,garden
1.2459974373801697e+18,2020-04-03 08:51:53+00:00,['1245997437380169728'],@camillalookalik Happy Birthday Audrey👩‍❤️‍👨,,happy birthday audrey
1.2458095412767498e+18,2020-04-02 20:25:15+00:00,['1245809541276749824'],President Trump: Demanding The Closure of Live Animal Markets in China - Sign the Petition! https://t.co/1j25f97olb via @UKChange,,president trump demanding closure live animal market china sign petition via
1.245593176275964e+18,2020-04-02 06:05:29+00:00,['1245593176275963904'],@TinaDaheley RIP💙💙💙💙,,rip
1.245471319774376e+18,2020-04-01 22:01:17+00:00,['1245471319774375943'],@KennysBookshop Grown ups by Marian Keyes it’s a great read💙,,grown ups marian keyes great read
1.2453949750697984e+18,2020-04-01 16:57:55+00:00,['1245394975069798406'],@djhenshall I’ll drink to that,,ill drink
1.2453947790867415e+18,2020-04-01 16:57:08+00:00,['1245394779086741504'],@CorkCoypu That’s it we’re finished over and out the disappointment is too much😥,,thats finished disappointment much
1.2453763253613076e+18,2020-04-01 15:43:48+00:00,['1245376325361307649'],"I’ve just signed the petition calling on @BorisJohnson &amp; @trussliz to protect our NHS in law, from any future trade negotiations. The current crisis proves more than ever that the needs of our NHS and patients come first. Sign and share if you agree:  https://t.co/4ONvA2hWWV",,ive signed petition calling amp protect law future trade negotiation current crisis prof ever need patient come first sign share agree
1.245370670638338e+18,2020-04-01 15:21:20+00:00,['1245370670638338055'],@islaanne1 What a lovely lady I’m all emotional now😥,,lovely lady emotional
1.245370192588411e+18,2020-04-01 15:19:26+00:00,['1245370192588410887'],@ActingTheGom So cruel😡,,cruel
1.2453688958815685e+18,2020-04-01 15:14:17+00:00,['1245368895881568256'],@eliistender10 What about you hope you’re ok,,hope youre
1.245367519130669e+18,2020-04-01 15:08:49+00:00,['1245367519130669057'],@HangBlaa We need more positivity at this time,,need positivity time
1.2453024737342136e+18,2020-04-01 10:50:20+00:00,['1245302473734213632'],@CorkCoypu @OpinionLine96 I bet she misses you though😥,,bet miss though
1.2452688955204813e+18,2020-04-01 08:36:55+00:00,['1245268895520481280'],@piersmorgan Unbelievable😡,,unbelievable
1.245268685834662e+18,2020-04-01 08:36:05+00:00,['1245268685834661888'],@eliistender10 Happy Birthday to your beautiful wife🥂🥂,,happy birthday beautiful wife
1.2452681285291008e+18,2020-04-01 08:33:52+00:00,['1245268128529100801'],@adreamingskin So sorry for you loss,,sorry loss
1.2452674660806615e+18,2020-04-01 08:31:14+00:00,['1245267466080661507'],@SeemaMistryP Yes😥,,yes
1.245100930946814e+18,2020-03-31 21:29:29+00:00,['1245100930946813952'],@Craden924 Oh no so sorry for your loss,,sorry loss
1.245050231386968e+18,2020-03-31 18:08:01+00:00,['1245050231386968064'],@RealMattLucas Hi and thanks😊,,thanks
1.2450457494963937e+18,2020-03-31 17:50:13+00:00,['1245045749496393730'],@AidenHatfield Stay safe💙,,stay safe
1.2450221321339044e+18,2020-03-31 16:16:22+00:00,['1245022132133904384'],@HangBlaa Good one,,good one
1.2447284078601708e+18,2020-03-30 20:49:13+00:00,['1244728407860170758'],@CorkCoypu It’s because your irresistible😉,,irresistible
1.2447282669189366e+18,2020-03-30 20:48:39+00:00,['1244728266918936578'],@RealDeniseWelch What a great Dad💙,,great dad
1.2447056619062272e+18,2020-03-30 19:18:49+00:00,['1244705661906227201'],NHS: Protect the right to have a birth partner during COVID-19 - Sign the Petition! https://t.co/wVItr5wzwe via @UKChange,,protect right birth partner covid sign petition via
1.2447012776967332e+18,2020-03-30 19:01:24+00:00,['1244701277696733193'],@EmergMedDr Quite normal under the circumstances😥,,quite normal circumstance
1.244700542863106e+18,2020-03-30 18:58:29+00:00,['1244700542863106048'],@LutheBlue So sorry to hear this💜,,sorry hear
1.2446990328674836e+18,2020-03-30 18:52:29+00:00,['1244699032867483649'],@craiglthomas28 So fed up and tired of everything😥,,fed tired everything
1.2446987601286676e+18,2020-03-30 18:51:24+00:00,['1244698760128667653'],@MarkWil67206795 Sorry for your loss😥,,sorry loss
1.244698665563951e+18,2020-03-30 18:51:01+00:00,['1244698665563951110'],@ramsay_jacqui Happy Birthday Jacqui🥂🥂,,happy birthday jacqui
1.2445580595124795e+18,2020-03-30 09:32:18+00:00,['1244558059512479744'],@PeterEgan6 😂🤣lol,,lol
1.2445470351325637e+18,2020-03-30 08:48:30+00:00,['1244547035132563456'],@GMB @piersmorgan Happy Birthday Piers💙,,happy birthday pier
1.2443896689232855e+18,2020-03-29 22:23:11+00:00,['1244389668923285510'],@MarianKeyes Very positive talk💚,,positive talk
1.2443819280080937e+18,2020-03-29 21:52:25+00:00,['1244381928008093697'],@CorkCoypu I’m so scared😥,,scared
1.2443804615410033e+18,2020-03-29 21:46:36+00:00,['1244380461541003264'],@itvnews Happy Birthday Bob💙,,happy birthday bob
1.2442948922490675e+18,2020-03-29 16:06:34+00:00,['1244294892249067520'],@AnnaPodolanczuk Thank you💜,,thank
1.2442941561655583e+18,2020-03-29 16:03:39+00:00,['1244294156165558280'],@deshocks @debhruin Stunning,,stunning
1.2442939443614843e+18,2020-03-29 16:02:48+00:00,['1244293944361484289'],@Orangeade0701 Happy Birthday🎂,,happy birthday
1.244293546426937e+18,2020-03-29 16:01:13+00:00,['1244293546426937346'],@piersmorgan @BorisJohnson @MattHancock I agree,,agree
1.244293096378073e+18,2020-03-29 15:59:26+00:00,['1244293096378073089'],@CorkCoypu Oh no please don’t do that😳,,please dont
1.244109880946045e+18,2020-03-29 03:51:24+00:00,['1244109880946044928'],@_Annetworks Good,,good
1.2440080403214828e+18,2020-03-28 21:06:44+00:00,['1244008040321482755'],@BrennanSurgeon Absolutely beautiful,,absolutely beautiful
1.244007944783618e+18,2020-03-28 21:06:21+00:00,['1244007944783618049'],@LindaRo03126195 Heroes all of them,,hero
1.2440010916809073e+18,2020-03-28 20:39:07+00:00,['1244001091680907264'],@CorkCoypu Fish and chips for me please😉,,fish chip please
1.2440009464573215e+18,2020-03-28 20:38:32+00:00,['1244000946457321472'],@MFTNHSCoder_GJ @RoyLilley @CodingMFT @MFTnhs @nas_vascular @antibioticangel @CaraCarahendry @COSMakin @dawnpike20 Fantastic,,fantastic
1.2439993609391063e+18,2020-03-28 20:32:14+00:00,['1243999360939106305'],@BrokenByWar So true,,true
1.243901601972138e+18,2020-03-28 14:03:47+00:00,['1243901601972137984'],@iamtomskinner Fab idea👍,,fab idea
1.2439013388340795e+18,2020-03-28 14:02:44+00:00,['1243901338834079750'],I'm staying at home to protect the NHS and save lives. #StayHomeSaveLives,,i'm staying home protect save life
1.2439010951912366e+18,2020-03-28 14:01:46+00:00,['1243901095191236608'],@damiendavis Happy Birthday Willow🎂🎂,,happy birthday willow
1.243899357151232e+18,2020-03-28 13:54:51+00:00,['1243899357151232000'],Boris Johnson: Test all frontline care workers for #coronavirus - Sign the Petition! https://t.co/15hIUoHFma via @UKChange,,boris johnson test frontline care worker sign petition via
1.2436862584524308e+18,2020-03-27 23:48:05+00:00,['1243686258452430848'],@ShirazMaher Glad you’re getting better thanks for sharing,,glad youre getting better thanks sharing
1.2436848265464054e+18,2020-03-27 23:42:23+00:00,['1243684826546405377'],@matthaig1 Glad you said that makes me feel better,,glad said make feel better
1.2436845766623685e+18,2020-03-27 23:41:24+00:00,['1243684576662368256'],@duchmess Happy Birthday Millie🥂💜,,happy birthday millie
1.2436837363922084e+18,2020-03-27 23:38:03+00:00,['1243683736392208386'],@stewartboyle4 Hope all goes well for you,,hope well
1.2436540380984566e+18,2020-03-27 21:40:03+00:00,['1243654038098456576'],@StefPreissner Both stupid and arrogant😡,,stupid arrogant
1.2436536771408937e+18,2020-03-27 21:38:37+00:00,['1243653677140893700'],@RealDeniseWelch I’ll definitely get this looking forward to it,,ill definitely get looking forward
1.243652565063123e+18,2020-03-27 21:34:12+00:00,['1243652565063122948'],@RealDeniseWelch At last something positive😊,,last something positive
1.243646663652266e+18,2020-03-27 21:10:45+00:00,['1243646663652265985'],@45Whistleblower Praying for your niece💙,,praying niece
1.2436461747264225e+18,2020-03-27 21:08:48+00:00,['1243646174726422534'],@GrahamBridge3 Happy Birthday🥂🥂,,happy birthday
1.2436186989313802e+18,2020-03-27 19:19:37+00:00,['1243618698931380230'],@DrAmirKhanGP @BorisJohnson @MattHancock Thank you for that Amir😊,,thank amir
1.2436183672710267e+18,2020-03-27 19:18:18+00:00,['1243618367271026688'],@DrAmirKhanGP What a kind lady💚,,kind lady
1.2433463851409326e+18,2020-03-27 01:17:33+00:00,['1243346385140932609'],@katiekins76 Happy Birthday Katie😊,,happy birthday katie
1.2432527507476111e+18,2020-03-26 19:05:28+00:00,['1243252750747611138'],@piersmorgan Horrendous feel sorry for her family😥,,horrendous feel sorry family
1.2430849419629404e+18,2020-03-26 07:58:40+00:00,['1243084941962940421'],@amirkingkhan @NHSuk Thank you 😊,,thank
1.242911679748477e+18,2020-03-25 20:30:11+00:00,['1242911679748476937'],@EoinBearla @NeilRedFM Ignorance is bliss😡,,ignorance bliss
1.2429094294497976e+18,2020-03-25 20:21:14+00:00,['1242909429449797632'],@thepainterflynn Happy Birthday😊,,happy birthday
1.2429092128685957e+18,2020-03-25 20:20:23+00:00,['1242909212868595712'],@RHeightsFinest My sincere condolences💙,,sincere condolence
1.2429090169064407e+18,2020-03-25 20:19:36+00:00,['1242909016906440704'],@Mark_McClurg Get well soon💙,,get well soon
1.2425813540444242e+18,2020-03-24 22:37:35+00:00,['1242581354044424192'],@maria4nature No,,
1.2425794048463995e+18,2020-03-24 22:29:50+00:00,['1242579404846399488'],@BenRich66 Very good👍,,good
1.2425781003046543e+18,2020-03-24 22:24:39+00:00,['1242578100304654336'],@DrAmirKhanGP I really do love Mama Khan,,really love mama khan
1.2423985214012375e+18,2020-03-24 10:31:04+00:00,['1242398521401237505'],@StrongTea4me Same with me😥,,
1.242398389318361e+18,2020-03-24 10:30:33+00:00,['1242398389318361091'],@GirlPowerKid Morning I’m doing what I’ve been told😊,,morning ive told
1.242394026088837e+18,2020-03-24 10:13:13+00:00,['1242394026088837125'],@piersmorgan Be kind😉,,kind
1.2423938569114747e+18,2020-03-24 10:12:32+00:00,['1242393856911474688'],@Lord_Sugar @GMB @piersmorgan Happy Birthday🥂🥂,,happy birthday
1.2423936733394125e+18,2020-03-24 10:11:48+00:00,['1242393673339412480'],@JeanneHitchcoc2 Happy Birthday Jeanne🎂🥂,,happy birthday jeanne
1.2422110534272082e+18,2020-03-23 22:06:08+00:00,['1242211053427208193'],@SMurphyTV @SkyNews Hope you feel better soon Michael,,hope feel better soon michael
1.242202579867775e+18,2020-03-23 21:32:28+00:00,['1242202579867774976'],@craiglthomas28 You can still go for runs he did say that 😊,,still run say
1.2418513301273723e+18,2020-03-22 22:16:44+00:00,['1241851330127372288'],@AnnaKennedy1 @RealDeniseWelch @MattHancock @BorisJohnson @NHSEngland @mencap_charity This can’t be right😡,,cant right
1.2418484263435633e+18,2020-03-22 22:05:11+00:00,['1241848426343563264'],@mmjblair Fantastic😂,,fantastic
1.2418473784597422e+18,2020-03-22 22:01:02+00:00,['1241847378459742208'],@mhdksafa Happy Birthday Owen💙🎂🥂,,happy birthday owen
1.2418469556067697e+18,2020-03-22 21:59:21+00:00,['1241846955606769664'],@bog_pc I agree,,agree
1.241845596824232e+18,2020-03-22 21:53:57+00:00,['1241845596824231939'],@thelizcarr @thevjoiners Thank you Liz💜,,thank liz
1.241844094210642e+18,2020-03-22 21:47:59+00:00,['1241844094210641920'],@LauraHeathh_ So you should be proud of yourself👍,,proud
1.2418430850485166e+18,2020-03-22 21:43:58+00:00,['1241843085048516614'],@MENnewsdesk Horrendous feel sorry for her family😥,,horrendous feel sorry family
1.2418425279022776e+18,2020-03-22 21:41:45+00:00,['1241842527902277632'],@CorkCoypu You have a point,,point
1.2418421357013033e+18,2020-03-22 21:40:12+00:00,['1241842135701303299'],@CorkCoypu That’s very reassuring alright,,thats reassuring alright
1.24182778333832e+18,2020-03-22 20:43:10+00:00,['1241827783338319872'],@piersmorgan @GMB I’m working in the NHS😥,,working
1.2418274983059538e+18,2020-03-22 20:42:02+00:00,['1241827498305953799'],@ItsAlisonWard Congratulations she’s beautiful💜,,congratulation shes beautiful
1.2418272193973166e+18,2020-03-22 20:40:55+00:00,['1241827219397316608'],@RealDeniseWelch Eye loft and face lift,,eye loft face lift
1.241826613999911e+18,2020-03-22 20:38:31+00:00,['1241826613999910914'],@DrAmirKhanGP All the best for Mama Khan💜,,best mama khan
1.2417700850412134e+18,2020-03-22 16:53:53+00:00,['1241770085041213441'],@derrida04 @piersmorgan @LBC He did it to let us the the true facts because people are not hearing or not listening😡,,let true fact people hearing listening
1.241523596176044e+18,2020-03-22 00:34:26+00:00,['1241523596176044033'],@TrooperPesola Enjoy every minute with your beautiful baby💙,,enjoy every minute beautiful baby
1.2414844416058778e+18,2020-03-21 21:58:51+00:00,['1241484441605877778'],@theyogaclinicUK Happy Birthday Mrs Gold💚,,happy birthday gold
1.2414840069500805e+18,2020-03-21 21:57:07+00:00,['1241484006950080512'],@JamesMelville Bored biscuit,,bored biscuit
1.241468406261592e+18,2020-03-21 20:55:08+00:00,['1241468406261592067'],@CorkCoypu @SkyIreland That’s a great idea,,thats great idea
