Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english
2523,2523,2523,1.4027308582143017e+18,2021-06-09 20:54:32+00:00,['1402730858214301699'],@WatchShop Seiko #WATCHSHOPWINS,, seiko ,False
2524,2524,2524,1.4027305735132324e+18,2021-06-09 20:53:24+00:00,['1402730573513232388'],@skybingo 2 little ducks #WinnersWednesday,,  little ducks ,False
2525,2525,2525,1.4023342192888627e+18,2021-06-08 18:38:26+00:00,['1402334219288862732'],@dobbies This would be fab in your new garden @france_sherrie 🏡 🥰,, this would be fab in your new garden   ,False
2535,2535,2535,1.4019191495221617e+18,2021-06-07 15:09:06+00:00,['1401919149522161665'],@CTPreserves Ooh lovely thankyou will DM you now 😀,, ooh lovely thankyou will dm you now ,False
2546,2546,2546,1.400866007028224e+18,2021-06-04 17:24:17+00:00,['1400866007028224005'],@BoofleBoofle Done ✅ cute prize 🥰,, done  cute prize ,False
2548,2548,2548,1.400865341828436e+18,2021-06-04 17:21:38+00:00,['1400865341828435971'],@SnafflingPigCo My dad would love this 😀,, my dad would love this ,False
2550,2550,2550,1.4008603171319726e+18,2021-06-04 17:01:40+00:00,['1400860317131972611'],Win a gorgeous toy bundle with @PlaymobilUK Playmobil 1.2.3 and @kiddycharts - get busy with animal trains and preschool to encourage your kids imagination and fine motor skills! THREE available! 🐶  💕  🚂  Enter here: https://t.co/mRNZ7I5gDv,,win a gorgeous toy bundle with  playmobil  and   get busy with animal trains and preschool to encourage your kids imagination and fine motor skills three available       enter here ,False
2555,2555,2555,1.4005026480343695e+18,2021-06-03 17:20:26+00:00,['1400502648034369537'],@NisaLocally With bits 😋,, with bits ,False
2558,2558,2558,1.4004592288845292e+18,2021-06-03 14:27:54+00:00,['1400459228884529157'],@YourMcColls @irnbru I’d buy myself some new trainers 😀,,  id buy myself some new trainers ,False
2560,2560,2560,1.3997598460697398e+18,2021-06-01 16:08:48+00:00,['1399759846069739707'],@MarksElectrical Yorkshire tea with milk no sugar 😃,, yorkshire tea with milk no sugar ,False
2561,2561,2561,1.399758582388826e+18,2021-06-01 16:03:46+00:00,['1399758582388826122'],@LidlGB Dani Dyer #LidlBehindTheMask,, dani dyer ,False
2562,2562,2562,1.3997563672049132e+18,2021-06-01 15:54:58+00:00,['1399756367204913158'],@Impamark Scotch eggs 😋,, scotch eggs ,False
2569,2569,2569,1.398252056440361e+18,2021-05-28 12:17:23+00:00,['1398252056440360960'],@Hogiesonline Ooh this would be fantastic ! 😃,, ooh this would be fantastic  ,False
2572,2572,2572,1.3982116198224855e+18,2021-05-28 09:36:42+00:00,['1398211619822485504'],"#WIN a @Waltonsgarden Arbour Seat worth £269.99

Enter the #WaltonsArbourSeatComp here:  https://t.co/Vo30QAMol8",," a  arbour seat worth 

enter the  here  ",False
2576,2576,2576,1.3978934647135355e+18,2021-05-27 12:32:28+00:00,['1397893464713535493'],@UKMumstv In the garden,, in the garden,False
2580,2580,2580,1.3978072461684283e+18,2021-05-27 06:49:52+00:00,['1397807246168428548'],"@Screwfix @Harris_Trade Fab prize , perfect  for decorating my hall landing &amp; stairs 😀 🎨",,  fab prize  perfect  for decorating my hall landing amp stairs  ,False
2582,2582,2582,1.3978056952868782e+18,2021-05-27 06:43:42+00:00,['1397805695286878209'],@GlossyboxUK @VirginWines Ooh lovely 🍷 @france_sherrie,,  ooh lovely  ,False
2587,2587,2587,1.3975167775974236e+18,2021-05-26 11:35:39+00:00,['1397516777597423623'],@skybingo 2 little ducks 🦆 🦆#WinnersWednesday,,  little ducks  ,False
2594,2594,2594,1.3967509287416095e+18,2021-05-24 08:52:26+00:00,['1396750928741609480'],@RonSkinners DONE ✅ ☺️,, done  ,False
2598,2598,2598,1.396015025144443e+18,2021-05-22 08:08:13+00:00,['1396015025144442881'],@afcountryattire Aw fab prize ! Me &amp; my pups would love this 🐕 🐾 🥾 https://t.co/5fNbEsJEl0,, aw fab prize  me amp my pups would love this    ,False
2605,2605,2605,1.3956713718632694e+18,2021-05-21 09:22:40+00:00,['1395671371863269376'],@WrenKitchens Pepperoni &amp; cheese 🍕 🍕,, pepperoni amp cheese  ,False
2607,2607,2607,1.3956700728159355e+18,2021-05-21 09:17:30+00:00,['1395670072815935489'],@NisaLocally Ooh lovely 🥰,, ooh lovely ,False
2614,2614,2614,1.3950216949270856e+18,2021-05-19 14:21:04+00:00,['1395021694927085570'],@skybingo 2 little ducks 🦆🦆 #WinnersWednesday,,  little ducks  ,False
2616,2616,2616,1.3943958944858565e+18,2021-05-17 20:54:22+00:00,['1394395894485856262'],I’d share with my daughter @NaomiYasmin14 for being my rock especially over the last year 🥰 #ASOSFUNDMYFUN https://t.co/kedtq29iG8,,id share with my daughter  for being my rock especially over the last year   ,False
2618,2618,2618,1.3943476437158666e+18,2021-05-17 17:42:38+00:00,['1394347643715866624'],@SaversHB Ooh lovely ☺️ @NaomiYasmin14,, ooh lovely  ,False
2620,2620,2620,1.3943465301785354e+18,2021-05-17 17:38:13+00:00,['1394346530178535424'],@myLondis Pork scratchings 😋,, pork scratchings ,False
2622,2622,2622,1.3943462147164774e+18,2021-05-17 17:36:57+00:00,['1394346214716477443'],@love_prezzo Garlic bread &amp; lasagne 🥰,, garlic bread amp lasagne ,False
2627,2627,2627,1.39418654363657e+18,2021-05-17 07:02:29+00:00,['1394186543636570119'],@shakenudder @Doughlicious_ I’d share with @HelenB_Coach 🥰,,  id share with  ,False
2636,2636,2636,1.3925849324516188e+18,2021-05-12 20:58:15+00:00,['1392584932451618818'],@FragataUK We love a nice picnic 🧺 🍓 🥂 @NaomiYasmin14,, we love a nice picnic    ,False
2639,2639,2639,1.3924153768945336e+18,2021-05-12 09:44:30+00:00,['1392415376894533635'],@SaversHB Ooh sounds lovely ☺️ 🍉,, ooh sounds lovely  ,False
2641,2641,2641,1.3924151604265042e+18,2021-05-12 09:43:38+00:00,['1392415160426504192'],@skybingo 2 little ducks 🦆 🦆 #WinnersWednesday,,  little ducks   ,False
2642,2642,2642,1.3920585164715336e+18,2021-05-11 10:06:28+00:00,['1392058516471533569'],@bmstores I would store garden tools &amp; my sons bike in this fab shed 😀🤞,, i would store garden tools amp my sons bike in this fab shed ,False
2647,2647,2647,1.392053934852825e+18,2021-05-11 09:48:15+00:00,['1392053934852825088'],@onestopstores B) Gold Caramel #OneStopMagnumBillionaire,, b gold caramel ,False
2657,2657,2657,1.3893179617443308e+18,2021-05-03 20:36:29+00:00,['1389317961744330753'],@love_prezzo @peroniuk Wow this would be fantastic ! @NaomiYasmin14 🍻 🍕,,  wow this would be fantastic    ,False
2659,2659,2659,1.3893170744141455e+18,2021-05-03 20:32:57+00:00,['1389317074414145539'],@TRESemmeUKI Fab treat 🥰 @france_sherrie,, fab treat  ,False
2661,2661,2661,1.3893163170403328e+18,2021-05-03 20:29:56+00:00,['1389316317040332800'],@Walls_Pastry Love a good bbq 🍔 🍗 😋 @NaomiYasmin14,, love a good bbq    ,False
