Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1164,1164,1.53611738626039e+18,2022-06-12 22:44:59+00:00,['1536117386260389888'],@GlasgowPoliceHQ does anyone know where this bridge is? https://t.co/GrJ6rPEstA,doe anyone know bridge,doe anyone bridge 
1167,1167,1.535913304417538e+18,2022-06-12 09:14:02+00:00,['1535913304417538048'],"@1KarenWyld Yes, because if you can’t beat them, get drunk with them.",yes cant beat get drunk,
1168,1168,1.5359011843511706e+18,2022-06-12 08:25:52+00:00,['1535901184351170561'],"@BevanShields Sure, sure.",sure sure,
1169,1169,1.5358995446843105e+18,2022-06-12 08:19:21+00:00,['1535899544684310528'],@1KarenWyld Nac Mac Feegles with a hardcore fishing net to scoop them all up.,nac mac feegles hardcore fishing net scoop,mac scoop 
1170,1170,1.53586705055155e+18,2022-06-12 06:10:14+00:00,['1535867050551549953'],"@MartinPakulaMP For Coco, the good girl. ❤️ https://t.co/QtAqpEO10N",coco good girl,coco girl 
1171,1171,1.535866495066329e+18,2022-06-12 06:08:02+00:00,['1535866495066329089'],Imagine trying to enforce this bullshit. https://t.co/g07ybm9Wta,imagine trying enforce bullshit,imagine enforce bullshit 
1175,1175,1.5357812726349332e+18,2022-06-12 00:29:23+00:00,['1535781272634933249'],"@cellyszn20 @LadyOneWoman @DrProudman That you, Johnny?",johnny,johnny 
1177,1177,1.5357463269271265e+18,2022-06-11 22:10:31+00:00,['1535746326927126528'],@berche_eric @DrJenGunter On this topic you should say less. Much less.,topic say much,
1178,1178,1.5357315497859564e+18,2022-06-11 21:11:48+00:00,['1535731549785956352'],@berche_eric @DrJenGunter @VikramSinai This is hilarious.,hilarious,
1181,1181,1.5356196035731415e+18,2022-06-11 13:46:58+00:00,['1535619603573141505'],@quigonsmith He’s had his head up his arse for a while now.,head arse,head arse 
1183,1183,1.5355460408620524e+18,2022-06-11 08:54:39+00:00,['1535546040862052358'],@maureenchuck1 It’s good fun. You can also sit on the beach &amp; join in with the sunset applause.,good fun also sit beach amp join sunset applause,fun beach amp join sunset applause 
1185,1185,1.5355265930066657e+18,2022-06-11 07:37:23+00:00,['1535526593006665729'],@mancunianmedic Jody is just ‘delightful’.,jody delightful,jody 
1186,1186,1.5354398714307543e+18,2022-06-11 01:52:47+00:00,['1535439871430754305'],@Zak_Dib Thanks!,thanks,
1187,1187,1.5354183493706342e+18,2022-06-11 00:27:15+00:00,['1535418349370634240'],"@Zak_Dib You lost, get over it.",lost get,get 
1188,1188,1.5354179740936724e+18,2022-06-11 00:25:46+00:00,['1535417974093672448'],@AlboMP Please don’t make a curry.,please dont make curry,please curry 
1190,1190,1.535241614163329e+18,2022-06-10 12:44:58+00:00,['1535241614163329024'],This is one of the worst Voyager episodes ever. I’d switch it off but I can’t find the remote &amp; I’m too lazy to look for it. #StarTrekVoyager #Flashback,one worst voyager episode ever switch cant find remote amp lazy look,voyager episode cant amp look 
1191,1191,1.53524081405372e+18,2022-06-10 12:41:48+00:00,['1535240814053720064'],@1KarenWyld I lost 2000 words once and I was bereft. I can’t imagine the stress you’re under.,lost word bereft cant imagine stress youre,word bereft imagine stress youre 
1192,1192,1.5352323153284383e+18,2022-06-10 12:08:01+00:00,['1535232315328438272'],Neelix is such an arsehole. I wish Tuvok had necked him. #StarTrekVoyager,neelix arsehole wish tuvok necked,tuvok 
1193,1193,1.5352025054116946e+18,2022-06-10 10:09:34+00:00,['1535202505411694592'],"@WelshGasDoc In Australia it’s common to just say ‘sight’ as in ‘I need to sight your documents’. Agree, why not just say see?",australia common say sight need sight document agree say see,document 
1195,1195,1.535148055896662e+18,2022-06-10 06:33:12+00:00,['1535148055896662016'],@jessvanvonderen @ItsBouquet @abcnews @abcbrisbane @HometoBilo That poor woman. All of them. They’ve been in hell.,poor woman theyve hell,woman theyve hell 
1196,1196,1.5351411125367808e+18,2022-06-10 06:05:37+00:00,['1535141112536780807'],"@SBSNews @RonniSalt Who’s been chopping onions, then?",chopping onion,onion 
1200,1200,1.5350556225213686e+18,2022-06-10 00:25:55+00:00,['1535055622521368577'],@JonesHowdareyou Hi there. https://t.co/LE26hektjj,,nan 
1201,1201,1.5350551391194604e+18,2022-06-10 00:23:59+00:00,['1535055139119460352'],@clairegcoleman Someone needs to stay in his skip. Maybe it’ll float away when the flood comes.,someone need stay skip maybe itll float away flood come,someone float 
1202,1202,1.5350296674006753e+18,2022-06-09 22:42:46+00:00,['1535029667400675328'],@TurtonsOther I’m reading about human factors right now. I bet he wouldn’t want to fly on one of his planes with a knackered pilot at the helm.,reading human factor right bet wouldnt want fly one plane knackered pilot helm,factor bet wouldnt fly plane pilot helm 
1203,1203,1.5350232050393743e+18,2022-06-09 22:17:06+00:00,['1535023205039374336'],@lorrainemking I knew what that was going to be before I clicked on it!!!,knew going clicked,
1206,1206,1.534881224103465e+18,2022-06-09 12:52:55+00:00,['1534881224103464960'],"Me, Rik. I do. #RikMayallDay #RikMayall https://t.co/zR5ATdDjVC",rik,rik 
1208,1208,1.5348670367611249e+18,2022-06-09 11:56:32+00:00,['1534867036761124865'],@_celia_bedelia_ Is that needy attention seeking fuckwit still going? He’s got it bad.,needy attention seeking fuckwit still going got bad,attention fuckwit 
1210,1210,1.534866058074796e+18,2022-06-09 11:52:39+00:00,['1534866058074796032'],@JamesCleverly You’re funny.,youre funny,youre funny 
1211,1211,1.5348487610125804e+18,2022-06-09 10:43:55+00:00,['1534848761012580352'],@tarang_chawla Sharp! Have Qantas still got your other clothes?,sharp qantas still got clothes,
1212,1212,1.534827488106672e+18,2022-06-09 09:19:23+00:00,['1534827488106672128'],@andrewing01 @LiangRhea Ah. That’d do it.,thatd,thatd 
1213,1213,1.5347965273693307e+18,2022-06-09 07:16:21+00:00,['1534796527369330689'],@andrewing01 @LiangRhea Not sure why her weight was worth noting but okay.,sure weight worth noting okay,okay 
1217,1217,1.5347354615117414e+18,2022-06-09 03:13:42+00:00,['1534735461511741440'],@nktgill I love it! Thank you.,love thank,love thank 
1219,1219,1.534720952705368e+18,2022-06-09 02:16:03+00:00,['1534720952705368066'],"Wordle 355 6/6

⬛⬛🟨⬛⬛
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩 Phew indeed.",wordle phew indeed,
1220,1220,1.5347192411734835e+18,2022-06-09 02:09:15+00:00,['1534719241173483520'],"@adamrichard You’re terrible, Muriel.",youre terrible muriel,youre muriel 
1221,1221,1.5347134657636884e+18,2022-06-09 01:46:18+00:00,['1534713465763688449'],"@DrKate_Miller @KoparaFallsKid Playing is one thing, screaming is not. I’m guessing many people in waiting rooms are feeling fragile. It’s not a library but it shouldn’t feel like a playground either.",playing one thing screaming guessing many people waiting room feeling fragile library shouldnt feel like playground either,thing room feeling shouldnt feel playground 
1222,1222,1.5347129516594422e+18,2022-06-09 01:44:15+00:00,['1534712951659442176'],"@CharliePothole @clairegcoleman Yes, dumbarse. I’m not criticising peoples looks, am I? Do keep up.",yes dumbarse criticising people look keep,
1223,1223,1.534692181864493e+18,2022-06-09 00:21:44+00:00,['1534692181864493057'],@clairegcoleman I particularly like the way he doesn’t show his own face but feels confident in sharing his ‘thoughts’ on yours.,particularly like way doesnt show face feel confident sharing thought,way doesnt face thought 
1224,1224,1.5346857680648356e+18,2022-06-08 23:56:14+00:00,['1534685768064835585'],@LaurenTomasi @9NewsSyd Fantastic news. Hope he’s ok.,fantastic news hope,news hope 
1226,1226,1.5346854271769846e+18,2022-06-08 23:54:53+00:00,['1534685427176984577'],@clairegcoleman I just saw a news flash that Christopher has been found.,saw news flash christopher found,news flash christopher 
1227,1227,1.534677587796308e+18,2022-06-08 23:23:44+00:00,['1534677587796307968'],"@GOPBullhorn No, dude. I’m laughing AT you.",dude laughing,dude 
1228,1228,1.5346768709100667e+18,2022-06-08 23:20:53+00:00,['1534676870910066688'],@_celia_bedelia_ Bless his little MAGA self. He thinks he’s funny.,bless little maga self think funny,bless self funny 
1229,1229,1.534676697026822e+18,2022-06-08 23:20:12+00:00,['1534676697026822144'],@GOPBullhorn @_celia_bedelia_ And how did that work out for you?,work,work 
1235,1235,1.5345244973193134e+18,2022-06-08 13:15:24+00:00,['1534524497319313408'],@drphiliplee1 I just love that he’s the former PM. Waste of space.,love former waste space,waste space 
1238,1238,1.534483449272496e+18,2022-06-08 10:32:18+00:00,['1534483449272496130'],"@ArfurSmith On its own, yes.",yes,
1245,1245,1.534369824096518e+18,2022-06-08 03:00:47+00:00,['1534369824096518144'],@Eccentric911 @abcnews Fun? Fucking hell.,fun fucking hell,fun hell 
1246,1246,1.534359690318332e+18,2022-06-08 02:20:31+00:00,['1534359690318331904'],There is a woman on the bus from the country &amp; she &amp; the driver are having a good old chat. So unusual &amp; I love it.,woman bus country amp amp driver good old chat unusual amp love,woman country amp amp love 
1248,1248,1.5343044581084692e+18,2022-06-07 22:41:03+00:00,['1534304458108469248'],"Computer restarting as slowly as possible today, matching my mood.",computer restarting slowly possible today matching mood,computer today mood 
1254,1254,1.5342788019661046e+18,2022-06-07 20:59:06+00:00,['1534278801966104576'],"@noodles_nood I don’t know what to say. I’m thinking of you, your friend and their loved ones.",dont know say thinking friend loved one,dont friend 
1258,1258,1.5340472967989944e+18,2022-06-07 05:39:11+00:00,['1534047296798994432'],"@bronte__lee Big hugs. Such beautiful photos, though,",big hug beautiful photo though,hug photo 
1260,1260,1.5340364656757965e+18,2022-06-07 04:56:09+00:00,['1534036465675796480'],@Lepke2016 @EEddyEdwards1 Nah. You’re a troll who loves attention. That’s all it is.,nah youre troll love attention thats,youre troll love attention 
1261,1261,1.5340088800026378e+18,2022-06-07 03:06:32+00:00,['1534008880002637824'],"@RonniSalt Thanks to you, Ronni.",thanks ronni,
1262,1262,1.5339680076048916e+18,2022-06-07 00:24:07+00:00,['1533968007604891649'],@anon_opin Bullshit.,bullshit,bullshit 
1267,1267,1.5337590520017428e+18,2022-06-06 10:33:48+00:00,['1533759052001742848'],@pauldutton1968 I was just wondering if 9pm was too early to go to bed. I think not.,wondering early bed think,bed think 
1268,1268,1.5337289529044582e+18,2022-06-06 08:34:12+00:00,['1533728952904458241'],@shaheenkhazali You can just pretend the other stuff isn’t happening or you could address it. Just an idea.,pretend stuff isnt happening could address idea,stuff isnt idea 
1270,1270,1.5337180010021192e+18,2022-06-06 07:50:41+00:00,['1533718001002119168'],@JoshButler No trees were harmed in the making of this clip.,tree harmed making clip,tree clip 
1271,1271,1.533714482496938e+18,2022-06-06 07:36:42+00:00,['1533714482496937984'],Oooh. Inner Light. Excellent. #StarTrekTNG,oooh inner light excellent,inner excellent 
1272,1272,1.5337003024317317e+18,2022-06-06 06:40:21+00:00,['1533700302431731712'],"Just now &amp; for no particular reason, I heard my late grandmothers voice in my head, clear as a bell. What was her important message?  “Arseholes to it.” Arseholes indeed, Nan. You were always spot on.",amp particular reason heard late grandmother voice head clear bell important message arsehole arsehole indeed nan always spot,amp reason heard voice head bell message spot 
1276,1276,1.533688475698233e+18,2022-06-06 05:53:21+00:00,['1533688475698233344'],Quiet carriage my arse. #CommutingMisery,quiet carriage arse,carriage arse 
1277,1277,1.5336881382371205e+18,2022-06-06 05:52:01+00:00,['1533688138237120512'],@lorrainemking The backs of my legs are stinging just thinking about it.,back leg stinging thinking,leg stinging thinking 
1278,1278,1.5336878952107213e+18,2022-06-06 05:51:03+00:00,['1533687895210721281'],@tarang_chawla Noooo.,noooo,noooo 
1279,1279,1.5336876322656256e+18,2022-06-06 05:50:00+00:00,['1533687632265625600'],Let’s talk about women’s health with this all male panel of doctors. #Manel #DiversityandInclusion #womenshealth https://t.co/PCx9p3ri62,let talk woman health male panel doctor,woman health panel doctor 
1280,1280,1.5336870725776955e+18,2022-06-06 05:47:47+00:00,['1533687072577695744'],"@shaheenkhazali Oh, look. An all male panel. Yay!",look male panel yay,panel yay 
1281,1281,1.5336863156652237e+18,2022-06-06 05:44:46+00:00,['1533686315665223681'],@Anne_Ruston Shame you didn’t feel that way when your lot were in charge. We see you.,shame didnt feel way lot charge see,shame didnt way lot charge 
1283,1283,1.5336254804523827e+18,2022-06-06 01:43:02+00:00,['1533625480452382720'],@TheBloggess Don’t do it. https://t.co/hiMQzmIVBp,dont,dont 
1285,1285,1.5334033985777295e+18,2022-06-05 11:00:34+00:00,['1533403398577729540'],"@samanthamaiden I thought it was very sweet, but we all know that if Paddington turned up there tomorrow they’d deport him before he had time to get through his second marmalade sandwich.",thought sweet know paddington turned tomorrow theyd deport time get second marmalade sandwich,paddington tomorrow theyd deport time marmalade sandwich 
1286,1286,1.533300052059648e+18,2022-06-05 04:09:54+00:00,['1533300052059648000'],"@FionaPatton10 @dazzlemate @PaulMeekPerth I think the e is Irish, no e is Scottish/everywhere else.",think irish scottisheverywhere else,scottisheverywhere 
1288,1288,1.5332733182034944e+18,2022-06-05 02:23:40+00:00,['1533273318203494400'],@TurtonsOther Pies.,pie,pie 
1289,1289,1.5332710476547686e+18,2022-06-05 02:14:39+00:00,['1533271047654768641'],@maureenchuck1 When I went I spent most of my time looking up in wonder. I had an iPhone 6 so the pictures were crappy. Glad you enjoyed it.,went spent time looking wonder iphone picture crappy glad enjoyed,time iphone picture glad 
1290,1290,1.5332704201323315e+18,2022-06-05 02:12:09+00:00,['1533270420132331521'],@curiousiguana @anon_opin Two words - Emperor Georgiou.,two word emperor georgiou,word emperor georgiou 
1291,1291,1.5332690693106196e+18,2022-06-05 02:06:47+00:00,['1533269069310619648'],"Every Sunday I see the #insiders hashtag &amp; congratulate myself on deciding to stop watching it. Still a bin fire, it seems.",every sunday see hashtag amp congratulate deciding stop watching still bin fire seems,sunday congratulate stop watching fire 
1292,1292,1.533268339354927e+18,2022-06-05 02:03:53+00:00,['1533268339354927104'],@maureenchuck1 Wow. How did you get that shot of the sky?,wow get shot sky,wow sky 
1293,1293,1.5332673460808049e+18,2022-06-05 01:59:56+00:00,['1533267346080804864'],@bronte__lee Margaret ❤️,margaret,margaret 
1294,1294,1.5332323639161364e+18,2022-06-04 23:40:56+00:00,['1533232363916136448'],"@jeff50090344 @RetroPrincess1 @noodles_nood ‘Lighten up’, because that phrase is always helpful.",lighten phrase always helpful,phrase 
1295,1295,1.5332307525945426e+18,2022-06-04 23:34:32+00:00,['1533230752594542592'],@vmblakeslee @MontagueOonagh So many variables that there’s not enough characters so let’s go with this. You’re not perfect. None of us are.  Clearly you’re think you’re set for every life situation but you’re not.,many variable enough character let youre perfect none clearly youre think youre set every life situation youre,character none youre youre life situation youre 
1296,1296,1.5332093965114122e+18,2022-06-04 22:09:40+00:00,['1533209396511412224'],"@vmblakeslee @Harvard2H You seem nice. No, wait. You don’t.",seem nice wait dont,wait dont 
1297,1297,1.53320807903019e+18,2022-06-04 22:04:26+00:00,['1533208079030190080'],@Harvard2H So brave of you to share your ignorance with the rest of the group.,brave share ignorance rest group,brave share ignorance rest group 
1298,1298,1.5332074204321628e+18,2022-06-04 22:01:49+00:00,['1533207420432162816'],"@abcnews Oh, I can’t wait for the edifying &amp; ‘humorous’ responses to this one. https://t.co/RjgL9IhmiL",cant wait edifying amp humorous response one,wait response 
1299,1299,1.5331958478944338e+18,2022-06-04 21:15:50+00:00,['1533195847894433792'],@_celia_bedelia_ That entire account is a mess. https://t.co/wfjE5TnLfb,entire account mess,account mess 
1302,1302,1.5330455308129116e+18,2022-06-04 11:18:31+00:00,['1533045530812911616'],"@pipdeppeler Honey, I’ve been playing for 158 days straight. No surrender.",honey ive playing day straight surrender,honey playing day surrender 
1303,1303,1.533033663273005e+18,2022-06-04 10:31:22+00:00,['1533033663273005056'],@Independent I’ve had the same earrings in for 6 months. What’s your sodding point?,ive earring month whats sodding point,month point 
1305,1305,1.533002256207184e+18,2022-06-04 08:26:34+00:00,['1533002256207183872'],@quebellamiseria @BBCWorld It’s you being a dick. Hope this helps.,dick hope help,dick hope help 
1306,1306,1.5329783159462502e+18,2022-06-04 06:51:26+00:00,['1532978315946250240'],@HistoryInPics Fuck this shit. Unfollowed.,fuck shit unfollowed,fuck shit 
1309,1309,1.532909066531795e+18,2022-06-04 02:16:16+00:00,['1532909066531794944'],@BabyzSmudge @JonesHowdareyou They need to stop with the click bait. It’s juvenile.,need stop click bait juvenile,need click bait juvenile 
1312,1312,1.5328562774326927e+18,2022-06-03 22:46:30+00:00,['1532856277432692736'],@ItsBouquet Lynda could do with a few days on a beach and an enema.,lynda could day beach enema,lynda day enema 
1314,1314,1.5328412795494892e+18,2022-06-03 21:46:54+00:00,['1532841279549489152'],@abcnews Your editing/click bait approach is really starting to get on my tits.,editingclick bait approach really starting get tit,bait approach get tit 
1315,1315,1.5327125676088484e+18,2022-06-03 13:15:27+00:00,['1532712567608848386'],@Trubshawe1 @WhoTrial We could have this https://t.co/hdoHkQsAtr,could,
1316,1316,1.5327076751671665e+18,2022-06-03 12:56:00+00:00,['1532707675167166464'],"@Trubshawe1 Oh my. That’s…unique,",thatsunique,thatsunique 
1317,1317,1.5326974831174984e+18,2022-06-03 12:15:30+00:00,['1532697483117498368'],@TomBlenkinsop @KarlTurnerMP @Keir_Starmer He’s such a lickspittle.,lickspittle,lickspittle 
1318,1318,1.5326752656962355e+18,2022-06-03 10:47:13+00:00,['1532675265696235520'],"Wordle 349 4/6

🟩⬛🟩⬛🟩
🟩⬛🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",wordle,wordle 
1319,1319,1.5326737522697257e+18,2022-06-03 10:41:12+00:00,['1532673752269725697'],@MarinaHyde Thoroughly enjoyable viewing.,thoroughly enjoyable viewing,
1320,1320,1.5326722583718953e+18,2022-06-03 10:35:16+00:00,['1532672258371895296'],Hot tip: sit tight and watch shit get done. You had your chance. https://t.co/GiQP8tWDPI,hot tip sit tight watch shit get done chance,tip sit watch shit chance 
1321,1321,1.5326718800876216e+18,2022-06-03 10:33:46+00:00,['1532671880087621633'],@AngusTaylorMP You’re hilarious.,youre hilarious,youre 
1323,1323,1.5326668156710625e+18,2022-06-03 10:13:39+00:00,['1532666815671062533'],@ALeighMP @ACNC_gov_au @ProBonoNews @ProBonoAust @ComCouncil @VolunteeringAus @PhilanthropyAus I’m still not bored with seeing ‘the Albanese government’ all written down and shiny and happy and just not Liberal.,still bored seeing albanese government written shiny happy liberal,government liberal 
1324,1324,1.5326414515949036e+18,2022-06-03 08:32:51+00:00,['1532641451594903552'],"@texthistory Totally unnecessary, but hey, you got to tell someone that you don’t like their face. So that’s nice.",totally unnecessary hey got tell someone dont like face thats nice,hey someone dont face 
1328,1328,1.5326276538279035e+18,2022-06-03 07:38:02+00:00,['1532627653827903488'],@AmandaRishworth Thank you for taking out the rubbish so quickly.,thank taking rubbish quickly,thank 
1330,1330,1.532626603544826e+18,2022-06-03 07:33:51+00:00,['1532626603544825856'],@maureenchuck1 @LesStonehouse Wrap up warm. 🙂,wrap warm,wrap warm 
1331,1331,1.5326251333028536e+18,2022-06-03 07:28:01+00:00,['1532625133302853632'],@maureenchuck1 @LesStonehouse That’s stunning. I saw it early in the morning. It was freezing!,thats stunning saw early morning freezing,morning freezing 
1332,1332,1.5326248791112745e+18,2022-06-03 07:27:00+00:00,['1532624879111274496'],@tarang_chawla I have no words. Are you okay?,word okay,word okay 
1333,1333,1.5325773019172127e+18,2022-06-03 04:17:57+00:00,['1532577301917212673'],"@SenSHenderson @AlboMP This is a serious allegation and should be investigated. Funny how you’ve got standards now, though, isn’t it? All those times you had nothing to say. Hmmm.",serious allegation investigated funny youve got standard though isnt time nothing say hmmm,allegation time nothing hmmm 
1334,1334,1.5325038707565036e+18,2022-06-02 23:26:09+00:00,['1532503870756503553'],"@clairegcoleman A lot of them think they’re the only ones with FREEDOM. They can’t say it, they shout it. Like the rest of us are existing in an Orwellian parallel universe.",lot think theyre one freedom cant say shout like rest existing orwellian parallel universe,lot freedom cant shout rest universe 
1335,1335,1.5325011544497316e+18,2022-06-02 23:15:22+00:00,['1532501154449731585'],"@DGBassani Also, hot water bottle/heat pack, analgesia, chocolate! A little stash is helpful.",also hot water bottleheat pack analgesia chocolate little stash helpful,water bottleheat pack analgesia chocolate helpful 
1336,1336,1.532500826920747e+18,2022-06-02 23:14:04+00:00,['1532500826920747008'],"@DGBassani Rope in one of her friends mums or one of your female friends if possible as back up. She may be embarrassed to ask you questions, so you can still give her the info, but she has someone else to go to as well.",rope one friend mum one female friend possible back may embarrassed ask question still give info someone else well,friend female friend question info someone 
1337,1337,1.5324828913680097e+18,2022-06-02 22:02:48+00:00,['1532482891368009728'],@ratemyplatenow What the hell is that?,hell,hell 
1339,1339,1.5324371003812086e+18,2022-06-02 19:00:50+00:00,['1532437100381208577'],@BrandonLBradfor Some of those replies are just…just…,reply justjust,reply justjust 
1343,1343,1.5324329388724716e+18,2022-06-02 18:44:18+00:00,['1532432938872471557'],"@BeAncestral4U @kristabellerina Yeah, that’s the real reason. Sure.",yeah thats real reason sure,yeah reason sure 
1345,1345,1.5323096073263145e+18,2022-06-02 10:34:13+00:00,['1532309607326314496'],Bob’s on the telly. Perfect end to Thursday. #WILTY #BobMortimer,bob telly perfect end thursday,bob end thursday 
1346,1346,1.5322846645344092e+18,2022-06-02 08:55:07+00:00,['1532284664534409217'],"@FrPip @AdsoMenk Just like the funeral scene in Steel Magnolias. Thanks for the laugh, much needed.",like funeral scene steel magnolia thanks laugh much needed,scene steel 
1349,1349,1.5322811724324045e+18,2022-06-02 08:41:14+00:00,['1532281172432404481'],"@iainl7 Cheers, matey. Just had a little pity party there for a minute.",cheer matey little pity party minute,cheer matey pity party minute 
1351,1351,1.5322326848353075e+18,2022-06-02 05:28:34+00:00,['1532232684835307520'],"Every now and then I remember that I don’t have any parents now. I only had one for such a long time, now, no one. You know it’s going to happen at some point, but fuck, it’s really shitty. I miss my dad. That’s all.",every remember dont parent one long time one know going happen point fuck really shitty miss dad thats,remember parent time know point miss dad 
1352,1352,1.5322029216137544e+18,2022-06-02 03:30:18+00:00,['1532202921613754368'],@Sonia_Murphy @JoshFrydenberg He needs the cash now he’s unemployed.,need cash unemployed,cash 
1355,1355,1.5321681802440417e+18,2022-06-02 01:12:15+00:00,['1532168180244041728'],@watsoncomedian Apropos of nothing but I watched a QI repeat last night and enjoyed watching Sandi throwing her chefs hat at you. It didn’t take your eye out so it was a win win.,apropos nothing watched repeat last night enjoyed watching sandi throwing chef hat didnt take eye win win,apropos nothing repeat night sandi chef eye win win 
1358,1358,1.5320954560076882e+18,2022-06-01 20:23:16+00:00,['1532095456007688192'],"@GaryLineker Badly done, Gary.",badly done gary,gary 
1362,1362,1.531923133611262e+18,2022-06-01 08:58:31+00:00,['1531923133611261952'],@sandyosullivan Good to see you getting out and about.,good see getting,see 
1364,1364,1.5319035624641044e+18,2022-06-01 07:40:45+00:00,['1531903562464104448'],"@RachaelvsWorld Before, during and after.",,nan 
1365,1365,1.5319018604617032e+18,2022-06-01 07:33:59+00:00,['1531901860461703169'],Yay! They saved Frasier! #StarTrekTNG,yay saved frasier,frasier 
1367,1367,1.531892824580694e+18,2022-06-01 06:58:05+00:00,['1531892824580694016'],"Alternatively, men still hold all the power across the political spectrum. Imagine our surprise. #Auspol https://t.co/QBA3xm1cho",alternatively men still hold power across political spectrum imagine surprise,power spectrum imagine surprise 
1368,1368,1.5318876929210614e+18,2022-06-01 06:37:41+00:00,['1531887692921061377'],"One of my favourite lines ever “Jack, still no help for the Klingon…” #StarTrekTNG",one favourite line ever jack still help klingon,favourite line jack 
1369,1369,1.5318871674376888e+18,2022-06-01 06:35:36+00:00,['1531887167437688832'],@JonesHowdareyou It makes a great photo. Symmetry!,make great photo symmetry,photo symmetry 
1370,1370,1.5318866149300265e+18,2022-06-01 06:33:24+00:00,['1531886614930026498'],"Ah, Cause and Effect.  How I love you. #StarTrekTNG",cause effect love,cause effect love 
1371,1371,1.531843839690183e+18,2022-06-01 03:43:26+00:00,['1531843839690182657'],Got lamb shanks cooking in the oven and this place smells insanely good. #winter,got lamb shank cooking oven place smell insanely good,shank place smell 
1372,1372,1.5318337215902843e+18,2022-06-01 03:03:13+00:00,['1531833721590284289'],@abcnews This is getting boring now.,getting boring,boring 
1373,1373,1.531785972295549e+18,2022-05-31 23:53:29+00:00,['1531785972295548929'],Linda Burney!! #Auspol,linda burney,linda burney 
1374,1374,1.5317841745077862e+18,2022-05-31 23:46:21+00:00,['1531784174507786240'],"Watching all the Ministers taking the affirmation and thinking yes, my people. #Auspol",watching minister taking affirmation thinking yes people,minister affirmation 
1375,1375,1.5317838390599557e+18,2022-05-31 23:45:01+00:00,['1531783839059955712'],Some interesting Bible action going on right now. #Auspol,interesting bible action going right,action 
1379,1379,1.5316165582794424e+18,2022-05-31 12:40:18+00:00,['1531616558279442432'],"@noodles_nood I get that, but I hope you’ll try again tomorrow. And I hope that arse gets a gazillion parking tickets, speeding fines &amp; multiple flat tyres.",get hope youll try tomorrow hope arse get gazillion parking ticket speeding fine amp multiple flat tyre,hope youll try tomorrow get gazillion ticket tyre 
1380,1380,1.531577463448699e+18,2022-05-31 10:04:57+00:00,['1531577463448698881'],@GraemeJay_Bundy @jonkudelka @Utopiana @AdamBandt Pretty sure we can do without you too.,pretty sure without,
1381,1381,1.531563886599893e+18,2022-05-31 09:11:00+00:00,['1531563886599892992'],"@AstraKate @thetopjob The real Voldemort complained. He said he knew he was evil, but even so, the comparison was unfair.",real voldemort complained said knew evil even comparison unfair,voldemort 
1386,1386,1.5313609167299215e+18,2022-05-30 19:44:28+00:00,['1531360916729921536'],@WhoTrial Amour for me. Incredibly moving but at something happens and you feel as though you’ve been pushed into traffic.,amour incredibly moving something happens feel though youve pushed traffic,amour something traffic 
1387,1387,1.5312384570453033e+18,2022-05-30 11:37:51+00:00,['1531238457045303297'],"@StefanTheNurse @TcameronTodd Pickled, yes. Fermented… https://t.co/ZpwTgdWNCs",pickled yes fermented,
1388,1388,1.531238032598532e+18,2022-05-30 11:36:10+00:00,['1531238032598532097'],Admitted defeat &amp; put the electric blanket on the bed. Quite delightful.,admitted defeat amp put electric blanket bed quite delightful,defeat amp blanket 
1389,1389,1.5312365163953605e+18,2022-05-30 11:30:09+00:00,['1531236516395360256'],@StefanTheNurse @TcameronTodd My flat is 70% Ikea and I love ABBA. But I hate bad manners. I’m torn.,flat ikea love abba hate bad manner torn,ikea abba hate manner torn 
1390,1390,1.53123585235737e+18,2022-05-30 11:27:30+00:00,['1531235852357369856'],"@StefanTheNurse Oh dear, I feel I may have made a faux pas. 😳🤣",dear feel may made faux,feel faux 
1391,1391,1.531235602674643e+18,2022-05-30 11:26:31+00:00,['1531235602674642944'],@StefanTheNurse @TcameronTodd I’ve read a bit of it this evening. Seems to be A Thing. Maybe they’re just all shit at cooking.,ive read bit evening seems thing maybe theyre shit cooking,bit thing shit cooking 
1392,1392,1.5312347778899108e+18,2022-05-30 11:23:14+00:00,['1531234777889910785'],@StefanTheNurse @TcameronTodd It’s something to do with not sharing food. All very odd.,something sharing food odd,something food odd 
1393,1393,1.5312283340590285e+18,2022-05-30 10:57:38+00:00,['1531228334059028481'],@lorrainemking They’re just awful human beings. Plus the much overused &amp; unnecessary ‘reach out’ really gets me. Are you a member of The Four Tops? No? Then you may not reach out.,theyre awful human plus much overused amp unnecessary reach really get member four top may reach,theyre amp reach member top 
1394,1394,1.5312000410542694e+18,2022-05-30 09:05:12+00:00,['1531200041054269446'],@bronte__lee He’s seen too much.,seen much,
1396,1396,1.5311970314608026e+18,2022-05-30 08:53:15+00:00,['1531197031460802562'],@AlboMP He looks very happy…,look happy,look 
