,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text,withheld
2080,2080,2080,1.3255538574942085e+18,2020-11-08 21:40:41+00:00,['1325553857494208514'],@GeorgeCadeRN @Luke_T_Oliver If 6 had a long sleeved top yes,
2081,2081,2081,1.3255527383993836e+18,2020-11-08 21:36:15+00:00,['1325552738399383554'],@Luke_T_Oliver 11,
2082,2082,2082,1.3254545504347832e+18,2020-11-08 15:06:05+00:00,['1325454550434783233'],😍 https://t.co/cTb7mRdilx,
2083,2083,2083,1.3252308666589594e+18,2020-11-08 00:17:14+00:00,['1325230866658959361'],@realDonaldTrump The ultimate spoilt brat - grow the fuck up,
2084,2084,2084,1.3251781795987784e+18,2020-11-07 20:47:53+00:00,['1325178179598778374'],Kylie makes me so happy #INFINITEDISCO,
2085,2085,2085,1.3251772632481423e+18,2020-11-07 20:44:14+00:00,['1325177263248142341'],@the_smogs Live stream £16! https://t.co/GkfpSJDsRC,
2086,2086,2086,1.325174987297235e+18,2020-11-07 20:35:12+00:00,['1325174987297234944'],Slow remixed with Love to Love you by Donna Summer?! Amazing #INFINITEDISCO,
2088,2088,2088,1.324800334556967e+18,2020-11-06 19:46:28+00:00,['1324800334556966914'],@BenitoHepton 😍😍😍,
2089,2089,2089,1.324798718596522e+18,2020-11-06 19:40:02+00:00,['1324798718596521994'],@CorrinePriest @gpb1979 So sorry this happened to you 😢,
2090,2090,2090,1.324798455005565e+18,2020-11-06 19:38:59+00:00,['1324798455005564929'],@JustifyMyLee Tbh I’ve not listened to Little mix yet - just kylie twice :),
2091,2091,2091,1.3247983669880504e+18,2020-11-06 19:38:38+00:00,['1324798366988050434'],@JustifyMyLee Kylie. Obvs,
2096,2096,2096,1.3242404085037916e+18,2020-11-05 06:41:31+00:00,['1324240408503791620'],Brilliant! https://t.co/MsyMtOo8js,
2098,2098,2098,1.32411162849382e+18,2020-11-04 22:09:47+00:00,['1324111628493819908'],@EricTrump If this is true... should Biden call for a recount 🤷🏻‍♂️🤔,
2099,2099,2099,1.3237451302564905e+18,2020-11-03 21:53:27+00:00,['1323745130256490497'],@Luke_T_Oliver This looks horrible,
2100,2100,2100,1.3237224567004897e+18,2020-11-03 20:23:21+00:00,['1323722456700489729'],@DOPreston Loved her flavours 😍,
2101,2101,2101,1.3237207729013637e+18,2020-11-03 20:16:40+00:00,['1323720772901363713'],@davidslesser @John_Whaite @PackedLunchC4 @Channel4 When did John beef up? Delicious 😋,
2102,2102,2102,1.3237202891009595e+18,2020-11-03 20:14:45+00:00,['1323720289100959745'],@DOPreston @mat_the_w86 @Monsieurx103 Literally 🤷🏻‍♂️ https://t.co/MxxZTugKcM,
2103,2103,2103,1.3237197029092557e+18,2020-11-03 20:12:25+00:00,['1323719702909255680'],@mat_the_w86 @DOPreston @Monsieurx103 Yeah it’s so confusing. I think I read ‘an explanation of electoral votes’ like 5 times and I still don’t get the point of it,
2104,2104,2104,1.323719355511853e+18,2020-11-03 20:11:02+00:00,['1323719355511853056'],"@bet_binch Paul to Lottie ‘you remind me, erm , of a young Nigella Lawson’",
2105,2105,2105,1.3237185581410304e+18,2020-11-03 20:07:52+00:00,['1323718558141030411'],@bet_binch I hope someone sings China In Your Hand,
2107,2107,2107,1.3237178000919142e+18,2020-11-03 20:04:51+00:00,['1323717800091914241'],@JoeAndertweet I’ve been saying it wrong too! 😂,
2109,2109,2109,1.3226315554881413e+18,2020-10-31 20:08:30+00:00,['1322631555488141312'],@lllMIKEIII He’s tremendous 😍,
2110,2110,2110,1.322257708343546e+18,2020-10-30 19:22:58+00:00,['1322257708343545856'],@njvns Never too late! I was 32 starting my first degree!,
2111,2111,2111,1.322257105433305e+18,2020-10-30 19:20:34+00:00,['1322257105433305089'],@trainchris I’ve had it from patients and their relatives loads over the years! :/,
2112,2112,2112,1.322077717593006e+18,2020-10-30 07:27:45+00:00,['1322077717593006081'],@NikkiMcR @KimKardashian https://t.co/ePSorGc9YQ,
2113,2113,2113,1.3220775990241649e+18,2020-10-30 07:27:17+00:00,['1322077599024164865'],@KimKardashian This is creepy,
2114,2114,2114,1.3220771185037844e+18,2020-10-30 07:25:22+00:00,['1322077118503784453'],@chibikuma83 Same - it’s boring,
2115,2115,2115,1.322076747022717e+18,2020-10-30 07:23:54+00:00,['1322076747022716928'],@SheaBrowning Celine,
2116,2116,2116,1.3220765620412457e+18,2020-10-30 07:23:10+00:00,['1322076562041245696'],Ariana’s new album... https://t.co/KlkVOoOCYr,
2117,2117,2117,1.3220676560616694e+18,2020-10-30 06:47:46+00:00,['1322067656061669377'],@oheypete I love this goal (&amp;cats) 😻 https://t.co/DmCA0fV42d,
2118,2118,2118,1.3217131547207516e+18,2020-10-29 07:19:06+00:00,['1321713154720751618'],@miggyluv Pretty much 🙈,
2119,2119,2119,1.3217059076805878e+18,2020-10-29 06:50:19+00:00,['1321705907680587776'],I wish I could just answer yes or no to a question. Being asked if I take sugar in my coffee and this poor lass has had a pointless story about how I cut down from 2 to zero 🙃,
2121,2121,2121,1.3202880295258767e+18,2020-10-25 08:56:10+00:00,['1320288029525876737'],@Madonna 😭😂 Donald killed me 💀,
2122,2122,2122,1.3200491776284508e+18,2020-10-24 17:07:03+00:00,['1320049177628450817'],@AyoCaesar Cute ❤️,
2123,2123,2123,1.3200488735707955e+18,2020-10-24 17:05:51+00:00,['1320048873570795520'],@andrewmcb No contest! I have zero interest in watching the remake,
2124,2124,2124,1.3200486276335616e+18,2020-10-24 17:04:52+00:00,['1320048627633561602'],@kylieminogue It’s a banger 😍,
2125,2125,2125,1.3199322656574874e+18,2020-10-24 09:22:29+00:00,['1319932265657487360'],"@MissyGful @JamesMelville I think the point is what is deemed essential  v non essential. Books being non essential&amp; closed, but the sweets / booze aisles are still open 🤷🏻‍♂️",
2126,2126,2126,1.319020088457134e+18,2020-10-21 20:57:49+00:00,['1319020088457134081'],@Matt_in_London @Leithscooking Fantastic news 😍 👏🏻,
2127,2127,2127,1.31897754326605e+18,2020-10-21 18:08:46+00:00,['1318977543266050050'],"@debhruin Overboard, big business, splash, sooo many 😍",
2128,2128,2128,1.3188875165823263e+18,2020-10-21 12:11:02+00:00,['1318887516582326272'],"@HalfHarv It’s good love :) just still a strange time Isn’t it, but enjoying my job at least",
2129,2129,2129,1.3186334909010452e+18,2020-10-20 19:21:37+00:00,['1318633490901045257'],I would smash all of those pasties 😍 🐷 #GBBO,
2130,2130,2130,1.3186267939649044e+18,2020-10-20 18:55:01+00:00,['1318626793964904448'],@bet_binch Happy Birthday gorgeous ❤️,
2131,2131,2131,1.318612322974376e+18,2020-10-20 17:57:31+00:00,['1318612322974375945'],Finding out we’ve lived on the same street was funny 🏴󠁧󠁢󠁷󠁬󠁳󠁿 (small welsh world),
2132,2132,2132,1.3186107102183137e+18,2020-10-20 17:51:06+00:00,['1318610710218313729'],3 months working / living in London and today I had my first Welsh patient. Was so nice being around that lovely accent ❤️,
2138,2138,2138,1.3142830560066642e+18,2020-10-08 19:14:33+00:00,['1314283056006664195'],@AdamJSmithGA Same energy https://t.co/oxTtkSNcCz,
2142,2142,2142,1.3133625071432212e+18,2020-10-06 06:16:37+00:00,['1313362507143221248'],@flossy__sheep @neilmj1984 The hashtag is actually drop your soul mate 🗑 😬,
2144,2144,2144,1.3132235533622968e+18,2020-10-05 21:04:28+00:00,['1313223553362296837'],@Matt_in_London Gorgeous 😍,
2145,2145,2145,1.3131756437404058e+18,2020-10-05 17:54:05+00:00,['1313175643740405760'],@neilmj1984 There’s a new one today now... pic of your soul mate challenge 🙃,
2146,2146,2146,1.3131368238169334e+18,2020-10-05 15:19:50+00:00,['1313136823816933377'],Teaching Lukes 86yr old granddad to use the Kindle 😍,
2147,2147,2147,1.313114435716739e+18,2020-10-05 13:50:52+00:00,['1313114435716739072'],@kneelem @dexfoo @kylieminogue Love them both!,
2148,2148,2148,1.3130998250392494e+18,2020-10-05 12:52:49+00:00,['1313099825039249408'],@NicwithoutaK83 🤣🤣,
2149,2149,2149,1.3130885355498742e+18,2020-10-05 12:07:57+00:00,['1313088535549874176'],I’ve had 10 days off work and I really can’t be arsed to go in tomorrow 😂,
2151,2151,2151,1.3130880079274107e+18,2020-10-05 12:05:51+00:00,['1313088007927410689'],Is there a song that makes you smile whenever you here it 😍,
2152,2152,2152,1.313087718721835e+18,2020-10-05 12:04:42+00:00,['1313087718721835008'],@greggfriedrice The drop your age one followed by dark or blonde hair 😫 - at least the black and white one has died down,
2153,2153,2153,1.3130871766541517e+18,2020-10-05 12:02:33+00:00,['1313087176654151680'],I almost said ‘in my day challenges were different’ 👴🏻🙃,
2154,2154,2154,1.3130870091000463e+18,2020-10-05 12:01:53+00:00,['1313087009100046336'],Urgh another photo ‘challenge’ doing the rounds on FB... posting a picture is not a challenge 👴🏻,
2156,2156,2156,1.3127046009825894e+18,2020-10-04 10:42:20+00:00,['1312704600982589443'],@inwils So sad :(,
2157,2157,2157,1.312679604793094e+18,2020-10-04 09:03:00+00:00,['1312679604793094144'],Awful news :( https://t.co/Utn0SZdenr,
2159,2159,2159,1.3123854141882245e+18,2020-10-03 13:34:00+00:00,['1312385414188224512'],Even tho it’s pissing down - Squeezing in what I can of the beach before home tomorrow https://t.co/ZKfLn62wgN,
2160,2160,2160,1.3123425240953242e+18,2020-10-03 10:43:34+00:00,['1312342524095324160'],@HalfHarv How rude! 😬 x,
2161,2161,2161,1.3123341681651016e+18,2020-10-03 10:10:22+00:00,['1312334168165101568'],@HalfHarv Do you know your prescription? Have a shop around. Some of the online stores are great,
2162,2162,2162,1.3123337166985994e+18,2020-10-03 10:08:34+00:00,['1312333716698599425'],All the foods from Mams home cooking🤰🏼😍,
2163,2163,2163,1.3123335535738102e+18,2020-10-03 10:07:55+00:00,['1312333553573810178'],I’ve been home at my folks for a week now. https://t.co/2DltbpiAvI,
2164,2164,2164,1.3123322855307796e+18,2020-10-03 10:02:53+00:00,['1312332285530779649'],@lucie814 @sainsburys Can we all report this racist please. You are ridiculous,
2165,2165,2165,1.3123291739277107e+18,2020-10-03 09:50:31+00:00,['1312329173927710721'],@shane_reaction_ @Bevlaaar 😂😂 weak,
2166,2166,2166,1.3123267445658542e+18,2020-10-03 09:40:52+00:00,['1312326744565854214'],@ACJ_uk 🤣 i know right 😂😂,
2167,2167,2167,1.3123242861332152e+18,2020-10-03 09:31:06+00:00,['1312324286133215232'],The replies to this 😂 https://t.co/NB9WzRaaME,
2168,2168,2168,1.3123237964104704e+18,2020-10-03 09:29:09+00:00,['1312323796410470402'],@PrinceMarcus_27 @ACJ_uk 😂😂😂,
2170,2170,2170,1.3123233865934725e+18,2020-10-03 09:27:31+00:00,['1312323386593472512'],"@TwitterComms You need an edit button to add ‘from now on’ to this shit.
I’ve seen countless ‘hope you die’ tweets to all kinds of people &amp; you’ve done nothing, but it’s different now the ‘great’ president is getting similar treatment. 🤦🏻‍♂️",
2171,2171,2171,1.3121605695966044e+18,2020-10-02 22:40:33+00:00,['1312160569596604416'],@DeAnna4Congress Absolute mentalist 🤦🏻‍♂️,
2173,2173,2173,1.3120528903417078e+18,2020-10-02 15:32:40+00:00,['1312052890341707776'],@LeonjWard Text meeeeee ❤️,
2175,2175,2175,1.312029384862204e+18,2020-10-02 13:59:16+00:00,['1312029384862203904'],This Tweet from @MooGriffiths has been withheld in: United Kingdom.,"{'copyright': True, 'country_codes': ['XY'], 'scope': 'tweet'}"
2176,2176,2176,1.3120060254495416e+18,2020-10-02 12:26:27+00:00,['1312006025449541632'],@fourfoot @iamryandmac https://t.co/CuOaYkQ32Z,
2178,2178,2178,1.3117883962186506e+18,2020-10-01 22:01:40+00:00,['1311788396218650624'],@arsenben80 @rastamiller @bearly_ben You are very tall tho 😂,
2179,2179,2179,1.3117817809456005e+18,2020-10-01 21:35:22+00:00,['1311781780945600514'],@jacksonisaacson Ridiculous 😂,
2180,2180,2180,1.3117816554268017e+18,2020-10-01 21:34:53+00:00,['1311781655426801667'],@arsenben80 @rastamiller Ooh I have one of those... room for everyone! 😂,
2183,2183,2183,1.310978741682819e+18,2020-09-29 16:24:23+00:00,['1310978741682819074'],@Nike_PS5 What is this nonsense 😬,
2187,2187,2187,1.3102513431526482e+18,2020-09-27 16:13:58+00:00,['1310251343152648192'],@Joe_363_ Yep think so,
2188,2188,2188,1.3097689652380017e+18,2020-09-26 08:17:10+00:00,['1309768965238001665'],Up early before my train to eat breakfast at home but also getting a McDonalds breakfast at the station 🐷 with an extra hash brown https://t.co/avh3BbfCFf,
2190,2190,2190,1.3095556326520627e+18,2020-09-25 18:09:27+00:00,['1309555632652062720'],@Dabes__ Cute! ❤️,
2191,2191,2191,1.3092503335629988e+18,2020-09-24 21:56:18+00:00,['1309250333562998785'],@the_bishbosh @HiGirlsHiLouise @guardianculture My all time fav 😍,
2192,2192,2192,1.3088373525514445e+18,2020-09-23 18:35:16+00:00,['1308837352551444481'],@JustifyMyLee 😂,
2194,2194,2194,1.3083843691245322e+18,2020-09-22 12:35:16+00:00,['1308384369124532225'],@strutcakes 😻 what a babe,
2195,2195,2195,1.3083841728269107e+18,2020-09-22 12:34:30+00:00,['1308384172826910722'],@ItsBenWayland I know right! 🤣,
2196,2196,2196,1.308372694828806e+18,2020-09-22 11:48:53+00:00,['1308372694828806144'],It’s difficult to police all this. I’ve seen a bus driver not allowing people to board unless they have a mask on - I’ve seen shops let people wonder in without 🤷🏻‍♂️,
2197,2197,2197,1.3083717479436575e+18,2020-09-22 11:45:07+00:00,['1308371747943657474'],Watching #PoliticsLive - Mandatory mask wearing is fine but should emphasise the mask needs to be covering your bloody noses 🤗,
2199,2199,2199,1.3076495759231795e+18,2020-09-20 11:55:28+00:00,['1307649575923179520'],❤️ https://t.co/wD1bLmqGbS,
2200,2200,2200,1.3076342211005235e+18,2020-09-20 10:54:27+00:00,['1307634221100523521'],If check out is at 12 why isn’t my bf dressed? https://t.co/ylPCXgfxRi,
2201,2201,2201,1.3073557081790464e+18,2020-09-19 16:27:44+00:00,['1307355708179046404'],Unbelievable 🤦🏻‍♂️ https://t.co/lX35vzNyfP,
2202,2202,2202,1.3072408138737664e+18,2020-09-19 08:51:12+00:00,['1307240813873766400'],@shadyblunts @JustifyMyLee Omg 😆,
2203,2203,2203,1.3072054063730934e+18,2020-09-19 06:30:30+00:00,['1307205406373093376'],@LeonjWard 2 months 😭,
2204,2204,2204,1.3072053156797153e+18,2020-09-19 06:30:08+00:00,['1307205315679715328'],@LeonjWard ❤️🤗 cute! X,
2205,2205,2205,1.307204970664657e+18,2020-09-19 06:28:46+00:00,['1307204970664656896'],@HuguenotHouse @DOPreston Brilliant 😂,
2207,2207,2207,1.307202393365508e+18,2020-09-19 06:18:31+00:00,['1307202393365508098'],@Jordan_Bhatt @drscottrice @RoganJoshh Same 🤣🤷🏻‍♂️,
2208,2208,2208,1.307012507387691e+18,2020-09-18 17:43:59+00:00,['1307012507387691011'],@DaveyBlahBlah @sleepy_homo 👀 ☕️,
2209,2209,2209,1.3068979838463877e+18,2020-09-18 10:08:54+00:00,['1306897983846387712'],@TobyVPhoto @Morrisons ‘Hurry up and stop filming so I can spit this chip out’ https://t.co/ggM85aHEuN,
2210,2210,2210,1.30688105733e+18,2020-09-18 09:01:39+00:00,['1306881057329999872'],@bet_binch https://t.co/qkAge2tzfr,
2211,2211,2211,1.3068800009442222e+18,2020-09-18 08:57:27+00:00,['1306880000944222210'],@KygoMusic @OAODonnaSummer https://t.co/yybWZ6Cnu5,
2212,2212,2212,1.306860201493049e+18,2020-09-18 07:38:46+00:00,['1306860201493049345'],@KayBurley @MattHancock Why can’t he ever just answer a question. 🤦🏻‍♂️,
2214,2214,2214,1.306857804997763e+18,2020-09-18 07:29:15+00:00,['1306857804997763073'],@FakeShowbizNews @asacannot In total agreement with this 🤣,
2216,2216,2216,1.306857245624488e+18,2020-09-18 07:27:02+00:00,['1306857245624487936'],@hollyshortall *i also had to google idgi* 👴🏻,
2217,2217,2217,1.3068571619900457e+18,2020-09-18 07:26:42+00:00,['1306857161990045697'],@hollyshortall A welsh hug 😘,
2218,2218,2218,1.30685622960887e+18,2020-09-18 07:23:00+00:00,['1306856229608869888'],@hollyshortall Cwtches 🤗,
2219,2219,2219,1.3068554721678991e+18,2020-09-18 07:19:59+00:00,['1306855472167899136'],@HClaytonWright It’s a joke! I called someone a c*nt in reply to him saying I was a faggot... yet I got reported and suspended.,
2220,2220,2220,1.3061208350827151e+18,2020-09-16 06:40:48+00:00,['1306120835082715144'],@wilsonmd85 Oh i’m so sorry love ❤️ Sending you big cwtches ❤️,
2221,2221,2221,1.3061199899219722e+18,2020-09-16 06:37:26+00:00,['1306119989921972225'],@the__littleman Cute! 😍❤️,
2223,2223,2223,1.305951665909117e+18,2020-09-15 19:28:35+00:00,['1305951665909116929'],@SteffTodd ‘Wake up yer lazy get’ 💀😂,
2226,2226,2226,1.30575287520589e+18,2020-09-15 06:18:39+00:00,['1305752875205890048'],😭 https://t.co/vxepnAV0SL,
2228,2228,2228,1.3051160592556892e+18,2020-09-13 12:08:11+00:00,['1305116059255689216'],@shckldg 😂😂😂😂,
2229,2229,2229,1.3040843834485637e+18,2020-09-10 15:48:40+00:00,['1304084383448563712'],This beaut visits us every day 😻 https://t.co/roHXywTozk,
2230,2230,2230,1.30357725128448e+18,2020-09-09 06:13:30+00:00,['1303577251284480001'],@coffeecakecakeZ @itsTodiii @KimKardashian 😂😂😂😂 i was gonna say the same 💀,
2233,2233,2233,1.3024979477924086e+18,2020-09-06 06:44:44+00:00,['1302497947792408581'],@TheBetterStuart @Theorangefrog86 As long as you are adhering to the rules? What are they now I can’t keep up 🤷🏻‍♂️,
2234,2234,2234,1.3019656727805747e+18,2020-09-04 19:29:40+00:00,['1301965672780574720'],@dayasdream @GavinSturm Omg he’s adorable 😍 🐶,
2235,2235,2235,1.3019449166171054e+18,2020-09-04 18:07:11+00:00,['1301944916617105410'],@DavidLammy Boris has never cared about what the public want. I’m not surprised by this at all.,
2237,2237,2237,1.301560333685973e+18,2020-09-03 16:39:00+00:00,['1301560333685972992'],@walkers_crisps Pointless,
2239,2239,2239,1.301559536436863e+18,2020-09-03 16:35:49+00:00,['1301559536436862979'],@osindileyo @XRLondon They are pathetic!,
2244,2244,2244,1.299635828705108e+18,2020-08-29 09:11:42+00:00,['1299635828705107969'],So sad 😢 https://t.co/t3Mv1eW0O3,
2245,2245,2245,1.2994404847299707e+18,2020-08-28 20:15:28+00:00,['1299440484729970695'],@evilnoob I love love that song so much 😍,
2246,2246,2246,1.299439760721707e+18,2020-08-28 20:12:36+00:00,['1299439760721707009'],@Tyler_T1414 Such a cute vid 😍,
2247,2247,2247,1.2994397059735593e+18,2020-08-28 20:12:22+00:00,['1299439705973559297'],@Jack79894477 @Tyler_T1414 Ffs who asked to see your arse 🙄,
2248,2248,2248,1.298378638803513e+18,2020-08-25 21:56:04+00:00,['1298378638803513352'],@kmarthomedecor @HerberttJake @andrew_pheonix1 😭😂😭😂 https://t.co/ySGtejwUf6,
2249,2249,2249,1.2983780605054607e+18,2020-08-25 21:53:46+00:00,['1298378060505460738'],@km491097 @HerberttJake What’s wrong with you,
2250,2250,2250,1.298375610444718e+18,2020-08-25 21:44:02+00:00,['1298375610444718087'],@JohnyloveK @HerberttJake You need to have several words with yourself,
2251,2251,2251,1.2983749696851558e+18,2020-08-25 21:41:30+00:00,['1298374969685155841'],Luke has started watching Death by Magic... it’s a load of shit 🙄 no way is it real 😂,
2252,2252,2252,1.2975707724840673e+18,2020-08-23 16:25:54+00:00,['1297570772484067329'],"Mind you, my mam wouldn’t use the same sort of language 😂",
2253,2253,2253,1.2975693409177682e+18,2020-08-23 16:20:13+00:00,['1297569340917768193'],More eavesdropping on my way home... this woman saying ‘you know the what’s up status’ 😍 my mam calls it what’s up too ❤️,
2254,2254,2254,1.2975603557538652e+18,2020-08-23 15:44:30+00:00,['1297560355753865216'],@MarkFranklin123 I’ve not seen Dirty Dancing 2... Grease 2 however is brilliant,
2255,2255,2255,1.2975585532643e+18,2020-08-23 15:37:21+00:00,['1297558553264300034'],@ltephani I sneezed on the beat &amp; the beat got sicker 😍 https://t.co/BVJTfYXpM7,
2256,2256,2256,1.2975576744024842e+18,2020-08-23 15:33:51+00:00,['1297557674402484227'],"@MarkFranklin123 Nope she was telling her mate about the plot- definitely the first... 
Also i’d be equally as livid if she was on about sister act 2",
2257,2257,2257,1.2975562819690496e+18,2020-08-23 15:28:19+00:00,['1297556281969049603'],Heading back to London and this girl is on the phone telling her friend about this crap film a mate recommended. This crap film is Sister Act. Bloody kids today 🤦🏻‍♂️,
2258,2258,2258,1.2975440277562778e+18,2020-08-23 14:39:38+00:00,['1297544027756277761'],@4everErnest86 @SirDomonic I mean this is still amazing 😍,
2262,2262,2262,1.2974226308160307e+18,2020-08-23 06:37:14+00:00,['1297422630816030720'],@serket___ @RatchetNerd_ Yep... &amp; people aren’t mentioning that B co-wrote ‘The Boy Is Mine’ 😍,
2263,2263,2263,1.2972348291431465e+18,2020-08-22 18:10:59+00:00,['1297234829143146496'],Are these old episodes with paddy &amp; freddie commenting? Pointless #totalwipeout,
2265,2265,2265,1.297197250003841e+18,2020-08-22 15:41:39+00:00,['1297197250003841024'],@Pablo942000 I loved this latest ep 😍,
2266,2266,2266,1.2971612692718264e+18,2020-08-22 13:18:41+00:00,['1297161269271826432'],@ZiIefi @gpb1979 This is amazing 😂😂😂,
2267,2267,2267,1.2971016765879992e+18,2020-08-22 09:21:53+00:00,['1297101676587999234'],@pacifistfighter @shane_reaction_ I play this a lot 😍,
2268,2268,2268,1.2970930707778765e+18,2020-08-22 08:47:41+00:00,['1297093070777876481'],@RupertMyers Wonderful ❤️,
2269,2269,2269,1.2968757691893432e+18,2020-08-21 18:24:12+00:00,['1296875769189343232'],@DOPreston Omg 😍😍😍,
2272,2272,2272,1.2964276032685998e+18,2020-08-20 12:43:21+00:00,['1296427603268599815'],@JustifyMyLee This thread is v important btw,
2273,2273,2273,1.2964275458528748e+18,2020-08-20 12:43:08+00:00,['1296427545852874758'],@JustifyMyLee Yep - total filth 😂,
2274,2274,2274,1.2964274535152148e+18,2020-08-20 12:42:46+00:00,['1296427453515214849'],@JustifyMyLee Tom was my fav 😍,
2275,2275,2275,1.2956152650745364e+18,2020-08-18 06:55:25+00:00,['1295615265074536448'],@the_smogs Scrubbing you is easy cause you’ve been pre-rinsed,
2278,2278,2278,1.2939854191226184e+18,2020-08-13 18:58:59+00:00,['1293985419122618368'],@davey State on this 😂,
2279,2279,2279,1.2939850434220974e+18,2020-08-13 18:57:30+00:00,['1293985043422097410'],@notboysean @ShirleyPussy Haha i’ve said this loads - all the gays fanning over him ‘stay safe mate’ ‘thank you for all you do’ 🙄 - 1. Wouldn’t be thanking him if he was ugg 2. He’s not gonna bang u 😂,
2280,2280,2280,1.2935688256786022e+18,2020-08-12 15:23:36+00:00,['1293568825678602240'],@KimKardashian @KylieJenner Who’s in the first pic 😂,
2282,2282,2282,1.2935334493457326e+18,2020-08-12 13:03:01+00:00,['1293533449345732610'],@NicwithoutaK83 Love this one 😍,
2284,2284,2284,1.2932025384398684e+18,2020-08-11 15:08:06+00:00,['1293202538439868416'],"@ContactKingston is anyone answering the phones?  Called everyday last week, yesterday and today - just on hold for 20 + minutes every time",
2286,2286,2286,1.291635359802065e+18,2020-08-07 07:20:41+00:00,['1291635359802064897'],@ShirleyPussy 😂😂😂😂,
2290,2290,2290,1.2900471345620582e+18,2020-08-02 22:09:39+00:00,['1290047134562058242'],@irisckp 👏🏻👏🏻👏🏻👏🏻,
2292,2292,2292,1.2899328338934907e+18,2020-08-02 14:35:28+00:00,['1289932833893490690'],@MrSteveBee @kylieminogue Gutted she didn’t get number 1 single in ‘10s 😭,
2294,2294,2294,1.2896211544377508e+18,2020-08-01 17:56:57+00:00,['1289621154437750787'],@the_smogs 😂😂 jesus,
2295,2295,2295,1.2896185740221235e+18,2020-08-01 17:46:42+00:00,['1289618574022123520'],@DOPreston @a_damster 😂😂😂,
2298,2298,2298,1.2894614846746624e+18,2020-08-01 07:22:29+00:00,['1289461484674662400'],😍 https://t.co/pejgPvI61D https://t.co/SKcTzuu7bZ,
2299,2299,2299,1.2889194308110008e+18,2020-07-30 19:28:33+00:00,['1288919430811000835'],@NatWest_Help So you can’t complain via letter then...,
2305,2305,2305,1.2885748633519186e+18,2020-07-29 20:39:22+00:00,['1288574863351918592'],@nicolauria17 This bloody song again 😒,
2307,2307,2307,1.2885658649592914e+18,2020-07-29 20:03:37+00:00,['1288565864959291392'],@GrowlerTheBear @paulxdesign @slhutch1980 I do but i’ve not seen s7 😂,
2310,2310,2310,1.2882170583590748e+18,2020-07-28 20:57:35+00:00,['1288217058359074819'],@njvns Ffs 😬,
2314,2314,2314,1.2873494667192934e+18,2020-07-26 11:30:05+00:00,['1287349466719293440'],@TJH_93 😂😂😂😂,
2316,2316,2316,1.2873476347353948e+18,2020-07-26 11:22:48+00:00,['1287347634735394818'],@shane_reaction_ Amazing 😂.. and what a song 😍,
2317,2317,2317,1.2873465320948244e+18,2020-07-26 11:18:25+00:00,['1287346532094824454'],@BListAtCapital This has been me since I turned 35 👴🏻 😭,
2319,2319,2319,1.2862543261644554e+18,2020-07-23 10:58:23+00:00,['1286254326164455425'],Stunning album 😍 https://t.co/j5i4MIxQLx,
2320,2320,2320,1.2862341589861458e+18,2020-07-23 09:38:15+00:00,['1286234158986145792'],"@DOPreston @NickDay73 @ChartsKylie @kylieminogue I know she’ll prob never have a number 1 again, but i’d love her to get top 10 🤞🏻",
2321,2321,2321,1.286233535528018e+18,2020-07-23 09:35:46+00:00,['1286233535528017920'],"@NickDay73 @ChartsKylie @DOPreston @kylieminogue I thought this, could’ve released tomorrow instead",
2323,2323,2323,1.2862080627312804e+18,2020-07-23 07:54:33+00:00,['1286208062731280384'],@captain_az @gpb1979 Skirt! 💃,
2324,2324,2324,1.2862062523815035e+18,2020-07-23 07:47:21+00:00,['1286206252381503488'],I love Kylie so much 😍 #SAYSOMETHING,
2326,2326,2326,1.285616457141887e+18,2020-07-21 16:43:43+00:00,['1285616457141886980'],@disFag_ @MartinPerkins @RoganJoshh 😂,
2328,2328,2328,1.2855296290302648e+18,2020-07-21 10:58:42+00:00,['1285529629030264833'],https://t.co/zLANWEjmQf https://t.co/xLAHNMHNqj,
2329,2329,2329,1.2855252373801329e+18,2020-07-21 10:41:15+00:00,['1285525237380132864'],@gaz_dance @lukebbz Thanks love! Will def get to say hello again to you now 🤗,
2330,2330,2330,1.2855216556039086e+18,2020-07-21 10:27:01+00:00,['1285521655603908609'],@mtthwhgn Worcester park - got a job at the marsden - they wanted me to start in May but it was impossible :/,
2331,2331,2331,1.285521423902085e+18,2020-07-21 10:26:05+00:00,['1285521423902085120'],@TheRealPhilBall Don’t lol my parents are super worried me 😬,
2332,2332,2332,1.2855213541507727e+18,2020-07-21 10:25:49+00:00,['1285521354150772736'],@RomanM08634567 😂😂😂😂,
2333,2333,2333,1.2855212981316485e+18,2020-07-21 10:25:35+00:00,['1285521298131648513'],@BountyBrat Thank you :),
2334,2334,2334,1.2855209639043768e+18,2020-07-21 10:24:16+00:00,['1285520963904376832'],@beardyalf So i’ve heard!,
2335,2335,2335,1.2855208826859438e+18,2020-07-21 10:23:56+00:00,['1285520882685943808'],@lukebbz Thanks love - I wasn’t even fully used to Cardiff 😂 x,
2336,2336,2336,1.285520432821678e+18,2020-07-21 10:22:09+00:00,['1285520432821678081'],@angel_samson Worcester park - south west which I recently learnt 😂,
2337,2337,2337,1.285520304069124e+18,2020-07-21 10:21:38+00:00,['1285520304069124097'],@disFag_ Can we see each other lots. ❤️,
