,Unnamed: 0,id,created_at,edit_history_tweet_ids,text
2249,2249,1.3538084924869427e+18,2021-01-25 20:54:31+00:00,['1353808492486942721'],
2250,2250,1.353807114150572e+18,2021-01-25 20:49:03+00:00,['1353807114150572032'],@Channel4News https://t.co/oWr9rj7eiO
2251,2251,1.3538069457156956e+18,2021-01-25 20:48:23+00:00,['1353806945715695618'],
2252,2252,1.3538050109713367e+18,2021-01-25 20:40:41+00:00,['1353805010971336706'],
2253,2253,1.353795888439767e+18,2021-01-25 20:04:26+00:00,['1353795888439767042'],@eulalatennis1 @Pinkywyatt1 @seahorse4000 @pleased2bme Not a hero but thanks.
2254,2254,1.353787802870313e+18,2021-01-25 19:32:19+00:00,['1353787802870312972'],
2255,2255,1.3537876385123123e+18,2021-01-25 19:31:39+00:00,['1353787638512312320'],
2256,2256,1.3537867291326792e+18,2021-01-25 19:28:03+00:00,['1353786729132679168'],@Dr2NisreenAlwan @MrsArcanum Absolutely.
2257,2257,1.3537866211335414e+18,2021-01-25 19:27:37+00:00,['1353786621133541379'],
2258,2258,1.353786517999784e+18,2021-01-25 19:27:12+00:00,['1353786517999783936'],@utb_smith Nah - gonna have a gin 😜
2259,2259,1.3537847040975258e+18,2021-01-25 19:20:00+00:00,['1353784704097525763'],
2260,2260,1.353784660355068e+18,2021-01-25 19:19:49+00:00,['1353784660355067905'],
2261,2261,1.353784343035052e+18,2021-01-25 19:18:34+00:00,['1353784343035052032'],
2262,2262,1.353782388078293e+18,2021-01-25 19:10:48+00:00,['1353782388078292993'],
2263,2263,1.3537823499269857e+18,2021-01-25 19:10:38+00:00,['1353782349926985731'],
2264,2264,1.3537772387103498e+18,2021-01-25 18:50:20+00:00,['1353777238710349824'],
2265,2265,1.35377643673847e+18,2021-01-25 18:47:09+00:00,['1353776436738469889'],
2266,2266,1.3537751346964808e+18,2021-01-25 18:41:58+00:00,['1353775134696480768'],@RedJohnBounds Yay - go for it. I might have a gin
2267,2267,1.3537720253079347e+18,2021-01-25 18:29:37+00:00,['1353772025307934723'],
2268,2268,1.353771960384295e+18,2021-01-25 18:29:21+00:00,['1353771960384294912'],@wrenasaurus @Danwhite1972 Brave
2269,2269,1.353771793996243e+18,2021-01-25 18:28:42+00:00,['1353771793996242945'],
2270,2270,1.3537715538094612e+18,2021-01-25 18:27:44+00:00,['1353771553809461249'],@joanna_brady Why am I not surprised that charlatan Yeadon is implicated in this 🤬🤬🤬🤬🤬
2271,2271,1.3537697319337452e+18,2021-01-25 18:20:30+00:00,['1353769731933745152'],
2272,2272,1.3537696962444698e+18,2021-01-25 18:20:22+00:00,['1353769696244469763'],
2273,2273,1.353768013300904e+18,2021-01-25 18:13:40+00:00,['1353768013300903936'],
2274,2274,1.3537679599577907e+18,2021-01-25 18:13:28+00:00,['1353767959957790721'],@lhgmk2 So by turns scary and incompetent 🤬
2275,2275,1.3537666133177836e+18,2021-01-25 18:08:07+00:00,['1353766613317783552'],@katie_jr I got blocked fir the first time - yahoo 🤣🤣🤣
2276,2276,1.353760289204949e+18,2021-01-25 17:42:59+00:00,['1353760289204948993'],@ActionFbpe Absolutely
2277,2277,1.353760232707666e+18,2021-01-25 17:42:45+00:00,['1353760232707665922'],
2278,2278,1.3537600810919772e+18,2021-01-25 17:42:09+00:00,['1353760081091977216'],@joanbiaz24 @georgeeaton Mine too but always best with a side serving of irony 🤪
2279,2279,1.35375280424294e+18,2021-01-25 17:13:14+00:00,['1353752804242939913'],
2280,2280,1.3537527023339438e+18,2021-01-25 17:12:50+00:00,['1353752702333943814'],@MrT1967 I’d challenge it too - if it was in hospital property it may well be a civil thing and therefore unenforceable
2281,2281,1.35375245365368e+18,2021-01-25 17:11:51+00:00,['1353752453653680136'],
2282,2282,1.3537524025376236e+18,2021-01-25 17:11:38+00:00,['1353752402537623553'],
2283,2283,1.3537523349800468e+18,2021-01-25 17:11:22+00:00,['1353752334980046850'],@adamhamdy @TalktoBeverley My daughter - a secondary school teacher who is providing online learning for  her pupils  as well as taking care of their pastoral needs is getting more anxious by the minute due to this fucking gaslighting 🤬🤬🤬🤬
2284,2284,1.353751829637689e+18,2021-01-25 17:09:22+00:00,['1353751829637689344'],
2285,2285,1.3537517359159828e+18,2021-01-25 17:08:59+00:00,['1353751735915982849'],
2286,2286,1.3537510791173366e+18,2021-01-25 17:06:23+00:00,['1353751079117336576'],@UKActionteam Can’t bring myself to watch. Would you mind providing a précis please
2287,2287,1.3537456842525204e+18,2021-01-25 16:44:57+00:00,['1353745684252520449'],Hear hear https://t.co/w6sFFYmfWm
2288,2288,1.3537455478873416e+18,2021-01-25 16:44:24+00:00,['1353745547887341569'],
2289,2289,1.353745406438609e+18,2021-01-25 16:43:50+00:00,['1353745406438608899'],
2290,2290,1.3537440428158484e+18,2021-01-25 16:38:25+00:00,['1353744042815848453'],@withthing2 @shopperbarbie48 Couldn’t agree more - with friends like those .......
2291,2291,1.3537439239701914e+18,2021-01-25 16:37:57+00:00,['1353743923970191361'],@shopperbarbie48 Absolutely not - I’m 62 and definitely not giving up on sex.
2292,2292,1.3537437279158395e+18,2021-01-25 16:37:10+00:00,['1353743727915839493'],@KSwiz Why - because you care. No more likely that people don’t appreciate your honesty and that is their problem.
2293,2293,1.3537406907406746e+18,2021-01-25 16:25:06+00:00,['1353740690740674561'],
2294,2294,1.3537362553354445e+18,2021-01-25 16:07:29+00:00,['1353736255335444488'],@ritariley1 @TalktoBeverley @SunderlandLolly @GMB I know - go figure 🤔🤔🤔
2295,2295,1.353736119083561e+18,2021-01-25 16:06:56+00:00,['1353736119083560960'],@LouLou_Rejoiner 💕💕💕💕💕💕💕💕
2296,2296,1.353718388477014e+18,2021-01-25 14:56:29+00:00,['1353718388477014016'],This👇🏼👇🏼👇🏼👇🏼 https://t.co/80KLgKUqe6
2297,2297,1.353717665186132e+18,2021-01-25 14:53:36+00:00,['1353717665186131975'],@Suebrblonde I suspect more because of the Labour Party gaslighting going on today. There must be something going on !
2298,2298,1.353716897213272e+18,2021-01-25 14:50:33+00:00,['1353716897213272064'],
2299,2299,1.3537167599211192e+18,2021-01-25 14:50:01+00:00,['1353716759921119232'],@Donnan_S 😢😢😢😢
2300,2300,1.353716260513702e+18,2021-01-25 14:48:01+00:00,['1353716260513701888'],@TalktoBeverley @mark_toshner Interesting perspective. 🤔
2301,2301,1.3537112682224108e+18,2021-01-25 14:28:11+00:00,['1353711268222410752'],
2302,2302,1.35371081448679e+18,2021-01-25 14:26:23+00:00,['1353710814486790151'],
2303,2303,1.35371065324936e+18,2021-01-25 14:25:45+00:00,['1353710653249359875'],
2304,2304,1.3537101782822052e+18,2021-01-25 14:23:51+00:00,['1353710178282205185'],
2305,2305,1.3537100660048443e+18,2021-01-25 14:23:25+00:00,['1353710066004844544'],@BenjyNtheMonkey @theresecoffey @GMB I can’t believe she knows a scientific answer 🤣
2306,2306,1.353709933078983e+18,2021-01-25 14:22:53+00:00,['1353709933078982656'],@jojess_73 @reece_dinsdale Exactly.
2307,2307,1.3536648157561692e+18,2021-01-25 11:23:36+00:00,['1353664815756169223'],@BenjyNtheMonkey @theresecoffey @GMB Now now - no body shaming! If that’s the truth why couldn’t she politely explain instead of flouncing off ?
2308,2308,1.3536643038958838e+18,2021-01-25 11:21:34+00:00,['1353664303895883781'],@KSwiz Oh dear - stroppy receptionist?!
2309,2309,1.3536641941141873e+18,2021-01-25 11:21:08+00:00,['1353664194114187264'],@jojess_73 @reece_dinsdale I didn’t want to pile on because I hat that but she wouldn’t stop - then she blocked. I’m taking that as a sign I was correct 🤪
2310,2310,1.3536631234467594e+18,2021-01-25 11:16:53+00:00,['1353663123446759430'],@KSwiz Mmm - ask them. There maybe a valid reason 🤪
2311,2311,1.3536609268393697e+18,2021-01-25 11:08:09+00:00,['1353660926839369728'],Is it my imagination or are there a couple of gaslighting tweets doing the rounds- accusing Labour over vaccines for prisons and undermining the military? Am I being cynical in wondering what is going to be revealed later today???
2312,2312,1.353660393252647e+18,2021-01-25 11:06:02+00:00,['1353660393252646918'],@duvet_lord @therealjulesmt @frozenwarning @coolkitten29 @reece_dinsdale @UKChange Yup
2313,2313,1.3536603557597798e+18,2021-01-25 11:05:53+00:00,['1353660355759779840'],@KSwiz It’s done every 6 months so maybe that’s why. It shows how well your blood sugar has been managed. In that case I would go and as I said they will be covid secure but take your own precautions too. Good luck love
2314,2314,1.3536598169385288e+18,2021-01-25 11:03:44+00:00,['1353659816938528768'],@reece_dinsdale I completely understand but feel you shouldn’t have been pressured into removing your opinion just because you are a celeb. Plenty of others post far more controversial opinions and don’t get abused. Nb the person attacking you has blocked anyone disagreeing with her now.
2315,2315,1.353659158843818e+18,2021-01-25 11:01:07+00:00,['1353659158843817985'],@therealjulesmt @frozenwarning @duvet_lord @coolkitten29 @reece_dinsdale @UKChange Those were exactly my point and even if they are ‘trialling’ 12 week delay - who signed up for that because I certainly didn’t.
2316,2316,1.353658871697584e+18,2021-01-25 10:59:59+00:00,['1353658871697584130'],@therealjulesmt @frozenwarning @duvet_lord @coolkitten29 @reece_dinsdale @UKChange Me too - obviously doesn’t like reasoned debate.
2317,2317,1.3536569804481454e+18,2021-01-25 10:52:28+00:00,['1353656980448145410'],
2318,2318,1.353655976071737e+18,2021-01-25 10:48:29+00:00,['1353655976071737344'],
2319,2319,1.3536557739943483e+18,2021-01-25 10:47:40+00:00,['1353655773994348545'],
2320,2320,1.353655325526782e+18,2021-01-25 10:45:53+00:00,['1353655325526781953'],"@frozenwarning @duvet_lord @coolkitten29 @reece_dinsdale @therealjulesmt @UKChange And once the evidence supports, with conclusive data, a delay - I for one will be happy to wait."
2321,2321,1.353654865461969e+18,2021-01-25 10:44:04+00:00,['1353654865461968896'],@frozenwarning @duvet_lord @coolkitten29 @reece_dinsdale @therealjulesmt @UKChange You are picking the evidence that suits your view - as we all probably do. And BMA is not a Union it is a professional organisation. I think we need to agree to disagree. I’m just concerned that your tweet does the same as you have accused Reece of doing. None of us know yet
2322,2322,1.353653857889497e+18,2021-01-25 10:40:04+00:00,['1353653857889497094'],
2323,2323,1.3536536894462362e+18,2021-01-25 10:39:23+00:00,['1353653689446236160'],@UKActionteam I don’t think @devisridhar is advocating anything other than that
2324,2324,1.3536532724695245e+18,2021-01-25 10:37:44+00:00,['1353653272469524481'],@TalktoBeverley Good
2325,2325,1.3536531629184696e+18,2021-01-25 10:37:18+00:00,['1353653162918469632'],@KellGardner @ArgyleLoz @UKLabour Oh come on that’s a poor argument.
2326,2326,1.3536530257060168e+18,2021-01-25 10:36:45+00:00,['1353653025706016773'],@KellGardner @ArgyleLoz @UKLabour You have engaged in an argument fed by a Tory who loves to see this happening. I agree to a point but will not take part in this kind of debate that fulfils the Tory agenda.
2327,2327,1.3536525785386803e+18,2021-01-25 10:34:59+00:00,['1353652578538680320'],@frozenwarning @duvet_lord @coolkitten29 @reece_dinsdale @therealjulesmt @UKChange I think you are cherry picking your evidence - and don’t believe that the MhRA et al are politically influenced. I think you may find the BMA represent a fair amount of doctors. I don’t intend  to ‘pile on’ here but attacking someone’s opinion because he’s a celeb!
2328,2328,1.3536520352504873e+18,2021-01-25 10:32:49+00:00,['1353652035250487298'],@KellGardner @ArgyleLoz @UKLabour But they aren’t. It’s not about what they did. If you have an epidemic in prison you infect prison officers who come out into the community. And remember not all prisoners are murderers. Don’t fall fir this Government and it’s gaslighting. Remember their agenda is divide&amp;conquer!
2329,2329,1.353651301427655e+18,2021-01-25 10:29:54+00:00,['1353651301427654661'],@frozenwarning @reece_dinsdale Note 28 days - not 84 days.
2330,2330,1.3536507638395167e+18,2021-01-25 10:27:46+00:00,['1353650763839516673'],"@frozenwarning @duvet_lord @coolkitten29 @reece_dinsdale @therealjulesmt @UKChange But the manufacturers, the BMA and WHO are saying 12 weeks is too long between doses! So who do you believe?"
2331,2331,1.3536500370001797e+18,2021-01-25 10:24:53+00:00,['1353650037000179712'],@YvonneBurdett3 Nooooo - I thought she was much older and was talking about herself when she talked about the reasons people get covid !!!!
2332,2332,1.3536498666443244e+18,2021-01-25 10:24:12+00:00,['1353649866644324354'],
2333,2333,1.3536497312312197e+18,2021-01-25 10:23:40+00:00,['1353649731231219713'],@Mapolino 🤣🤣🤣🤣🤣🤣
2334,2334,1.353649379480109e+18,2021-01-25 10:22:16+00:00,['1353649379480109056'],@KellGardner @ArgyleLoz @UKLabour So what is your problem with that? Should they all be left to rot? They live in a confined space where infection would be rife. And what about the prison officers? They aren’t classed as essential workers!!!!
2335,2335,1.3536246383000248e+18,2021-01-25 08:43:57+00:00,['1353624638300024833'],@SnowyBex @reggienoo1 @edwardpoole1975 Their problem !!
2336,2336,1.3536244810974618e+18,2021-01-25 08:43:20+00:00,['1353624481097461760'],@seahorse4000 @NHSSTAFFCOVID19 My first thought - fuck - how are you still doing this? My heart goes out to you and all the F1’s who have had the worst first year. My worry is how many we will lose from the profession due to illness or burn out. Take care x
2337,2337,1.3536237111908966e+18,2021-01-25 08:40:16+00:00,['1353623711190896641'],@KSwiz You are within your rights - in my opinion-  to  ask why they need to see you in person. If it’s for an hba1c blood test - it might be worth it. Fwiw drs surgeries and hospitals are the cleanest covid secure places so if it’s a short visit - it will probably be fine 😘 good luck
2338,2338,1.3536229782951936e+18,2021-01-25 08:37:21+00:00,['1353622978295193601'],
2339,2339,1.353622784547713e+18,2021-01-25 08:36:35+00:00,['1353622784547713024'],@ArgyleLoz @KellGardner @UKLabour My god - they really do plumb the depths in order to make a nasty political point 🤬🤬🤬
2340,2340,1.3536224780489236e+18,2021-01-25 08:35:22+00:00,['1353622478048923648'],Retweet widely - this perfectly illustrates the #ToryCovidCatastrophe https://t.co/8u8xcA62HA
2341,2341,1.353621931363332e+18,2021-01-25 08:33:12+00:00,['1353621931363332096'],"@KrisGibson13 @PeterStefanovi2 Exactly,  62 and still working 30 hours per week in a front line role. Wear ppe all day - have been virtually nowhere and seen no one for 12 months and yet still caught coronavirus. Luckily no long term effects but I wouldnt have to if paid what was due to me. #backto60"
2342,2342,1.353621283787993e+18,2021-01-25 08:30:37+00:00,['1353621283787993088'],
2343,2343,1.3536208709971436e+18,2021-01-25 08:28:59+00:00,['1353620870997143552'],@KSwiz Well unless your diabetes is badly controlled I would say no. - if you monitor your own blood sugar - you are an adult you can decide.
2344,2344,1.35362059996117e+18,2021-01-25 08:27:54+00:00,['1353620599961169921'],@KSwiz I suppose it depends on what the ‘check up ‘ is for?! Is it possible to do it over zoom or FaceTime?
2345,2345,1.3536199025449329e+18,2021-01-25 08:25:08+00:00,['1353619902544932864'],
2346,2346,1.353619731211817e+18,2021-01-25 08:24:27+00:00,['1353619731211816963'],@tynewrc @Lynne04289004 Isn’t it though 🤔🤔🤔🤔
2347,2347,1.353619421869318e+18,2021-01-25 08:23:13+00:00,['1353619421869318144'],Well said https://t.co/py5Gz0LhDY
2348,2348,1.353619329007444e+18,2021-01-25 08:22:51+00:00,['1353619329007443969'],
2349,2349,1.3536183281919058e+18,2021-01-25 08:18:53+00:00,['1353618328191905794'],
2350,2350,1.353617836212695e+18,2021-01-25 08:16:55+00:00,['1353617836212695042'],
2351,2351,1.353617782571733e+18,2021-01-25 08:16:43+00:00,['1353617782571732992'],
2352,2352,1.3536171220485325e+18,2021-01-25 08:14:05+00:00,['1353617122048532482'],
2353,2353,1.353616931664896e+18,2021-01-25 08:13:20+00:00,['1353616931664896000'],I will retweet this for as long as I can https://t.co/i6N81tnUX1
2354,2354,1.3536167686952305e+18,2021-01-25 08:12:41+00:00,['1353616768695230464'],@miffythegamer God that man will do /say anything to remain in the media. Lay down man - your saviour us out of  the White House and can do no more for your failing ‘career’
2355,2355,1.3536162946759598e+18,2021-01-25 08:10:48+00:00,['1353616294675959809'],
2356,2356,1.353615812674904e+18,2021-01-25 08:08:53+00:00,['1353615812674904064'],
2357,2357,1.3536157228287386e+18,2021-01-25 08:08:31+00:00,['1353615722828738560'],Signed https://t.co/w2w3kjPnPg
2358,2358,1.353615099811033e+18,2021-01-25 08:06:03+00:00,['1353615099811033088'],
2359,2359,1.3536148071366902e+18,2021-01-25 08:04:53+00:00,['1353614807136690178'],
2360,2360,1.353614767592792e+18,2021-01-25 08:04:44+00:00,['1353614767592792065'],@Marioni949 @YorksBylines @yorkshirepost Absolutely - they are as transparent as mud
2361,2361,1.3536135394292777e+18,2021-01-25 07:59:51+00:00,['1353613539429277697'],
2362,2362,1.3536129027297403e+18,2021-01-25 07:57:19+00:00,['1353612902729740288'],
2363,2363,1.353612200859095e+18,2021-01-25 07:54:32+00:00,['1353612200859095040'],
2364,2364,1.3536118009825198e+18,2021-01-25 07:52:56+00:00,['1353611800982519809'],
2365,2365,1.353610502354645e+18,2021-01-25 07:47:47+00:00,['1353610502354644992'],
2366,2366,1.3536104636370862e+18,2021-01-25 07:47:38+00:00,['1353610463637086208'],
2367,2367,1.3536100901091492e+18,2021-01-25 07:46:08+00:00,['1353610090109149185'],@chris_dlamini @LindaChibuzor @ClaireHowells10 @Cathy_55555 @MarshaLTJones @ISAACDA52636008 @FiRodgers1 @NorthwayRuth @RuthOshikanlu @AngelEy02283417 @DebbyHylton @mrsbiffo01 @ciarale01 @stevechaplain1 @Maggiew56700896 @Karen_Manton @MaryReidy11 Good morning all - no snow here but very heavy frost and with those temperatures it looks like a midday run today 🤪
2368,2368,1.353609484669776e+18,2021-01-25 07:43:44+00:00,['1353609484669775872'],
2369,2369,1.353607280894341e+18,2021-01-25 07:34:59+00:00,['1353607280894341120'],@Angela68060318 Yup
2370,2370,1.3534480249540485e+18,2021-01-24 21:02:09+00:00,['1353448024954048514'],
2371,2371,1.3534461135172936e+18,2021-01-24 20:54:33+00:00,['1353446113517293568'],
2372,2372,1.353419717999022e+18,2021-01-24 19:09:40+00:00,['1353419717999022080'],
2373,2373,1.3533879245371597e+18,2021-01-24 17:03:20+00:00,['1353387924537159681'],
2374,2374,1.353386769111249e+18,2021-01-24 16:58:45+00:00,['1353386769111248897'],
2375,2375,1.35338672616568e+18,2021-01-24 16:58:34+00:00,['1353386726165680130'],
2376,2376,1.3533722245358633e+18,2021-01-24 16:00:57+00:00,['1353372224535863296'],
2377,2377,1.3533692737254236e+18,2021-01-24 15:49:13+00:00,['1353369273725423617'],
2378,2378,1.3533692348821135e+18,2021-01-24 15:49:04+00:00,['1353369234882113537'],
2379,2379,1.353368992321327e+18,2021-01-24 15:48:06+00:00,['1353368992321327105'],
2380,2380,1.353364358194221e+18,2021-01-24 15:29:41+00:00,['1353364358194221057'],@richardodurrant @KymYSmith Jeez that’s too hard - why do we have to pick one ???
2381,2381,1.353358046819324e+18,2021-01-24 15:04:37+00:00,['1353358046819323904'],
2382,2382,1.35335774513997e+18,2021-01-24 15:03:25+00:00,['1353357745139970049'],Quelle surprise https://t.co/HrA52zDppi
2383,2383,1.353315762845311e+18,2021-01-24 12:16:35+00:00,['1353315762845310976'],@kellsley It’s on my list
2384,2384,1.3533157333595136e+18,2021-01-24 12:16:28+00:00,['1353315733359513601'],
2385,2385,1.3533156386185748e+18,2021-01-24 12:16:06+00:00,['1353315638618574848'],
2386,2386,1.3533104271580938e+18,2021-01-24 11:55:23+00:00,['1353310427158093825'],
2387,2387,1.353310346275156e+18,2021-01-24 11:55:04+00:00,['1353310346275155968'],
2388,2388,1.3533102816031662e+18,2021-01-24 11:54:49+00:00,['1353310281603166210'],@paysupplystaff @MailOnline Really - so where has he been hiding it for the past 12 months 🤬🤬🤬
2389,2389,1.3533098506342523e+18,2021-01-24 11:53:06+00:00,['1353309850634252288'],
2390,2390,1.353309738889597e+18,2021-01-24 11:52:39+00:00,['1353309738889596929'],@TherKTheory @MrsAitchBee @GeordieJoeHardy I think there are still people who believe whatever the bbc trot out. Evidence - two professionals at work quoting bbc source stating Biden is a paedophile!🤬🤬🤬
2391,2391,1.353309437411418e+18,2021-01-24 11:51:27+00:00,['1353309437411418112'],@scubaman2010 @MrRobertBob1 @cathymwafer I don’t think he will knock on mine. I used the opportunity of a “survey” Re policing to write a response. Scrawled across it that I would respond to his survey when he responded to my letters and e mails. It also asked what the likelihood was if me voting Cons - answer = never!
2392,2392,1.353300933522944e+18,2021-01-24 11:17:40+00:00,['1353300933522944000'],@Brooksy_1611 @LGSpace @stocktoncouncil Absolutely.
2393,2393,1.3533007956645888e+18,2021-01-24 11:17:07+00:00,['1353300795664588800'],@scubaman2010 @MrRobertBob1 @cathymwafer Tried that too - no response.
2394,2394,1.3532886735387976e+18,2021-01-24 10:28:57+00:00,['1353288673538797568'],
2395,2395,1.3532842715203052e+18,2021-01-24 10:11:27+00:00,['1353284271520305153'],@Brooksy_1611 @LGSpace @stocktoncouncil They did lots of wildflower planting on roundabouts and other places - near the allotments in the oxbridge rounabout for instance. Hopefully this practice will continue
2396,2396,1.3532837621933711e+18,2021-01-24 10:09:26+00:00,['1353283762193371136'],@reggienoo1 @MirrorPolitics @HowcroftJoanne @MattHancock No surely not after all they “follow the science”!!!!!
2397,2397,1.353283516763693e+18,2021-01-24 10:08:27+00:00,['1353283516763693058'],@Angela68060318 I suspect you are correct. Same with covid deniers/anti maskers
2398,2398,1.3532833078370017e+18,2021-01-24 10:07:38+00:00,['1353283307837001728'],@Neil_J_Ryder @kellsley @stimmo @Matt_VickersMP Well they are all cut from the same dodgy cloth 🤬
2399,2399,1.3532830624534487e+18,2021-01-24 10:06:39+00:00,['1353283062453448704'],
2400,2400,1.3532829181190513e+18,2021-01-24 10:06:05+00:00,['1353282918119051264'],
2401,2401,1.3532827709115515e+18,2021-01-24 10:05:30+00:00,['1353282770911551491'],@Neil_J_Ryder @kellsley @stimmo No mine is @Matt_VickersMP
2402,2402,1.3532825726090568e+18,2021-01-24 10:04:42+00:00,['1353282572609056769'],@aspitweets @Rachael_Swindon Well out - those were exactly my thoughts.
2403,2403,1.353281842280067e+18,2021-01-24 10:01:48+00:00,['1353281842280067072'],
2404,2404,1.3532817901365043e+18,2021-01-24 10:01:36+00:00,['1353281790136504321'],
2405,2405,1.3532816843351572e+18,2021-01-24 10:01:10+00:00,['1353281684335157248'],@lhgmk2 🤣🤣🤣🤣🤣🤣
2406,2406,1.353281252695171e+18,2021-01-24 09:59:28+00:00,['1353281252695171072'],@reece_dinsdale I don’t watch Emmerdale but remember you from Home to Roost and followed because of your tweets. 🤪
2407,2407,1.3532809497825116e+18,2021-01-24 09:58:15+00:00,['1353280949782511616'],
2408,2408,1.353280686967423e+18,2021-01-24 09:57:13+00:00,['1353280686967422979'],@noir_pearl @DrewLawDesign Oh well maybe not for me - my bladder wouldn’t cope with that. I did nyc fir my 60th in 2019 and had done it in 2010 for my daughters 18th. Love that city.
2409,2409,1.3532803058478203e+18,2021-01-24 09:55:42+00:00,['1353280305847820288'],"@TalktoBeverley @gardenjardinage @ThatTimWalker @CNN @BBCNews @c4newsteam @Channel4News No, nor  me but the bias is so blatant."
2410,2410,1.3532785290273997e+18,2021-01-24 09:48:38+00:00,['1353278529027399681'],@TalktoBeverley @gardenjardinage @ThatTimWalker @CNN @BBCNews @c4newsteam @Channel4News Me too though might have a look at Al Jazeera too.
2411,2411,1.3532783547834e+18,2021-01-24 09:47:57+00:00,['1353278354783399937'],@TalktoBeverley Thanks - it’s ok I found it elsewhere and have signed and retweeted.
2412,2412,1.353277423236903e+18,2021-01-24 09:44:15+00:00,['1353277423236902914'],Yup https://t.co/FpD3cDYoT2
2413,2413,1.3532772503602422e+18,2021-01-24 09:43:33+00:00,['1353277250360242177'],
2414,2414,1.3532772389853143e+18,2021-01-24 09:43:31+00:00,['1353277238985314306'],@krobinson20072 @MattHancock Done ✅
2415,2415,1.3532768885889393e+18,2021-01-24 09:42:07+00:00,['1353276888588939266'],@scubaman2010 @MrRobertBob1 @cathymwafer Good idea as they certainly seem to copy and paste replies.
2416,2416,1.3532764761210962e+18,2021-01-24 09:40:29+00:00,['1353276476121096194'],@noir_pearl @DrewLawDesign Have done 2 and got near to 3rd but cost prohibitive. Arrived NYC on New Year’s Day which was still pretty special.
2417,2417,1.3532761301036196e+18,2021-01-24 09:39:06+00:00,['1353276130103619584'],@GreatAunty1 @Ottojizzmark 🤣🤣🤣🤣🤣🤣🤣🤣🤪🤣🤪🤪🤪🤪🤪🤪🤪🤪
2418,2418,1.3532759430712115e+18,2021-01-24 09:38:22+00:00,['1353275943071211520'],
2419,2419,1.3532744030066647e+18,2021-01-24 09:32:14+00:00,['1353274403006664704'],@UKActionteam Mmmmm interesting theory 🤔🤔🤔
2420,2420,1.35327427639321e+18,2021-01-24 09:31:44+00:00,['1353274276393209858'],@JohannaSaunders @SkyNews @skystephen BIAS BIAS BIAS - what are MSM so afraid of????
2421,2421,1.3532729435943854e+18,2021-01-24 09:26:27+00:00,['1353272943594385409'],@TherKTheory @MrsAitchBee @GeordieJoeHardy I’m not so sure that people are stupid - brainwashed yes by MSM and some still have a fundamental (mis)belief that politics is honest.
2422,2422,1.3532722907971174e+18,2021-01-24 09:23:51+00:00,['1353272290797117440'],@tangledfoooted @MrsAitchBee Agreed
2423,2423,1.35327084432427e+18,2021-01-24 09:18:06+00:00,['1353270844324270080'],
2424,2424,1.3532701453267026e+18,2021-01-24 09:15:19+00:00,['1353270145326702593'],
2425,2425,1.3532686535344087e+18,2021-01-24 09:09:24+00:00,['1353268653534408704'],@kellsley @stimmo Still couldn’t resist and have screenshot and tweeted the result.
2426,2426,1.35326851747541e+18,2021-01-24 09:08:51+00:00,['1353268517475409921'],https://t.co/TSsO14JrD0
2427,2427,1.3532682134722396e+18,2021-01-24 09:07:39+00:00,['1353268213472239617'],@kellsley @stimmo Don’t need this to know mine is - only appears for photo ops and only tweets the party line. Doesn’t respond to constituents 🤬
2428,2428,1.3532675028942234e+18,2021-01-24 09:04:49+00:00,['1353267502894223360'],@MineoLorraine My choice is @Channel4News or @CNN but might give aljazeera a watch now.
2429,2429,1.3532672064240312e+18,2021-01-24 09:03:39+00:00,['1353267206424031232'],
2430,2430,1.3532671442938388e+18,2021-01-24 09:03:24+00:00,['1353267144293838848'],
2431,2431,1.3532669126759793e+18,2021-01-24 09:02:29+00:00,['1353266912675979264'],
2432,2432,1.3532667265159905e+18,2021-01-24 09:01:44+00:00,['1353266726515990531'],
2433,2433,1.3532665448564122e+18,2021-01-24 09:01:01+00:00,['1353266544856412163'],
2434,2434,1.353266450589479e+18,2021-01-24 09:00:38+00:00,['1353266450589478914'],
2435,2435,1.353266074196783e+18,2021-01-24 08:59:09+00:00,['1353266074196783105'],
2436,2436,1.353266041581957e+18,2021-01-24 08:59:01+00:00,['1353266041581957121'],
2437,2437,1.3532654818982052e+18,2021-01-24 08:56:47+00:00,['1353265481898205184'],@cactus_woman ✅
2438,2438,1.3532651565333996e+18,2021-01-24 08:55:30+00:00,['1353265156533399552'],
2439,2439,1.3532647530791567e+18,2021-01-24 08:53:54+00:00,['1353264753079156736'],@RaggedTP @Tom86260725 That was pretty much my thought at the paragraph in the tweet - so didn’t bother. Précis perhaps?
2440,2440,1.3532643463029842e+18,2021-01-24 08:52:17+00:00,['1353264346302984193'],
2441,2441,1.3532631019872215e+18,2021-01-24 08:47:20+00:00,['1353263101987221504'],@ManjitGillTSSA @Samfr Absolutely - what we should have is a more literate campaign to ensure we get both injections so we are fully vaccinated
2442,2442,1.3532626816592077e+18,2021-01-24 08:45:40+00:00,['1353262681659207680'],
2443,2443,1.3532625711183585e+18,2021-01-24 08:45:14+00:00,['1353262571118358528'],
2444,2444,1.3532623465175409e+18,2021-01-24 08:44:20+00:00,['1353262346517540864'],
2445,2445,1.3532619943134577e+18,2021-01-24 08:42:56+00:00,['1353261994313457664'],@BylineTimes Another excellent read but the situation with “hypernormalisation” is even worse now - almost 12 months later. I hate to say it but the majority of the population are actually inured to the terrible death toll 😢
